 	se	si	era	vestito	il	mio	fratello	l'	avessi	portato	con	me	</S>
a33	0.21504056375	0.00195152875	0.000367879795	0.00067541081	0.002588871637	0.0123593354225	2.58161215e-05	0.0055841089	0.0144972965	0.449043916	0.0594424625	0.22476123965	0.013661535666
a31	0.08731379275	0.00208505968333	0.000450016308333	0.000835768323333	0.00258543061967	0.0123259485648	1.59803243667e-05	0.00483121136667	0.0086188825	0.749569688667	0.0502745685	0.0765027066833	0.00459095149133
a20	0.0476001809167	0.0121149761611	0.0837006165361	0.0584923208944	0.00697786418056	0.0060106099456	7.11191599889e-05	0.00518922025556	0.0102413225	0.685142929556	0.0458832255	0.0369639172611	0.00161173459911
a31	0.0583940513056	0.0588619960537	0.135550995512	0.107228150298	0.0625559677269	0.0381181459819	0.000154054176663	0.00978623525185	0.00812884703333	0.403223463185	0.0625698518333	0.053324257087	0.00210401814304
a28	0.0919449004352	0.0753930853512	0.0783011711707	0.098863544766	0.205037185909	0.110408935327	0.000429733942221	0.0130944392506	0.00356164347778	0.197143980062	0.0551052949444	0.068267450029	0.00244867423435
a20	0.0976753168117	0.0421706217837	0.0392409493902	0.0793743005887	0.31092890197	0.150613148442	0.00185607916407	0.0144593044169	0.00683649775926	0.0830012966873	0.0480990369815	0.12410313101	0.00164142746478
a37	0.0891623056039	0.0229121392612	0.0208569897967	0.0473307415296	0.290478967323	0.136178017814	0.00342100738802	0.020576847139	0.0415321239198	0.0398299895624	0.0563852466605	0.224462220337	0.00687338268826
a31	0.0919887085346	0.0157914424204	0.0136252359322	0.0283737058432	0.188825420108	0.0913156842713	0.00306197346267	0.045858887713	0.125010393307	0.0418306795208	0.0671055772202	0.255328150112	0.0318841365628
a20	0.0886719171782	0.0116888168068	0.0110434606441	0.0197709656144	0.115208637703	0.0671397147571	0.00255678055422	0.0641893639043	0.242071617769	0.0481106455069	0.0739044940734	0.214153553371	0.0414900818543
a31	0.0660561413927	0.00618778380227	0.00865150754803	0.0146280709715	0.077266585901	0.051913820919	0.00230179365141	0.0604060456348	0.32146330259	0.0432397875023	0.0828310213578	0.218091254457	0.0469629256181
a46	0.0530827074642	0.00428770053409	0.00990178451601	0.0172402584238	0.0500422586337	0.040608404973	0.0022180016838	0.0724515348783	0.379227700863	0.0471441625008	0.0910891937859	0.189082309819	0.0436239985394
a20	0.0473233731547	0.00393561657803	0.0128139895053	0.0240029481413	0.0483487275446	0.045685646991	0.0027579542946	0.0796383662928	0.429735303621	0.0444953521669	0.093914221262	0.144333041606	0.0230154845131
a31	0.0397793943849	0.00379331072601	0.0117360765018	0.0261553387138	0.0398526261815	0.037649889997	0.00362024793153	0.0770078020976	0.379325281207	0.0288048370556	0.0997668570873	0.220861220535	0.031647133171
a20	0.0300881191283	0.005958202442	0.0122929048339	0.0491846279046	0.0677380110605	0.064340690999	0.00656118014384	0.0839855920325	0.309222540402	0.0179973553519	0.114904445696	0.205622356845	0.032103961057
a37	0.0252758577094	0.0114911184807	0.015963341278	0.0814249543015	0.127793983687	0.107176690333	0.0128518823813	0.0755851800108	0.270546560134	0.0136920779506	0.117598339899	0.111187045615	0.0294129203523
a31	0.0260194252365	0.0172382524936	0.0198584110927	0.0981459431005	0.170461754562	0.119139953444	0.0187772984604	0.0620633146703	0.231792620045	0.0109082304835	0.1000844863	0.073984290205	0.0515259914508
a17	0.0291354424122	0.0233674441645	0.0255306193642	0.0907425877002	0.189370904854	0.114625211148	0.0290824908201	0.0558547865568	0.228669930015	0.0152890168278	0.0872204804333	0.0544230050683	0.0566880641503
a31	0.0353859601374	0.0318931057215	0.0335930814547	0.0780115109001	0.198077234951	0.102196477049	0.0392172446067	0.0521131571856	0.201297866672	0.0216130259426	0.0874908668111	0.0396057233561	0.0795047103834
a18	0.0410456493791	0.0386338452405	0.0400706204849	0.0706825853	0.17061957665	0.0888395890163	0.0464221665356	0.0525865933952	0.178504068891	0.0309164619809	0.087670618937	0.0396081747854	0.114400030128
a37	0.045999680793	0.0445497134135	0.0459054461616	0.0618130174333	0.124489823883	0.0780339580054	0.0532473571785	0.0542530521317	0.163044552964	0.0424924739936	0.0784563096457	0.0459368182618	0.161777793376
a20	0.0503333262643	0.0494379704712	0.0502257080539	0.0600257214778	0.101603217961	0.0688094856685	0.0544079190595	0.0554733063772	0.122362757655	0.0474750646645	0.0688587325486	0.0428797240873	0.228107064459
a31	0.0531874254214	0.0526141698237	0.0530671376846	0.0591433004926	0.0857664826537	0.0639795992228	0.0554194380198	0.0563381411257	0.0986368225517	0.0490831315548	0.0614291401829	0.0390429016958	0.272292311486
a11	0.0542492934738	0.0538665386079	0.0542172908949	0.0570021934975	0.0695212468846	0.0605926350743	0.0562822423399	0.0560688137086	0.0847627461839	0.0488069778516	0.0555995333943	0.0365794575653	0.312451053829
a31	0.0554310578246	0.055152429536	0.055452476965	0.0567362991658	0.0627862849615	0.0597369676914	0.05733632978	0.0566610199029	0.0784060873946	0.0505224642839	0.0546131937981	0.0384754681884	0.318689937943
a8	0.0549764426082	0.054792506512	0.0549727489883	0.0557562503886	0.0594606156538	0.0575496478971	0.0560987609267	0.055966656301	0.0730238857982	0.052644566428	0.0564264015994	0.0463523230628	0.321979172648
</S>	0.0523198063041	0.052183513256	0.0523794844942	0.0530182841943	0.0561339938269	0.0548605469485	0.0535347704633	0.0535022596505	0.0712609878991	0.052917704214	0.0576038672997	0.0541624035314	0.336122336324
