 	io	al	mio	fratello	non	gli	lo	scrissi	mai	una	lettera	al	mio	fratello	</S>
a31	0.0313151635	0.58207192	0.04042480135	0.002756250417	0.044248633757	0.00151100148	0.176649934515	0.0007044102925	0.0108967996647	0.026081183444	0.0218300005225	0.01869088	0.041972347	0.0002272254025	0.000619491275
a1	0.0427673121667	0.309940908667	0.184357783783	0.0138274222723	0.0546995325857	0.00150818298667	0.181406566838	0.000708953394167	0.0325837332216	0.114961562481	0.0334221151742	0.00841097128333	0.0206960976667	0.000264092699167	0.000444804791667
a31	0.0463339470556	0.125419458222	0.318557287928	0.0236444057574	0.0425157155286	0.000566045155557	0.0818983842793	0.000265096848056	0.0816557997405	0.20310074416	0.0644649627247	0.00292410280444	0.0073697901889	0.000433271413056	0.000851004030556
a20	0.0428299156852	0.0678033304073	0.403818575976	0.0221588552525	0.0581358485095	0.000215718945519	0.0781812534264	0.000101923129552	0.101314221913	0.15591768572	0.0646085792416	0.00103595561248	0.00266601620197	0.000325431264352	0.000886679213519
a31	0.0359092480284	0.0462009291358	0.348415625325	0.0457914244175	0.13544775617	9.54429935063e-05	0.229964619809	3.93928282173e-05	0.062179059971	0.0692604795733	0.0246950815472	0.000598296698493	0.00096571732299	0.000130994828617	0.00030591028584
a46	0.0181833758095	0.0244781657119	0.166072378442	0.0814878898058	0.25053228539	0.000771102115835	0.370441196603	0.000142632987572	0.029361896657	0.0426508031911	0.0130251163157	0.00185860967616	0.000838866557663	4.85564713723e-05	0.000107129675947
a31	0.0116635962698	0.016152009904	0.082308850814	0.0662128312686	0.24206114513	0.0509814489719	0.384946882201	0.0191265282825	0.017267866719	0.0440754887304	0.0129757694386	0.0339450660921	0.0181330582192	3.07954394574e-05	0.000118667127982
a20	0.00702346042327	0.0106038877347	0.041324494938	0.0300347470895	0.160814248377	0.128391126324	0.3439731574	0.0539398347608	0.0105955635397	0.0661259605768	0.0270059514795	0.0803972340307	0.0395595477397	4.02867491525e-05	0.000170496649327
a31	0.00383225534109	0.0066393767449	0.0230677744793	0.0133938394798	0.0963851026923	0.256500548775	0.202171747133	0.174965538254	0.00675983691323	0.0619711498589	0.0331576204932	0.0845318486769	0.0363070175799	4.65452413842e-05	0.000269775323109
a32	0.00578608598036	0.00804046231497	0.0221865556598	0.0239607109433	0.0598703891308	0.258131088925	0.103376280378	0.204132201751	0.00768678057108	0.0294798946196	0.0238417324977	0.0877970398923	0.13662031586	0.000432633437128	0.0286578055077
a11	0.00826266032679	0.010261942005	0.0237884382199	0.0297446179811	0.0493148960436	0.233330845642	0.0711214934593	0.240027132917	0.00975747079036	0.0184100265399	0.0182727898326	0.0729159242974	0.168554723953	0.000622969189043	0.0456140845026
a31	0.0058693579756	0.006856804835	0.0122497083066	0.013686420727	0.0212129452145	0.344416041881	0.0366921991531	0.403836987639	0.00666408406345	0.0110699446466	0.0133992176109	0.0322664627658	0.0664792563177	0.000399066966348	0.0249015027009
a20	0.0047067955252	0.005138795545	0.0072712818022	0.00774108884233	0.0106593686048	0.388690450627	0.0190449203844	0.46836115588	0.00506007362115	0.0073167934822	0.0103607348703	0.0173946319219	0.0315720229392	0.000352848742116	0.0163289921003
a4	0.0061929385084	0.00650157584833	0.00833192640073	0.00955736748078	0.0117076618683	0.366853063542	0.0293249661281	0.465134615293	0.00651477027372	0.00782953429407	0.00905730245677	0.014712833974	0.0245408828131	0.000524997274039	0.0332155303668
a31	0.0165032738361	0.0167976566161	0.0184537094669	0.0197882574936	0.0216087966228	0.239892454514	0.041297046376	0.315161100431	0.0166412700912	0.016047910098	0.0129229806523	0.0238683643247	0.0311751116044	0.00466485105801	0.205177205456
a28	0.0262000312787	0.0264070855387	0.027183546489	0.0275714528312	0.0284042852076	0.160376264838	0.036401037792	0.18630990881	0.0260231593637	0.0234584990327	0.0171347915508	0.0296428067749	0.0342355825348	0.0113960620193	0.339255468485
a31	0.0303915000929	0.0304970425129	0.0309155294963	0.0312064652771	0.0316098007359	0.145867208279	0.035470765264	0.153191432937	0.0301285111212	0.0270449370109	0.0197621585169	0.0300401622583	0.0349920278449	0.0173582263398	0.351524219495
a18	0.029784344031	0.0298470295043	0.0301272821654	0.030367232759	0.0306163035786	0.161270956093	0.0330686834213	0.157296040979	0.0295831933737	0.0271904490036	0.021178308839	0.0288968207528	0.0328587032816	0.0180499664466	0.339864669832
a8	0.0251732780103	0.0252229445014	0.0255211650551	0.0258094209197	0.0260606921929	0.222727245364	0.0287972551404	0.208489196993	0.0250905294579	0.0237443556679	0.0198657879463	0.0246987325843	0.0275561897605	0.0118142080155	0.279428993277
a31	0.0320491703368	0.0320925451671	0.032316053685	0.0325313503066	0.032716724731	0.185097069788	0.0347228967135	0.170590090998	0.0319724428193	0.0307213612226	0.0268654306488	0.0311833651948	0.0336795995868	0.0162735925385	0.277188304426
a8	0.0328689704456	0.0329052307224	0.033100915895	0.0333124124355	0.033472901577	0.191459451263	0.0353412095712	0.172627378999	0.0328160486064	0.0318492537409	0.0286816802163	0.0322091230649	0.0341186698623	0.0188056935128	0.256431041475
a23	0.0260469944819	0.0260874529075	0.0263472386317	0.0266187611452	0.0268343301923	0.255261573754	0.0294087908571	0.225806563	0.0260550815355	0.025620672247	0.0237937680721	0.0258149600216	0.0273218809541	0.00963571907093	0.219346210492
</S>	0.025636963241	0.0256821954538	0.0259542763159	0.0262225240726	0.0264506620961	0.262156921877	0.0291110679285	0.2304529265	0.0256553537678	0.0252943876235	0.023628094036	0.0252723445108	0.026872801977	0.00613993038547	0.215469560246
