 	la	macchina	vuole	riparata	dal	meccanico	</S>
a8	0.106133505	0.1700120765	0.46176062527	0.0002838860325	0.00453266875	0.22920738965	0.02806982575
a46	0.065641855	0.172082323167	0.66227177509	0.000520546294167	0.00797237125	0.08187408765	0.00963702928333
a35	0.0826854716667	0.179077425722	0.50024984503	0.000820402314722	0.0148981054167	0.211168117217	0.0111006389611
a3	0.371868647222	0.085356496574	0.25106075701	0.000918058238241	0.0137038208522	0.256628666406	0.0204635316537
a31	0.732551239074	0.0560945315247	0.09336093567	0.00062230132608	0.0048945935874	0.094238053602	0.0182382696846
a18	0.877425083025	0.0336170818416	0.0372873285567	0.000391673148693	0.00268019071913	0.0379722016673	0.0106264006949
a31	0.826977394342	0.0389865159472	0.0182954028522	0.000356260576231	0.00716530450638	0.0567582635558	0.0514608538983
a46	0.783944118114	0.0393093286491	0.0112307469507	0.000271741736744	0.0298781275021	0.0676714045186	0.0676945662994
a31	0.704709746038	0.0434324962164	0.0193110369836	0.000270146453581	0.056968667834	0.10200532484	0.0733026470998
a46	0.494412355346	0.0589300910721	0.0436938556612	0.000439438714527	0.141095295945	0.18306661828	0.0783623966999
a31	0.347238035115	0.069025696024	0.0733160252204	0.00102822520484	0.163040064315	0.288767546093	0.0575844212333
a17	0.239496648372	0.0891639303413	0.0979840717401	0.00331994990161	0.153571287105	0.364570648698	0.0518934544111
a20	0.185483579457	0.108549175114	0.130770477247	0.0118292858005	0.190726572368	0.327501559566	0.045139365137
a31	0.186658116486	0.142197428371	0.160939785749	0.0337012552668	0.169305947456	0.242461729855	0.064735729379
a7	0.184786918829	0.153177336124	0.152966648583	0.0474472807556	0.167000675819	0.206164626618	0.0884564831263
a39	0.16863985961	0.145562555375	0.143489166194	0.0553451092519	0.183044168606	0.183870420206	0.120048717709
a31	0.15966513987	0.146505111792	0.144504822065	0.0762322047506	0.176133176202	0.117243832735	0.17971573257
</S>	0.154109219935	0.144768750896	0.141958126033	0.0878120148753	0.165530923101	0.0886624133675	0.217158576285
