 	mi	si	gonfiò	il	dito	</S>
a31	0.49680029	0.0623611545	0.353308913885	0.0577756715	0.0079058002	0.02184816275
a11	0.40310601	0.0758972628333	0.373502271295	0.1297299205	0.0076687234	0.0100957915167
a31	0.647478856667	0.0559241182778	0.155873303765	0.130365719167	0.00351895346667	0.00683902717223
a15	0.535457035556	0.0720393474259	0.310932697922	0.075289155389	0.00264061162222	0.00364114839174
a31	0.230894340185	0.0855161224753	0.536493002641	0.11227651513	0.0327534633407	0.00206654606491
a0	0.124606534395	0.0514295794918	0.39949275088	0.260024295043	0.15593213778	0.0085147031883
a46	0.0603979541317	0.0191960434639	0.194681830293	0.352578398348	0.360639802593	0.0125060070628
a31	0.0264319240439	0.00991161978797	0.105770622098	0.350459786116	0.489331867531	0.0180942156876
a18	0.018118827348	0.00977413426266	0.0615010960327	0.400708468705	0.44473304251	0.0651644198959
a31	0.024571631116	0.0196288354209	0.0454564330109	0.401096422902	0.28005538417	0.229191253299
a24	0.0371038407053	0.0343825094736	0.045335221337	0.339713140967	0.143576194723	0.399889084433
a28	0.0520426319018	0.0502999941579	0.055580239779	0.269137783656	0.101002713241	0.471936628144
a13	0.0606006583006	0.0595488720526	0.0623657332597	0.218981334552	0.0857434140803	0.512759959381
a20	0.0602200397669	0.0593905013509	0.0615524544199	0.213157398184	0.0786482860268	0.527031303127
a17	0.0610847992556	0.060309303117	0.0622512814733	0.207384842728	0.0769026103423	0.532067151042
a39	0.0626099230852	0.0614956837057	0.0635908938244	0.197492554243	0.0775870417808	0.537223900347
a20	0.0625207176951	0.0611044072352	0.0634835752748	0.196875214748	0.0784766239269	0.537539466782
a31	0.0674291342317	0.0663049850784	0.0682953290916	0.188437528249	0.081241321309	0.528291698927
a41	0.0683746454106	0.0674304156928	0.0690431653639	0.18076155275	0.079472127103	0.534918086309
a8	0.0619210708035	0.0603131568976	0.0626259614546	0.196721157583	0.0763842873677	0.542034352103
a37	0.0633334636012	0.0613562499659	0.0639180411515	0.193288402528	0.0784537741226	0.539650030701
a8	0.0608068125337	0.0574303366553	0.0607099130505	0.190549884176	0.0779251327075	0.552577910234
</S>	0.0560960032669	0.0512619733276	0.0555304255252	0.201222427088	0.0773713933537	0.558517805117
