 	voglio	che	Maria	venga	domani	</S>
a31	0.00600247901	0.208565615	0.05401372568	0.348607535	0.21799260155	0.164818011715
a35	0.00462677227667	0.264009055	0.212281286893	0.388632931667	0.0747603134833	0.0556896078483
a31	0.00474977025889	0.352414835	0.348206785631	0.234399651556	0.0280987080944	0.0321302254161
a37	0.0032240611863	0.600391578333	0.270900393544	0.089193607852	0.0119082872315	0.024382036472
a31	0.00717357292877	0.667449192778	0.217055029515	0.0543428189507	0.0111801699438	0.0427991734907
a11	0.00887351297626	0.527076810926	0.222002453172	0.121148726317	0.0276241413146	0.0932743478302
a31	0.00681044122542	0.325498080309	0.197557777724	0.290865998772	0.0866143071049	0.0926534036101
a20	0.00701430114181	0.136028815103	0.156840784241	0.443703649591	0.196892672368	0.05951980887
a13	0.0068720608806	0.0590402450343	0.0922140684137	0.457950059864	0.342173454123	0.0417501429567
a20	0.0115390522935	0.0345894733448	0.0624007154712	0.391522349955	0.465139488041	0.0348089426522
a31	0.0322542364312	0.0434614124483	0.0684472491571	0.327536563318	0.477686936014	0.0506136258841
a18	0.0521783588104	0.0586276288161	0.0798689263857	0.282153414439	0.455678898671	0.0714927852947
a31	0.0732196629368	0.0771009996054	0.0919314187952	0.224258804813	0.365175586224	0.168313538432
a36	0.0878578576456	0.0906565365351	0.0995910662651	0.179818548271	0.283274232075	0.258801759477
a31	0.0875661525485	0.0898269355117	0.0953850020884	0.150331469424	0.234580156025	0.342310266492
a20	0.0905335108495	0.0913938005039	0.0946019293628	0.119152986475	0.154383904008	0.449933838831
a31	0.0952194602832	0.0956122888346	0.0977093701209	0.110284322158	0.127652268003	0.473522262944
a20	0.0980996567611	0.0982841216115	0.099585861707	0.105652542719	0.114285602668	0.484092187648
a31	0.104382234254	0.104504252537	0.105399207236	0.109068150906	0.114443182889	0.462202952549
</S>	0.111763445127	0.111835151268	0.112529593618	0.114623082453	0.118098009444	0.431150711274
