 	ora	io	sto	studiando	di	diventare	medico	</S>
a31	0.29738238	0.00397627525	0.0020023363	0.02964337505	0.063589445	0.45745323035	0.023942762505	0.12201018475
a20	0.104107025667	0.00247719701667	0.00195067843333	0.01092168275	0.0490101245	0.78282234345	0.00802167975833	0.0406892921386
a31	0.0423730635557	0.00218066420556	0.00161229947778	0.00422596801	0.0191249676667	0.91419972115	0.00270981719944	0.0135735349601
a8	0.108134210519	0.109463430169	0.0482115868259	0.00504963339667	0.0316337192222	0.691737960383	0.00123290229315	0.00453654274337
a31	0.246296050173	0.152311680056	0.0687508712753	0.00783679963222	0.0604430884074	0.461294360128	0.00137985636438	0.00168727297912
a37	0.270081516724	0.0715859756853	0.0323618737584	0.00914543671074	0.0951714848025	0.513235650043	0.00721223552146	0.00120581625971
a31	0.201867802241	0.0424236532284	0.0187758812528	0.0119862732369	0.186581991601	0.525639803348	0.00974180510715	0.0029828000199
a39	0.131399866747	0.0270378300761	0.0140313857509	0.011123397079	0.322015680534	0.484802377783	0.00527915010238	0.00431037300663
a20	0.0867215015823	0.0222061050254	0.012390419917	0.00801614935967	0.419936000178	0.443062349261	0.00323629586746	0.00443120250221
a31	0.0737393005274	0.0179026560085	0.012335025639	0.0114742474532	0.456196066726	0.40236033642	0.00259259575582	0.0233997648341
a39	0.0635347091758	0.0217714846695	0.0179358565463	0.0154937648177	0.476965932242	0.372215028807	0.00216539531861	0.0299178141114
a41	0.0609342820586	0.0345968325565	0.0304076961821	0.0160335266059	0.493625867414	0.349554476269	0.0020814666062	0.0127658052038
a31	0.0675377906862	0.0457461451855	0.047562595394	0.0252046635353	0.431111535805	0.32163704209	0.0046713122354	0.0565288747346
a23	0.0792630768954	0.0749171550618	0.0924340851313	0.0344762611784	0.342531211935	0.29987055403	0.0057984530118	0.0707091827449
a31	0.0779833879651	0.0876468283539	0.12145005971	0.0387477393928	0.266208667312	0.259737124677	0.0113627621039	0.136863438748
a20	0.070164341655	0.0820266994513	0.188452207903	0.0476764721309	0.212291432437	0.200168798226	0.022316285368	0.176903772249
a31	0.0638273255517	0.0771598808171	0.238872699301	0.0493019957103	0.185643250812	0.137737966075	0.043341254456	0.20411561675
a28	0.0579527468506	0.0646758046057	0.176634299767	0.0504802502368	0.141840096937	0.089897972025	0.0738867328187	0.344632105583
a31	0.0635210909502	0.0662719582019	0.129973366589	0.0597803834123	0.119322667646	0.074082620675	0.0900155909396	0.397032361861
a8	0.0840383189834	0.0868588894006	0.139913132196	0.0808945644708	0.124408474549	0.0921394968917	0.0873276336465	0.304419537287
a24	0.0950338463278	0.0978721364669	0.136956176065	0.0919614381569	0.122458451516	0.0984673022972	0.0848998945488	0.272350779096
a31	0.0848924887759	0.0863108108223	0.111496607355	0.083027322719	0.105117287172	0.0839071807657	0.0893966528496	0.355851656365
a3	0.0798112329253	0.0806635922741	0.096474585785	0.078636197573	0.0964561603907	0.0802370502552	0.0873250856165	0.400396105455
a13	0.0798107809751	0.0806856840914	0.0867035769283	0.078626444191	0.0932769447969	0.0812213034184	0.0838566952055	0.415818585152
a35	0.084287218325	0.0856552133638	0.0915469573094	0.0826227797303	0.098311931599	0.0866123228061	0.0863898850685	0.384573678384
a31	0.086570550775	0.0878393581213	0.0944118191031	0.0851316585768	0.097953770533	0.0885246859354	0.0871089883562	0.372459132795
a11	0.080864306925	0.0816187310404	0.0848959313677	0.0800172681923	0.0881637321777	0.0821673319785	0.0817067627854	0.420565910932
a31	0.0799667773083	0.0804610703468	0.0813574071226	0.0794264293974	0.0855119077259	0.0813823286595	0.0809518809285	0.430942190311
a46	0.0817682007694	0.0820132587823	0.0824506960409	0.0815419531325	0.0864732489086	0.0832674575532	0.0821294503095	0.420355740104
a8	0.0843898569231	0.0846706932608	0.085480947347	0.0841765677108	0.0896382743029	0.0864195925177	0.0822940487698	0.402930013368
a31	0.093766325641	0.0937531494203	0.094870177449	0.0940501559036	0.100191004768	0.0967934275059	0.0904292695899	0.336146481123
a39	0.095042498547	0.0949515064734	0.0950942008163	0.0954444119679	0.101030594923	0.0980581991686	0.0937626878633	0.326615900374
a31	0.0963465661823	0.0962628954911	0.0960805736054	0.096694650656	0.101574994974	0.0988540663895	0.0959122226211	0.318274020125
a29	0.0952491320608	0.0950978651637	0.0949629878685	0.0956457368853	0.0999911069913	0.0974480454632	0.0950849508737	0.326520153375
a31	0.0935190306869	0.0933864483879	0.0932576939562	0.0938263902951	0.0976623276638	0.0952224451544	0.0935904136246	0.339535237792
a20	0.0931385235623	0.092972802796	0.0929245273187	0.093474784765	0.0972436792213	0.0948260083848	0.0931265212082	0.342293172597
a13	0.0819599511874	0.0819166242653	0.0817705771062	0.082140668255	0.0862265297404	0.0837856261283	0.0821262137361	0.420073857532
a31	0.0829675823958	0.0828047080884	0.0827162823687	0.083356831085	0.0881525432468	0.0854061420428	0.083085897912	0.411510049177
a23	0.0868371907986	0.0866521976961	0.0865807241229	0.087268898695	0.0919522944156	0.0894656006809	0.0868829679707	0.384360166392
</S>	0.0830419973993	0.0829818513481	0.0828428220614	0.0832836543475	0.0876344422078	0.0854787303405	0.0832008219854	0.411535743196
