 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
a48	0.140463199	0.3630419915	0.00614305435	0.000925690963	0.000188607275	0.000316410045	0.0182339623	0.0561622455	0.085789951	0.001657798985	0.18651715086	0.14055997655
a31	0.222974099667	0.5438263505	0.0244324546167	0.00737844295433	0.000216455158333	0.000424525355	0.0090875123	0.0325599115	0.047246943	0.001573183385	0.06311692886	0.0471632260733
a0	0.227081156556	0.557853186833	0.0640684962056	0.0364955929848	0.000239242212778	0.000439892335	0.00671873796667	0.0273805971667	0.0374372213333	0.002639381395	0.0234647869533	0.0161817194378
a37	0.191189835519	0.524226145611	0.0850036300685	0.0471887493283	0.00177443948759	0.00128127737833	0.00398822298889	0.0406147533889	0.0865831987778	0.00206457102833	0.0104876108844	0.00559757150393
a25	0.184874905173	0.36492058187	0.14057275669	0.0956734094428	0.0258176898292	0.00239712689278	0.0421006987963	0.0403464721296	0.0950639849259	0.00153938263944	0.00475922052813	0.00193376699931
a31	0.141249173724	0.169309931623	0.14343115223	0.113959300148	0.0402422799431	0.00400307163093	0.0784990375988	0.0187973223765	0.035340304642	0.0358003752131	0.201329754509	0.0180382910298
a3	0.0949280965747	0.0801824748743	0.102935864077	0.114072717049	0.038033736981	0.042276465877	0.104500825866	0.0197561084588	0.017276735114	0.0856924667377	0.273973879503	0.0263706290099
a20	0.100438725525	0.0588252816248	0.118940228026	0.161799325683	0.0448751329937	0.095317081959	0.159097901955	0.0270083564863	0.0109611086047	0.100558052246	0.107402003168	0.0147767885033
a24	0.0854680885083	0.0443641145416	0.108448096009	0.154416058561	0.0411700876646	0.0964083739863	0.167261497318	0.0283714718288	0.00905249920157	0.163436784082	0.0770873697227	0.0245155556678
a18	0.0676656028361	0.0357151028472	0.090860220003	0.12916079452	0.0375590762215	0.0847865479954	0.175441389106	0.0323647329429	0.00923855406719	0.224208008027	0.0760010265742	0.0369989585559
a31	0.0705282322787	0.0401344199491	0.083588818001	0.11135551184	0.0387742274072	0.0814210026651	0.184133416369	0.039861881981	0.0142898123557	0.214335296009	0.0607347345247	0.060842642852
a28	0.0699236904262	0.0376322616497	0.0737081610003	0.09743977928	0.0353367608024	0.0921330842217	0.158553662123	0.0382552866603	0.0184500611186	0.21686877867	0.0697118071749	0.091986644284
a37	0.0565493451421	0.0292641338832	0.0599607586668	0.0830360584267	0.0306199986008	0.131211234741	0.164143077374	0.0363778915534	0.0243710587062	0.196277786223	0.102217052392	0.085971560428
a31	0.0595475583807	0.0323002669611	0.0579109328889	0.0772068081422	0.0331634095336	0.135267418247	0.157818009125	0.0411234078511	0.0352979619021	0.148119208741	0.121305054131	0.100939905809
a20	0.0615629337936	0.0374932773204	0.058256530963	0.0732674927141	0.0383571031779	0.141499599416	0.144709786375	0.0471431509504	0.046154011634	0.112449556247	0.12906792471	0.110038591936
a13	0.0528081172645	0.0388360517735	0.0548008089877	0.0664417425714	0.041845721726	0.158061513139	0.133686578792	0.0494781363168	0.0499387992113	0.0875072954157	0.123512708237	0.143082493979
a20	0.0542644040882	0.0451804795912	0.0552847396626	0.0623672535238	0.0472585345753	0.12153310938	0.0990559215973	0.0515840227723	0.0494297210704	0.0765796218052	0.0958283794123	0.241633791326
a31	0.0595529093627	0.0535222055304	0.0584943778875	0.0617451221746	0.0540043298584	0.0832090297933	0.0761449008658	0.0559390765908	0.0516668493568	0.0713839286017	0.0739547264708	0.300382520442
a44	0.0700542111209	0.0643415051768	0.0690684326292	0.0720797373915	0.0646935202861	0.0908712215978	0.0822155539553	0.0654848855303	0.0595999941189	0.0702240542006	0.0639908171569	0.227376056814
a31	0.0783743270403	0.0730676417256	0.0774013758764	0.0801525091305	0.073305548762	0.0967542405326	0.0882764633184	0.0736607298434	0.0680933347063	0.0736610080669	0.0646538073856	0.152599025605
a23	0.0748190543468	0.0728254072419	0.0746217236255	0.0757609497102	0.073025766254	0.0834995401775	0.0800597044395	0.0733399879478	0.0701794649021	0.0745746260223	0.0701647471285	0.177129028535
</S>	0.0723765251734	0.071228628621	0.0725998918128	0.0734840198551	0.071551778127	0.0809283650887	0.0779978522198	0.0721480789739	0.0706327674511	0.0729007580112	0.0729825455643	0.191168789268
