 	il	lupo	non	cammina	mai	nemmeno	con	la	volpe	</S>
a39	0.00017297799	0.19003616	0.013613113	0.13204333	0.14350991	0.21919803	0.15254886	0.14492804	0.003906782	4.2799376e-05
a3	0.00073477405	0.11451075	0.009542006	0.43776476	0.059378967	0.2637173	0.07697308	0.027696202	0.009310899	0.0003712107
a39	0.0003863501	0.17961287	0.011750274	0.41108346	0.061069656	0.15852639	0.11015957	0.05460749	0.012497394	0.00030650198
a3	0.000113990674	0.2157128	0.0059437645	0.38701537	0.04779802	0.20135322	0.09243941	0.044358183	0.00516318	0.00010198401
a10	0.00018036565	0.25772256	0.013549425	0.21398087	0.055304565	0.21621145	0.19642018	0.04362032	0.0029477598	6.2558436e-05
a38	0.00026233398	0.32454813	0.01820318	0.15007603	0.07848374	0.23996128	0.13221423	0.054270495	0.0019522392	2.8345083e-05
a37	0.0005864001	0.22263491	0.032265853	0.12411333	0.0957813	0.22994122	0.22457308	0.06465762	0.0053188363	0.00012745384
a24	0.0003616903	0.19351923	0.027514586	0.10553415	0.10861752	0.2311929	0.2593068	0.06938758	0.004454775	0.00011078045
a31	0.0003960589	0.14443626	0.026750771	0.10698794	0.104574166	0.19422051	0.33349517	0.081199236	0.0076029743	0.00033694666
a3	0.00020894047	0.21242037	0.0149482405	0.17687945	0.11222059	0.31381124	0.08252893	0.084911324	0.001971223	9.96612e-05
a20	0.00015627618	0.12487396	0.008569282	0.12436588	0.09282995	0.28160834	0.30122575	0.06240462	0.0037702448	0.00019567877
a31	8.932988e-05	0.09613022	0.0054252665	0.12530454	0.08095215	0.401822	0.24921183	0.038567387	0.0024212163	7.608033e-05
a11	6.826193e-05	0.16819794	0.006038837	0.16688234	0.109504245	0.35866556	0.10080636	0.08839064	0.0013793097	6.6542474e-05
a7	3.4933702e-05	0.07314187	0.0023946196	0.14315233	0.059021708	0.44522405	0.23843038	0.036617108	0.0018888135	9.4188596e-05
a31	2.2875565e-05	0.06791015	0.0025184513	0.1184613	0.051643815	0.53303164	0.19633034	0.028757546	0.0012689247	5.491688e-05
a24	2.1560012e-05	0.12674564	0.002193444	0.18398975	0.084648885	0.42180187	0.09537391	0.08413508	0.0010313893	5.8551774e-05
a46	1.1588239e-05	0.059426982	0.001575033	0.18210931	0.04334719	0.44813693	0.21189395	0.05101516	0.002274535	0.00020926098
a39	6.140014e-06	0.04694223	0.0011245128	0.09932809	0.03371633	0.6692557	0.12588596	0.023181424	0.00053299253	2.6681259e-05
a31	2.7017106e-06	0.03573546	0.0008126917	0.11380205	0.020822503	0.7118702	0.09678973	0.019663548	0.00046969857	3.1519892e-05
a14	4.7674357e-06	0.056206174	0.00047500298	0.19738062	0.03371147	0.59053326	0.060743123	0.060382716	0.000524073	3.876913e-05
a38	1.5930295e-06	0.0089400085	0.00032187358	0.08761359	0.0051512932	0.8554918	0.034036417	0.008140435	0.00027050966	3.2489665e-05
a31	2.0379293e-06	0.011278686	0.00043299395	0.07971896	0.00522267	0.8675453	0.024567816	0.010909749	0.00029049497	3.120593e-05
a37	2.0800214e-06	0.01515501	0.00017070821	0.16157052	0.008543201	0.7710951	0.019825118	0.02342532	0.00019639627	1.649803e-05
a20	3.688478e-06	0.00704663	0.0004915512	0.07243848	0.0037563236	0.8874563	0.01938054	0.009071442	0.00030697553	4.7961956e-05
a39	7.0834235e-06	0.014338525	0.0010615312	0.09639993	0.00661087	0.836065	0.028170059	0.016691234	0.00057008857	8.572844e-05
a20	7.729615e-06	0.011511351	0.0008996195	0.083922304	0.0054155313	0.8698913	0.017377568	0.01053417	0.00038978254	5.065743e-05
a35	2.3838606e-05	0.023208063	0.0028803456	0.1151069	0.01135369	0.7855537	0.040220957	0.02045106	0.0010155843	0.0001860183
a20	1.3988823e-05	0.013956118	0.001215369	0.09296687	0.0072241067	0.85608304	0.017887305	0.010213296	0.00039120115	4.8623755e-05
a31	4.006122e-05	0.030859552	0.0042947643	0.1279731	0.015711715	0.74974525	0.04787753	0.022240322	0.0010577625	0.0001998718
a24	1.6481252e-06	0.0049211537	9.684423e-05	0.12215238	0.00287661	0.8643293	0.0026380797	0.0029346638	4.6615412e-05	2.7338465e-06
a31	1.9643165e-05	0.011245171	0.0013134066	0.09198778	0.007163838	0.8538203	0.02636672	0.007699949	0.00033257736	5.064143e-05
a8	1.4446194e-06	0.0046865814	7.3510026e-05	0.1363191	0.0024457118	0.85184133	0.0017685102	0.0028293289	3.2833104e-05	1.6102159e-06
a31	1.8427789e-05	0.017394237	0.00091698504	0.16018653	0.008541125	0.7898105	0.011547031	0.011464713	0.00011131687	9.139607e-06
a41	1.949317e-06	0.0055900565	5.9869573e-05	0.16752468	0.0019801336	0.82036346	0.0010392716	0.0034065389	3.268444e-05	1.3425766e-06
a8	3.911907e-05	0.032627173	0.0021861251	0.19752198	0.014800293	0.7099429	0.02305466	0.019614605	0.00019174453	2.1478947e-05
a31	1.06275875e-05	0.010425198	0.00030515686	0.16255571	0.0047426578	0.80981654	0.0052000475	0.006881435	5.8681515e-05	3.9921997e-06
</S>	2.0844168e-06	0.005850886	5.761116e-05	0.17886953	0.0019038592	0.8087109	0.0009483594	0.0036174199	3.7866153e-05	1.5634595e-06
