 	noi	ti	amiamo	a	te	di	pocchi	giorni	e	non	ti	possiamo	dimenticare	mai	di	questo	che	trocammo	bene	a	te	</S>
a31	0.0032349336	0.0045310706	0.024522409	0.0055214292	0.019401802	0.04695471	0.122538514	0.05075524	0.051324446	0.0018605533	0.008767707	0.022713307	3.3480475e-05	0.002425202	0.013428472	0.09593864	0.15518014	0.036916453	0.016634092	0.19821078	0.084914766	0.034191832
a11	0.009205087	0.018812776	0.032110713	0.025469467	0.027375272	0.033404607	0.050886326	0.045390792	0.042512678	0.010572507	0.03424307	0.21190083	0.002675287	0.017775603	0.046972252	0.08623908	0.07277929	0.0706703	0.05499655	0.057204846	0.028451912	0.020350812
a23	0.010652651	0.010559939	0.018957272	0.007788616	0.014034296	0.02887973	0.08633324	0.087412655	0.07777649	0.022135403	0.048713703	0.10120206	0.0026725729	0.0166796	0.030885054	0.16048259	0.08772975	0.0834568	0.037240848	0.028348612	0.02575978	0.01229839
a46	0.0065356055	0.010249101	0.023264693	0.011043321	0.018237121	0.03245731	0.06452682	0.057747133	0.05266709	0.014153419	0.034916833	0.11894013	0.0017548698	0.010783251	0.03322473	0.27635664	0.07342904	0.062502034	0.03322156	0.02563963	0.024425572	0.013924069
a8	0.0040472564	0.006669807	0.022049505	0.006122208	0.013697157	0.022481466	0.04964343	0.054228306	0.049846854	0.013019168	0.040435508	0.23332827	0.0014022965	0.0059944913	0.028580574	0.2770572	0.057933453	0.039951827	0.02081125	0.018923007	0.023133557	0.010643359
a31	0.0028936863	0.009413289	0.025548302	0.012252388	0.01894033	0.028650722	0.052580725	0.071617685	0.0665638	0.015325011	0.055450685	0.24438614	0.0015862188	0.0041428762	0.028868383	0.20572959	0.054703157	0.028530777	0.0149516165	0.019589841	0.025177086	0.013097675
a20	0.0034085677	0.015143723	0.040880177	0.03445859	0.024517477	0.04922361	0.07940519	0.04992601	0.04728419	0.011088126	0.024761338	0.05162778	0.00073037617	0.0057526636	0.036320247	0.23117916	0.078014225	0.0764331	0.038993035	0.06883064	0.020660242	0.011361546
a31	0.0017866738	0.0008519246	0.0031615926	0.0003269346	0.0024724277	0.0064102164	0.060553808	0.116042264	0.10890895	0.013499802	0.056540087	0.4293693	0.0003615331	0.001645593	0.007348624	0.08131925	0.06344795	0.012981939	0.0032373578	0.009606063	0.017674716	0.0024530701
a39	0.0019267865	0.007795564	0.032937147	0.019196773	0.026129108	0.056922607	0.0874104	0.042506643	0.040574282	0.0076623783	0.017849253	0.037352268	0.0003103737	0.0025842618	0.029540975	0.25688627	0.124002166	0.06284459	0.027334046	0.07611727	0.029087145	0.0130297635
a10	0.0007716045	0.00048607087	0.0020808163	0.0002501674	0.0017980661	0.006159913	0.07319387	0.120202035	0.10618217	0.0072273347	0.04125834	0.42694402	0.00015654358	0.0008737848	0.005041859	0.08864195	0.07189436	0.011685292	0.002349117	0.011017259	0.01946185	0.0023235553
