 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
a8	0.0010864302	0.7927846	0.00023882027	0.002021421	0.023645759	0.07330657	0.024953045	0.012159977	0.003048678	0.001112366	0.056925584	0.008716855
a3	0.007855553	0.43689275	0.003074773	0.008248995	0.03215783	0.2964159	0.023971124	0.0066212756	0.0027958627	0.009491922	0.15305854	0.019415518
a31	0.0017634354	0.17858618	0.0002876933	0.001622192	0.012242922	0.21385539	0.045420412	0.019389719	0.0109370975	0.027300425	0.43122837	0.057366155
a7	0.002394004	0.16355775	0.000328483	0.0053418116	0.022610404	0.23652309	0.082455926	0.03135368	0.014728131	0.011242386	0.3987888	0.030675502
a20	0.0005140409	0.34082204	4.1259285e-05	0.0002902371	0.004138974	0.09593247	0.019173287	0.0107649565	0.0055712825	0.013289807	0.46620047	0.043261167
a24	0.00035793765	0.7026661	4.0561757e-05	0.0006045163	0.0051857047	0.04450511	0.008688675	0.0057897824	0.0026279408	0.0032636146	0.21247637	0.013793721
a31	0.0008648572	0.36342746	0.00016278688	0.0024630115	0.018356103	0.11231492	0.06466228	0.055854455	0.032075297	0.026798572	0.24017951	0.082840756
a20	0.0014911575	0.5315327	0.00016452183	0.0021930523	0.053867474	0.13443252	0.12375353	0.049384877	0.014600842	0.005648146	0.0620455	0.02088559
a31	0.0012221981	0.7523888	0.00031323143	0.0021175419	0.0062473626	0.03162749	0.006382651	0.006766996	0.0039996807	0.0031799239	0.17350648	0.012247745
a28	0.0009880281	0.5942213	0.0001899005	0.0024640674	0.044123728	0.09997654	0.09437507	0.047113422	0.012836219	0.0049652453	0.07936906	0.019377528
a31	0.00060845853	0.6632693	0.0005763627	0.0033323292	0.0061428226	0.0234725	0.005486914	0.006201008	0.0033531333	0.0028618	0.27633464	0.008360794
a3	0.0007864628	0.65690786	0.00034637528	0.0036269592	0.04510792	0.09736502	0.06914487	0.02909513	0.006163059	0.0031472226	0.07642586	0.011883238
a31	0.00026317834	0.48887908	0.00026400402	0.0028107073	0.0071105105	0.022954345	0.00464327	0.0036782487	0.0021509994	0.0034393594	0.4550414	0.00876498
a35	0.0008243435	0.6873186	0.00042992513	0.0034507324	0.047034696	0.100600876	0.0395549	0.0119874375	0.0024165458	0.0020963082	0.09477433	0.009511242
a31	0.0001971673	0.2203359	0.000107957094	0.0008741807	0.0053817076	0.016853826	0.003350021	0.0024517835	0.0017632777	0.004185666	0.73011637	0.0143820755
a20	0.001516534	0.6712521	0.00068138813	0.0039764163	0.04610748	0.0953157	0.018367866	0.004416343	0.00090183556	0.0011759882	0.14789017	0.0083982395
a0	0.00032965813	0.10005778	0.00016447678	0.0007768218	0.007102003	0.021691415	0.0074573075	0.006188212	0.004707537	0.008146774	0.8155263	0.027851643
a31	0.0003812735	0.06906099	0.00018899949	0.0010991264	0.005704665	0.021479366	0.009609232	0.0067125615	0.0045364895	0.007208808	0.8489751	0.025043381
a38	0.004831826	0.5979326	0.0014823995	0.006775544	0.036499124	0.07187222	0.010286017	0.0024622863	0.00053355796	0.0005070971	0.26219827	0.0046190154
a8	0.0006341597	0.07106524	0.00031811223	0.0013551505	0.009733961	0.050219055	0.029267482	0.016343446	0.009756759	0.014160235	0.75459236	0.042554
a31	0.001003915	0.096111484	0.000527566	0.0026451203	0.008888502	0.04805201	0.027985808	0.0103919385	0.00493135	0.006282715	0.77151763	0.02166191
a46	0.005019804	0.66066635	0.0013314895	0.0047799326	0.020768205	0.051671196	0.011696074	0.0025418235	0.0005251822	0.00031320966	0.23795989	0.0027268317
a31	0.0011112957	0.112611555	0.0006119029	0.0021976791	0.011615315	0.06581846	0.041797936	0.013499642	0.006311116	0.008032154	0.7133276	0.023065353
</S>	0.0049008518	0.6779944	0.0013416646	0.0041987603	0.017206956	0.039205674	0.010588526	0.0023745575	0.0005594534	0.00031677587	0.23894411	0.0023683314
