 	le	canzoni	più	belle	sono	scritti	nella	notte	</S>
a31	0.0010072064	0.0115733715	0.0010185738	0.07622279	0.02338871	0.34994766	0.4793963	0.04769541	0.00975007
a1	0.010053748	0.06282676	0.0012936227	0.2258846	0.08546334	0.38721862	0.15867016	0.04475888	0.023830298
a20	0.015171948	0.011268973	0.00228156	0.20835093	0.04826347	0.52739257	0.11870243	0.03842309	0.030145
a31	0.0134501355	0.007064425	0.0027628182	0.19409503	0.043242503	0.534355	0.15506802	0.029261896	0.0207002
a13	0.013857975	0.038409337	0.00013422043	0.16396308	0.04439947	0.5308058	0.16332383	0.02494533	0.020160927
a17	0.0046148645	0.004113084	0.002356014	0.14771117	0.052975375	0.52043694	0.20782377	0.036916558	0.023052214
a29	0.0061038597	0.017696658	0.002237162	0.12599565	0.06828264	0.4903212	0.23073585	0.03913971	0.019487295
a18	0.016585926	0.041399334	0.0090282	0.16972086	0.054164086	0.46630952	0.20021965	0.02911555	0.013456854
a31	0.040593814	0.09306463	0.027584359	0.17705911	0.041337114	0.37483236	0.20193875	0.029701468	0.013888393
a13	0.0018298007	0.007266199	0.0004394806	0.09140496	0.05204885	0.4739199	0.34212086	0.02328811	0.007681805
a18	0.022695964	0.11440641	0.048641928	0.16142027	0.031518303	0.368438	0.2196331	0.022217063	0.011028935
a31	0.048067458	0.24911654	0.07319301	0.13187948	0.024721183	0.23024605	0.20638297	0.023758797	0.012634512
a3	0.0007003311	0.004567242	0.0007670368	0.077418014	0.0345266	0.5113791	0.34877053	0.017340828	0.004530291
a31	0.01324433	0.14162718	0.08817342	0.1401098	0.027084913	0.31231457	0.23334648	0.027515007	0.016584326
a46	0.00052929454	0.0034120562	0.0007224808	0.09406711	0.031494595	0.54231405	0.3117017	0.012781462	0.0029773202
a31	0.0063602775	0.094286524	0.0557476	0.14332378	0.028268386	0.3681259	0.25276253	0.03173689	0.019388143
a20	0.00048824857	0.0021296453	0.0005213031	0.12348097	0.025503825	0.5658246	0.27051568	0.009644296	0.001891319
a17	0.001963012	0.016617224	0.025710568	0.17359897	0.032327335	0.44404858	0.22699724	0.048263274	0.03047373
a20	0.0049273754	0.052175585	0.0132152485	0.17467771	0.026411915	0.43436998	0.2431165	0.033782054	0.017323626
a31	0.003123051	0.073744684	0.012025284	0.12769501	0.042861067	0.41967472	0.24527213	0.04554404	0.030060051
a8	0.0020231053	0.005054116	0.0015919406	0.2949349	0.020117741	0.4944947	0.17078383	0.009339292	0.0016604752
a31	0.0028569938	0.028818136	0.002592318	0.15806416	0.031382203	0.4876592	0.23391175	0.036794495	0.017920751
a1	0.0036622465	0.005518048	0.0015383053	0.2844316	0.012590522	0.48115367	0.19911508	0.010508914	0.0014816314
a46	0.002864786	0.017823428	0.0015623332	0.17816299	0.04361113	0.4660982	0.21277115	0.049411528	0.027694471
a31	0.0031941005	0.03213926	0.0011886931	0.17545885	0.03942967	0.48569846	0.20816769	0.037118487	0.01760485
a17	0.006136489	0.008553526	0.0030576382	0.28173128	0.013796315	0.46648034	0.20484157	0.013393441	0.0020093254
a23	0.0036029124	0.01796801	0.0010110001	0.16161148	0.037033074	0.48264512	0.23938732	0.040136196	0.016604852
a8	0.0033104792	0.027806584	0.0009802683	0.1679715	0.038921226	0.48338148	0.22729696	0.035993725	0.014337723
a31	0.0025842516	0.020100301	0.0011013434	0.16709766	0.033194244	0.4928358	0.24159113	0.031489227	0.010006111
a8	0.0043878737	0.0057864226	0.004020227	0.2082398	0.013793879	0.52067083	0.2244468	0.016103849	0.0025503382
a23	0.0028805546	0.020438602	0.0010942433	0.15654227	0.037134632	0.47251004	0.25236672	0.041809168	0.015223862
a8	0.0027989352	0.023063743	0.0010294546	0.16558434	0.036485896	0.48826775	0.23922047	0.03273461	0.010814781
a23	0.0024905964	0.01796305	0.0011377021	0.1638969	0.033627976	0.49246278	0.24774407	0.031435348	0.0092416275
a8	0.0028313682	0.024109565	0.0010542452	0.17154571	0.038315427	0.47852466	0.23903704	0.03351258	0.011069398
a31	0.0025734168	0.018787198	0.0011370708	0.16733693	0.034842722	0.48751628	0.2467476	0.031713888	0.009344857
a28	0.0034537893	0.0047690095	0.0041974206	0.18785845	0.01510052	0.5364615	0.22792605	0.01736445	0.0028688516
a24	0.0031927407	0.033111434	0.001129175	0.17141874	0.046841256	0.4451648	0.23404165	0.0454374	0.01966281
a8	0.0041793217	0.03618613	0.0013365025	0.19803531	0.041887883	0.45956236	0.2153273	0.032199502	0.011285768
a31	0.0029625916	0.024617596	0.0011655528	0.18746561	0.04142827	0.4579472	0.23867203	0.03458329	0.011157837
a20	0.003818755	0.005756225	0.003968446	0.21542165	0.016828999	0.5037782	0.22935843	0.018130554	0.0029387532
a31	0.0034076713	0.039972708	0.0013061737	0.1766013	0.052227076	0.42380312	0.22914648	0.0500325	0.023502877
a17	0.0038943412	0.0056186137	0.0039961063	0.19157402	0.016272932	0.537156	0.22274077	0.01605961	0.0026876437
</S>	0.0028499905	0.021856064	0.0011220915	0.16525689	0.040386207	0.46041062	0.2509313	0.04215085	0.015035958
