 	la	macchina	si	è	rotta	e	vuole	riparate	dal	meccanico	</S>
a31	0.0033242006	0.07840929	0.074841	0.019199308	0.1049963	0.24913551	0.0068456978	0.2692726	0.121286206	0.060192093	0.012497899
a23	0.024771057	0.095150605	0.14269768	0.08624039	0.1484041	0.18022315	0.044676606	0.13974541	0.061305095	0.051921397	0.024864499
a31	0.021185795	0.041377503	0.054736964	0.02603308	0.19991736	0.3560036	0.019892847	0.13551372	0.05020889	0.07275124	0.022378944
a37	0.02372972	0.09516405	0.19674307	0.08442393	0.14596546	0.20984617	0.041133497	0.12063921	0.03733305	0.033616427	0.011405401
a39	0.0073919375	0.023540577	0.02461505	0.0065345666	0.19008824	0.42857885	0.0036203747	0.15772648	0.05314225	0.093206994	0.01155469
a17	0.003277607	0.026561355	0.029968897	0.005845995	0.13799399	0.4041945	0.0023446204	0.2325494	0.06338519	0.084366664	0.009511855
a11	0.0061721546	0.053324442	0.08059348	0.015291964	0.1117393	0.34315282	0.0047609755	0.25338408	0.060295016	0.061539635	0.009746117
a31	0.011110388	0.053362627	0.088754475	0.018125877	0.08731366	0.37704128	0.0019921889	0.2759756	0.03820345	0.043841306	0.0042791204
a20	0.002040398	0.050772745	0.054325998	0.011723034	0.12596744	0.3465055	0.0068520657	0.3080614	0.06291291	0.026925577	0.0039129867
a31	0.0029329052	0.021612352	0.03216293	0.0075574177	0.07189951	0.45498306	0.0006399737	0.3075902	0.040008966	0.057608865	0.0030039335
a24	0.0013669383	0.039993692	0.042969987	0.009458953	0.112261824	0.36145023	0.004210824	0.33224988	0.064787775	0.027888801	0.003361094
a31	0.0010436567	0.01379682	0.01819669	0.005905333	0.0486143	0.39588916	0.001128849	0.30665553	0.090292506	0.10927833	0.009198784
a8	0.0011248677	0.03460004	0.034953684	0.007776806	0.114505485	0.363418	0.0032859896	0.3348331	0.07115376	0.031008001	0.0033402457
a31	0.00019262792	0.00670645	0.0113577675	0.003069362	0.04790549	0.44842494	0.00023092778	0.3545253	0.051289544	0.07274575	0.0035518825
a24	0.00062872795	0.027738133	0.028168904	0.00585276	0.11879416	0.35311222	0.0014513105	0.3383808	0.083134726	0.03968457	0.0030536184
a6	0.00024030599	0.0074724643	0.010964246	0.0038345368	0.036856655	0.4096723	0.00042797826	0.33108035	0.08078293	0.111301705	0.0073665413
a31	0.00013640158	0.0048935246	0.01022497	0.0029639627	0.035387523	0.44496942	0.0001956236	0.36788115	0.050715115	0.07941467	0.003217684
a20	0.00041073267	0.01883087	0.019403685	0.004327351	0.09832742	0.3750665	0.0009089177	0.36270723	0.07859864	0.038907256	0.0025114627
a31	6.934609e-05	0.003214726	0.00574135	0.0016374586	0.03621893	0.48671547	6.582427e-05	0.35794473	0.029464545	0.07719899	0.0017286434
a23	0.00024838545	0.01278129	0.014152038	0.0032630747	0.08149102	0.38701886	0.00049859966	0.3876261	0.07209515	0.038936727	0.0018887856
a28	6.6583976e-05	0.0024392786	0.005803594	0.001750782	0.0347401	0.4608682	6.5650915e-05	0.38956207	0.026416173	0.076990604	0.0012969801
a31	6.517884e-05	0.0025070743	0.0069743213	0.001955771	0.03963643	0.49574628	4.92429e-05	0.361367	0.017859004	0.073070176	0.0007694435
a0	0.0001240193	0.0067194137	0.008425562	0.0021528346	0.058724396	0.39831796	0.00023966268	0.42145413	0.062249616	0.040289734	0.0013026823
a28	8.073329e-05	0.0027417664	0.008225279	0.0024500627	0.03871885	0.47257867	6.3677246e-05	0.38207883	0.018696032	0.0735443	0.00082178577
a35	9.333841e-05	0.0029574886	0.010550612	0.0029566311	0.05320934	0.50333387	7.274779e-05	0.33027548	0.014606357	0.08126637	0.00067778816
a8	0.00010789284	0.0029820984	0.013382652	0.0035446913	0.05257928	0.5046339	7.013126e-05	0.3454971	0.012026229	0.06468159	0.0004944415
a20	0.00014359933	0.0024873088	0.011611381	0.003271343	0.056285683	0.49130273	5.4300417e-05	0.37100616	0.009971898	0.053563982	0.00030156775
a31	0.00013211998	0.0026645814	0.012743648	0.0034402902	0.073128164	0.54394823	0.00010695199	0.29120448	0.0107884295	0.06138781	0.00045537055
a37	8.4486186e-05	0.0025706587	0.0049889707	0.0016731465	0.037010923	0.40597856	8.402368e-05	0.48154762	0.028349642	0.03737393	0.00033802565
a31	0.00018401539	0.0028681257	0.014378096	0.003944271	0.090010025	0.5475201	0.00013025822	0.274431	0.010050091	0.056059074	0.0004250088
a37	0.00010333272	0.0025450946	0.005674754	0.0020420884	0.038669426	0.416312	7.25539e-05	0.48048732	0.02132132	0.03254268	0.0002293897
a19	0.00022195022	0.002934694	0.014287639	0.003850735	0.11160844	0.5590111	0.00017975962	0.24464639	0.01011938	0.052661438	0.00047846517
a35	0.00027620004	0.005379154	0.030136911	0.0083086435	0.107471064	0.51557136	0.00026558933	0.2526935	0.012772733	0.06616551	0.0009593329
a20	0.00029214495	0.0038040434	0.019145524	0.0050231502	0.121248074	0.55540764	0.00029367753	0.22803384	0.011585319	0.05441816	0.0007483697
a31	0.00026990293	0.0031624606	0.013153372	0.0038757531	0.13063012	0.5556843	0.00042674126	0.21691263	0.015142363	0.05972823	0.0010141906
a39	0.00016718762	0.0034759298	0.00996384	0.0033688485	0.06141861	0.4469934	5.9693964e-05	0.43517175	0.013552386	0.025686031	0.00014227857
a31	0.00029830015	0.0033370538	0.012074264	0.003227229	0.13669951	0.56225026	0.0003245174	0.22064796	0.011770646	0.04862389	0.0007463299
a28	0.0001859024	0.0036359571	0.010272706	0.0031889814	0.06798841	0.4577844	5.5101496e-05	0.41788933	0.012725186	0.026131846	0.00014216047
a20	0.0002993236	0.0031155362	0.0099861445	0.0028996128	0.13917923	0.56567407	0.0004423201	0.21310648	0.0134149	0.05085213	0.00103025
a8	0.00033528468	0.003129523	0.009563279	0.0029173228	0.14091785	0.56179	0.0005110302	0.21229517	0.014542608	0.052903038	0.0010948571
a13	0.00036764445	0.0042629265	0.013261157	0.0030492311	0.13196105	0.56434786	0.0003108957	0.22697376	0.011520642	0.043225363	0.0007194882
a44	0.00035053678	0.0037470977	0.011397938	0.0031069836	0.13487652	0.5565346	0.0004522439	0.22343062	0.014584122	0.05052376	0.00099561
</S>	0.0003041239	0.0037448786	0.011048978	0.0032718095	0.13125533	0.5405158	0.0005580906	0.23131388	0.018628258	0.058041852	0.0013170011
