 	quando	Giovanni	venne	a	casa	la	sera	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
a8	0.00037301195	0.000910884	0.029640207	0.017126843	0.0069493526	0.026433414	0.045360178	0.047679897	0.15659316	0.07234682	0.026828844	0.17166719	0.0131278	0.0060641775	0.17920257	0.18220314	0.017492527
a39	0.004248022	0.022615438	0.057588357	0.018572675	0.020188557	0.04888628	0.04923069	0.19514208	0.09806334	0.091157824	0.08810997	0.09833967	0.0631882	0.032716364	0.07194094	0.030369598	0.00964193
a31	0.0010405327	0.0057255123	0.041823596	0.027603773	0.024233254	0.060424574	0.07374279	0.15720059	0.10962962	0.10204464	0.08570645	0.09907934	0.067785576	0.0407954	0.049787965	0.039650824	0.013725545
a20	0.0006677514	0.0022312035	0.057649013	0.07337691	0.020695142	0.05259259	0.06577718	0.1506219	0.076862454	0.12751786	0.054737996	0.08660648	0.039627764	0.021465573	0.06309986	0.0928898	0.013580582
a24	0.0005565443	0.002182713	0.019428909	0.003933617	0.0060411305	0.054130375	0.06651544	0.32243124	0.11889886	0.083792485	0.081532374	0.100614004	0.048764918	0.01601558	0.049797047	0.018224915	0.007139832
a8	0.00027589948	0.00097017107	0.037254285	0.014620424	0.012492977	0.0912959	0.118999876	0.31872362	0.08716889	0.06692559	0.048083097	0.066275805	0.034153037	0.01837865	0.038794838	0.035542473	0.010044551
a24	0.00038026978	0.0013609858	0.049970057	0.02173407	0.0131385345	0.099094585	0.123561606	0.28999218	0.07634985	0.08214834	0.04422709	0.05833471	0.03545603	0.017994221	0.037480045	0.040402103	0.008375379
a31	0.00016369447	0.0006741288	0.035486035	0.014770556	0.009651938	0.11315285	0.1626442	0.28382427	0.10596023	0.06509193	0.038104884	0.05659863	0.02714811	0.012886427	0.034324747	0.030734748	0.008782589
a20	0.00033960858	0.00070376653	0.07858099	0.03702474	0.011438876	0.051844984	0.079360545	0.11545888	0.063723184	0.16003652	0.05640556	0.10061595	0.04402251	0.019587645	0.056774486	0.11939122	0.0046905153
a31	0.00010306499	0.0008055609	0.011802748	0.0024187185	0.0014040499	0.03444241	0.05430903	0.32506055	0.2606555	0.06671237	0.05130416	0.09902296	0.018303916	0.0024331019	0.06008447	0.008499118	0.0026382233
a8	0.00015659134	0.0003475678	0.060824856	0.024619823	0.006786858	0.054291684	0.096190594	0.1304895	0.08621284	0.15151562	0.051127527	0.11461762	0.031519726	0.011150405	0.06313677	0.11316859	0.0038434116
a31	8.586933e-05	0.00056770915	0.025111156	0.015700161	0.0041242777	0.052989386	0.09515984	0.23344432	0.21092191	0.109065615	0.03831668	0.08441359	0.02170766	0.004984094	0.059125718	0.039105695	0.0051763933
a20	9.665064e-05	0.00029133158	0.05137625	0.01842856	0.00570888	0.06215074	0.1242514	0.12817295	0.12600891	0.11246792	0.041923836	0.11780547	0.021090219	0.0069703935	0.078155994	0.10110724	0.0039933044
a31	2.926449e-05	0.00031881605	0.005749549	0.0016380636	0.00046903206	0.0105065415	0.020198239	0.23749824	0.4288135	0.055852532	0.03734046	0.12626946	0.007433508	0.0005833011	0.06134341	0.004663439	0.001292715
a9	4.8725797e-05	0.00017574315	0.03195551	0.011315736	0.0032760438	0.054426365	0.13137479	0.14010993	0.18802765	0.08629387	0.031282313	0.12743242	0.011549097	0.0032395679	0.090484194	0.085726336	0.003281643
a31	1.6767666e-05	0.00013772406	0.007639106	0.0036256348	0.0006270022	0.012616997	0.030755593	0.24681523	0.4031806	0.07344951	0.024205236	0.116271146	0.006019118	0.00067601417	0.05925447	0.013016523	0.0016932177
a24	2.6168584e-05	0.0001279406	0.01727288	0.006566377	0.0018136443	0.03778599	0.11296875	0.14709654	0.29097468	0.05455117	0.019017862	0.12708603	0.005269531	0.001312243	0.10674715	0.068532206	0.0028508205
a8	1.3460516e-05	0.00010936348	0.0059125423	0.0042806286	0.00096134323	0.01628172	0.050668873	0.2815042	0.41123322	0.042860616	0.011967939	0.08807651	0.0034640075	0.00072577834	0.056098785	0.02205919	0.0037817722
a46	3.7378326e-05	0.00022822703	0.017377863	0.013120559	0.001663679	0.015802119	0.042773478	0.15467237	0.31845006	0.11061539	0.022701124	0.13591686	0.0085185645	0.0015625436	0.08905717	0.06505795	0.0024447213
a21	6.8953406e-05	0.00049743964	0.01769675	0.007638986	0.0013701781	0.010152425	0.022587553	0.10034151	0.33729854	0.119469464	0.037026454	0.17977008	0.012445039	0.0016405415	0.11197502	0.03835483	0.001666261
a23	0.0001100258	0.0008081053	0.01717205	0.006109386	0.0014568428	0.008516612	0.017478429	0.06598244	0.33186108	0.11180478	0.044933893	0.21132995	0.014452741	0.0018420056	0.13082726	0.033729535	0.0015849164
a31	0.00014144529	0.0009419439	0.016703498	0.0070096124	0.0023746435	0.010069416	0.020561501	0.045086566	0.32322204	0.09018118	0.0435645	0.22413504	0.015118903	0.0027337454	0.14910308	0.046802558	0.0022503932
a46	3.201993e-05	0.00020287826	0.018591236	0.008999863	0.003141617	0.04496791	0.12063936	0.11537415	0.31090564	0.047932733	0.019490696	0.10868249	0.00656959	0.0019509888	0.1164113	0.07103895	0.005068541
