 	oggi	abbiamo	deciso	di	andare	al	mare	alla	spiaggia	sono	andati	tutti	solamente	mio	fratello	non	</S>
a23	0.023535434	0.22620201	0.34503663	0.29711527	0.03672845	0.011294169	0.056714855	0.000916614	4.749523e-05	0.00020445374	0.001382428	0.00033833736	6.113441e-06	0.00044340032	1.068579e-05	1.7487171e-05	6.152089e-06
a31	0.04464359	0.12529294	0.13577573	0.117765434	0.11619817	0.11040126	0.11313431	0.039115474	0.0012026486	0.011693185	0.12306886	0.015836088	4.3872096e-05	0.04421288	0.00013320634	0.0012208737	0.00026146646
a20	0.016057463	0.08321923	0.110148355	0.15732302	0.18779908	0.19065718	0.18437989	0.009154529	0.00012518486	0.0020773758	0.03736831	0.0067982622	3.4170414e-05	0.013293347	0.00010706991	0.0011962214	0.00026126983
a31	0.027222533	0.18169829	0.22299644	0.16909046	0.10281699	0.06239128	0.10577234	0.004302304	0.00015580574	0.0007606321	0.09527276	0.0023608708	6.555401e-06	0.024888583	1.4232285e-05	0.00021325507	3.6688907e-05
a28	0.011431942	0.12361483	0.17810638	0.2176143	0.14230883	0.10929423	0.20138936	0.0017307946	2.2491533e-05	0.00016618107	0.009736671	0.0009814455	6.044428e-06	0.003330521	1.524705e-05	0.00021145745	3.928943e-05
a37	0.015302506	0.2668615	0.33680096	0.16756862	0.06372893	0.029447056	0.06428925	0.0016424123	9.4767456e-05	0.00034730678	0.040820267	0.0011059113	6.5700024e-06	0.011761407	2.06097e-05	0.00015890184	4.2927644e-05
a16	0.018734567	0.26193345	0.36516547	0.1665109	0.07557487	0.041046925	0.058170274	0.0006258562	2.4483243e-05	0.00017604565	0.0082038045	0.0009875187	2.7917108e-06	0.0027441226	1.4476653e-05	6.416638e-05	2.0287549e-05
a21	0.028388888	0.24699862	0.4237555	0.20583904	0.038761124	0.01591459	0.030804109	0.0007614709	4.1262196e-05	0.0003237719	0.006739991	0.0006025879	1.1430196e-06	0.0010516609	3.865502e-06	8.8383385e-06	3.4991112e-06
a31	0.05081834	0.20479047	0.34814912	0.2674285	0.053998526	0.025421469	0.04622361	0.0004239456	1.6571268e-05	0.00017496898	0.0012073367	0.00077069324	1.1959062e-06	0.0005533238	4.3483187e-06	1.3361959e-05	4.187827e-06
a37	0.01586857	0.31773362	0.4503648	0.14363669	0.023351597	0.011942194	0.034139488	0.0007505063	2.2872226e-05	0.00015874012	0.0008847461	0.000576832	2.4114597e-06	0.0004971384	1.1284509e-05	4.3044034e-05	1.5410495e-05
a21	0.020208688	0.14149892	0.36277512	0.3781215	0.041923244	0.016303372	0.03569002	0.0004210376	5.568265e-05	0.00033454192	0.0017893058	0.00037466653	1.8381364e-06	0.00048294812	5.2887085e-06	9.179365e-06	4.7193407e-06
a27	0.023025649	0.12900394	0.3449376	0.40455562	0.041885443	0.014455874	0.04097456	0.00035179566	2.8909248e-05	0.00013857396	0.0003990738	0.00013468605	5.9837237e-07	0.00010330807	1.1762896e-06	2.0866812e-06	1.0561331e-06
a41	0.01524935	0.08774111	0.30700335	0.47790372	0.046353538	0.015677715	0.04892917	0.00038441605	4.1343264e-05	0.00014019337	0.00042816973	7.024415e-05	5.3732714e-07	7.257034e-05	1.0804259e-06	2.1233732e-06	1.3127752e-06
