 	ho	scritto	una	lettera	al	mio	fratello	</S>
a46	0.20346653	0.66374457	0.0096067935	0.047862176	0.04093617	0.029727144	0.0039608264	0.0006957512
a31	0.24465889	0.06565191	0.0017592019	0.0036209102	0.0019065002	0.67950207	0.0017181698	0.0011823339
a13	0.36408353	0.36118388	0.0032261377	0.011128469	0.0021866781	0.25644988	0.0009747664	0.00076661364
a20	0.19254355	0.08053914	0.0011296911	0.0032621555	0.0022837403	0.7069619	0.0072361827	0.006043648
a15	0.20620354	0.18652059	0.004640815	0.026652634	0.013483169	0.53000486	0.019469548	0.013024906
a20	0.3341743	0.42696893	0.0070029567	0.0618072	0.019715127	0.13682885	0.0083538825	0.005148752
a31	0.3388663	0.35080564	0.008051701	0.07519181	0.022746751	0.19034109	0.008936585	0.0050601545
a39	0.19570151	0.5369066	0.007618096	0.06746582	0.09137409	0.079330236	0.017098434	0.004505174
a31	0.19954497	0.1497788	0.0029934272	0.028134529	0.020746531	0.5622387	0.023146354	0.013416666
a20	0.10871659	0.49365494	0.0065324595	0.075395845	0.11032734	0.1716754	0.02739828	0.0062991255
a31	0.03798936	0.15409935	0.0048340606	0.062244684	0.045644417	0.6327637	0.039780095	0.022644365
a7	0.027794072	0.1359081	0.004922071	0.09910242	0.13193135	0.5514722	0.04423523	0.004634592
a46	0.010569127	0.10507019	0.005997365	0.11459967	0.061456922	0.6427055	0.042429123	0.01717205
a39	0.021187346	0.31059742	0.01820682	0.2983295	0.17502965	0.15834293	0.014071541	0.0042347885
a31	0.020947827	0.31730136	0.021902015	0.31804168	0.20494899	0.09898573	0.013852774	0.0040195817
a46	0.025696639	0.10022885	0.007995694	0.1506316	0.2599394	0.43075234	0.022401532	0.0023539998
a0	0.014789179	0.25730875	0.022459729	0.37997398	0.22892167	0.08144369	0.011470875	0.0036320873
a27	0.015711995	0.28208742	0.028225424	0.3857536	0.19967143	0.07183778	0.011943484	0.0047688526
a20	0.017512605	0.31665206	0.027390858	0.36639646	0.19798833	0.058787875	0.0112047745	0.004067123
a0	0.017520454	0.29473683	0.026289305	0.35745236	0.23343654	0.055500064	0.011355301	0.0037091156
a14	0.0192982	0.31262174	0.028674914	0.38066018	0.16264978	0.07594637	0.0138713885	0.0062774494
a0	0.019809231	0.31847098	0.026634874	0.35748786	0.20019946	0.060038246	0.012790233	0.004569157
a46	0.020323493	0.31794629	0.02780447	0.37296465	0.16235344	0.07725969	0.014771195	0.0065767253
a20	0.0170874	0.30330244	0.027675597	0.37580705	0.19975613	0.060194444	0.011664786	0.00451216
</S>	0.015966343	0.2823582	0.025589392	0.35972193	0.24697009	0.05474418	0.011134733	0.0035151565
