 	guardando	le	nuvole	capisco	che	piove	</S>
a31	0.00065827224	0.0010080857	0.08315288	0.2994433	0.15658742	0.42701283	0.032137174
a13	0.0111409575	0.0063109635	0.08036409	0.42260003	0.16692513	0.2784164	0.034242436
a24	0.0050071883	0.001018581	0.030095736	0.42278966	0.1658134	0.34997302	0.025302397
a41	0.0009780577	0.00038849242	0.03065243	0.2708812	0.22840908	0.41155234	0.057138298
a31	0.00510909	0.001464419	0.06052351	0.39293137	0.20571618	0.30471644	0.029538972
a41	0.0016161054	0.0008919914	0.104695626	0.39416346	0.1495906	0.32980043	0.01924173
a46	0.0039482615	0.0017063508	0.066299915	0.43400386	0.17188069	0.30013195	0.022029027
a31	0.014485577	0.01046065	0.15389173	0.43537956	0.12822238	0.23887657	0.018683638
a20	0.0006933405	0.0006423923	0.077450655	0.35460767	0.13901623	0.41224238	0.015347381
a15	0.006905654	0.0060333223	0.121042006	0.44522178	0.08904792	0.3117484	0.02000094
a31	0.02612471	0.034306176	0.2824866	0.38740832	0.060449064	0.19670023	0.012524923
a20	0.00044756386	0.00061479263	0.07480449	0.3008594	0.10646397	0.5035661	0.013243691
a31	0.0063555622	0.008877814	0.16819365	0.37926793	0.07274011	0.33466464	0.029900191
a23	0.00030720522	0.00039449072	0.104336135	0.33259016	0.07927319	0.47534278	0.0077561135
a31	0.0014444608	0.0011471823	0.18830773	0.4093865	0.06058618	0.32013765	0.018990349
a27	0.00019991431	0.00015506662	0.1058085	0.36260882	0.061977074	0.46520835	0.004042289
a35	0.0014262546	0.00061448134	0.22714823	0.39540413	0.068978064	0.28093767	0.02549104
a31	0.002206105	0.0010246806	0.22202106	0.3376969	0.063807316	0.34644222	0.026801687
a39	0.00041187886	0.00021728028	0.15606941	0.41043302	0.045220885	0.38494098	0.0027065221
a41	0.00259735	0.0006867867	0.1928355	0.35695007	0.08711297	0.3275986	0.032218695
a24	0.0022502465	0.0010638848	0.17363925	0.29311687	0.099075176	0.38638458	0.044469982
a41	0.0035724354	0.002316535	0.26695296	0.3004575	0.08385538	0.29531518	0.047530036
a3	0.0028522199	0.0057960153	0.27951184	0.23640369	0.084045	0.34397122	0.047419995
a31	0.002640248	0.0064532254	0.31862006	0.23842703	0.0821518	0.3070648	0.044642866
a0	0.0030968068	0.0008139217	0.31812403	0.4807268	0.0398677	0.15398122	0.003389478
a20	0.0023151024	0.0039001708	0.2453738	0.2622924	0.11549756	0.3251438	0.04547718
a31	0.0020791015	0.0054834313	0.3295691	0.24996802	0.09318953	0.2866721	0.03303868
a20	0.0035307426	0.00092006515	0.21040231	0.510683	0.04783769	0.2231387	0.0034874857
a31	0.0017578631	0.0036856423	0.24817863	0.2602176	0.12334742	0.32153967	0.041273165
a37	0.00429976	0.0011114487	0.15802082	0.5231775	0.045957018	0.264228	0.0032054526
a46	0.0017291588	0.0022076997	0.15635644	0.30245087	0.12965235	0.38075995	0.026843578
a31	0.0021727902	0.0035462165	0.27911508	0.28652912	0.09393754	0.31328875	0.021410499
</S>	0.0042935545	0.001213337	0.13930453	0.5065776	0.047895584	0.2969956	0.0037198088
