 	se	aveva	visto	le	nuvole	le	nuvole	avrebbe	capito	che	stava	per	piovere	</S>
a46	0.01874945	0.03997341	0.008446813	0.007721454	0.2129626	0.050450906	0.13337272	0.20173608	0.07292189	0.21178003	0.001521853	0.013929854	0.019816184	0.0066166865
a31	0.042662755	0.065344736	0.022487137	0.021205328	0.34976152	0.06732157	0.19823825	0.13258336	0.030925805	0.042771913	0.0021922737	0.0068689864	0.01250227	0.005134027
a27	0.0068828873	0.021774244	0.03041301	0.04618921	0.27226242	0.076478094	0.13659462	0.10314028	0.0767436	0.09766373	0.015573085	0.04887641	0.04346231	0.02394612
a17	0.012844981	0.03381724	0.01314973	0.011628094	0.35569155	0.06678735	0.22658971	0.13345584	0.027476028	0.048382375	0.0040595667	0.018803399	0.037469186	0.009844896
a31	0.0031921365	0.013489128	0.010714009	0.014462719	0.3625028	0.07399021	0.21311751	0.10348789	0.030036636	0.053234	0.0072465166	0.046846457	0.057663407	0.010016413
a24	0.0058416505	0.023895795	0.031997353	0.045887668	0.4641202	0.06692665	0.108740374	0.07487595	0.049579903	0.055775534	0.0052662445	0.03276568	0.027760372	0.006566626
a29	0.002964934	0.015141691	0.006895007	0.008617773	0.278516	0.06915596	0.23420095	0.12341094	0.02099616	0.06693043	0.008900738	0.0629195	0.08954245	0.011807378
a38	0.0059997127	0.042576462	0.032111164	0.033501167	0.2584538	0.092445895	0.21645612	0.1641717	0.025224395	0.068125814	0.0035626485	0.020624379	0.030337116	0.0064096344
a31	0.015904648	0.08422912	0.04786003	0.03621575	0.19677237	0.084552325	0.20047471	0.21271135	0.02778775	0.062931195	0.0015347353	0.008478233	0.016321296	0.0042264876
a37	0.004317738	0.022108367	0.010804851	0.016547274	0.37129477	0.099948175	0.1704343	0.14652559	0.03580553	0.078042485	0.003516453	0.021022625	0.016182927	0.0034489732
a28	0.017346472	0.05857095	0.01781983	0.01312708	0.15219413	0.044288162	0.24409756	0.31229487	0.020684043	0.086740345	0.00062248047	0.0067963325	0.023015158	0.0024026125
a39	0.03942168	0.10858486	0.02796129	0.020589884	0.17307091	0.052337177	0.1757776	0.3036765	0.030379713	0.055626523	0.00029892122	0.0027687184	0.008444287	0.0010618498
a18	0.033754047	0.10073984	0.033621747	0.024747126	0.17452408	0.06336826	0.16269791	0.29245743	0.044344705	0.05788755	0.00036311086	0.0028380337	0.007409373	0.0012467965
a46	0.061663553	0.11647987	0.029580403	0.018776089	0.13943535	0.043141067	0.17935546	0.32056215	0.0295612	0.04775934	0.0003654542	0.002853116	0.009377553	0.0010893106
