 	i	bambini	piccoli	vengono	vestiti	dal	padre	e	dalla	madre	</S>
a31	0.041659527	7.547771e-05	0.027402919	0.0001132401	0.0016178387	0.0028416966	0.0451893	0.043799177	0.088174455	0.63245827	0.11666812
a28	0.0055520856	4.2138177e-05	0.13301973	3.136958e-05	0.010903587	0.030877605	0.31455863	0.118758425	0.05171482	0.30063522	0.033906367
a37	0.009994686	2.5599667e-05	0.14001808	4.2495216e-05	0.03216386	0.08456314	0.2896748	0.09102621	0.026344283	0.31542596	0.010720892
a31	0.010081905	2.1923048e-05	0.1004442	3.8860366e-05	0.023991816	0.06541563	0.23413463	0.10911306	0.05631777	0.38227844	0.018161835
a17	0.020104783	2.6514293e-05	0.037179984	8.347135e-06	0.004180994	0.020091768	0.16598918	0.2060472	0.14095199	0.37719902	0.028220255
a31	0.0038813988	9.759086e-06	0.028909514	1.7301933e-05	0.009085849	0.022109335	0.18086782	0.14024723	0.101838045	0.47591558	0.037118144
a28	0.019145777	4.271216e-05	0.011499908	1.9406927e-05	0.00095718843	0.0027170237	0.047691118	0.1025045	0.2665073	0.45210892	0.09680611
a17	0.0021607513	1.0450937e-05	0.03873962	3.629244e-05	0.017294189	0.0141616035	0.103757516	0.068045676	0.0583048	0.6727082	0.024780946
a20	0.017231122	3.4245266e-05	0.058021933	8.909151e-05	0.0200172	0.015781745	0.09972064	0.077896915	0.07594327	0.5957469	0.039517026
a31	0.09537415	8.4459825e-05	0.17221977	0.00032212082	0.03304902	0.015129093	0.08043155	0.06321746	0.06594267	0.43124947	0.0429803
a37	0.034936167	6.860591e-05	0.016231239	4.6971054e-05	0.0027329994	0.0068079154	0.07422497	0.0981214	0.20372896	0.44661286	0.11648793
a31	0.0100404015	3.4634246e-05	0.12747493	0.00018587387	0.04058492	0.01597356	0.07718954	0.057174154	0.05768776	0.5852475	0.028406676
a18	0.025177557	6.671605e-05	0.01649875	4.8115995e-05	0.0028039098	0.0052733775	0.064238414	0.083513774	0.1827497	0.5239375	0.0956921
a8	0.0014382848	1.5956552e-05	0.1339167	4.9168106e-05	0.040762402	0.010912533	0.046132468	0.02974395	0.033190567	0.6881707	0.015667325
a31	0.01055443	2.7872424e-05	0.12004621	4.6467794e-05	0.021945829	0.006536423	0.047699086	0.040857226	0.048463028	0.68103236	0.022791041
a24	0.015318703	6.404576e-05	0.02010664	3.1974072e-05	0.002229498	0.0027257062	0.044315826	0.053803742	0.1260468	0.6824727	0.052884415
a37	0.0013954545	1.9464407e-05	0.08140197	4.43569e-05	0.030798148	0.011524215	0.0468509	0.025813228	0.02757649	0.7596186	0.014957149
a31	0.0022799063	1.7730097e-05	0.19798644	2.4081724e-05	0.026796889	0.0047511645	0.029434105	0.022716254	0.032680828	0.66765326	0.01565933
a30	0.012389368	0.00010847345	0.027454155	4.026591e-05	0.0033088196	0.0022411966	0.026900964	0.027447972	0.066276595	0.80415446	0.02967778
a24	0.0008468475	2.0012205e-05	0.22864382	1.5842057e-05	0.022186557	0.0034131664	0.022040747	0.011158677	0.0152370995	0.6870231	0.009414102
a46	0.0020841288	2.7922055e-05	0.22516616	2.5500687e-05	0.02601617	0.0038278913	0.02629792	0.009819214	0.011809522	0.6867768	0.008148819
a31	0.0023325463	2.3710167e-05	0.12112285	1.40948305e-05	0.010931919	0.0028252008	0.022672286	0.014834059	0.023746483	0.78394926	0.017547559
a8	0.01908731	0.00026684516	0.045646816	5.8986374e-05	0.0022781203	0.0006914642	0.009778848	0.0059545785	0.012727067	0.8967626	0.0067474083
a31	0.003971424	4.6105826e-05	0.11285121	1.7781262e-05	0.0043956954	0.0012793631	0.017379405	0.014760719	0.021727767	0.81437105	0.009199501
a3	0.023514038	0.00041236792	0.036008254	8.565735e-05	0.0007009084	0.000285	0.0056979945	0.005097698	0.009047518	0.915556	0.0035945952
a39	0.0036236502	9.3799776e-05	0.11289352	4.3064094e-05	0.0044371476	0.0019509817	0.031435795	0.029919945	0.035168514	0.77006024	0.010373435
a31	0.004006073	9.851429e-05	0.0773165	4.3290867e-05	0.003845478	0.0023098548	0.02959043	0.03337156	0.046536434	0.78786564	0.015016307
a28	0.026047826	0.0005312989	0.045559075	0.00012511086	0.0007186829	0.00028918372	0.0053525716	0.004407186	0.0074933306	0.90605	0.0034255935
a31	0.0037636482	0.00014800478	0.08619227	7.376124e-05	0.0045206742	0.0027917894	0.04439094	0.04387697	0.048622783	0.75331354	0.012305693
a17	0.027949031	0.00060398434	0.050290383	0.00014504344	0.00079431775	0.00031799704	0.0056994953	0.004518738	0.0073904493	0.89878315	0.003507401
</S>	0.0066085965	0.00019910437	0.11437134	8.6352615e-05	0.0041191913	0.0016785221	0.028463509	0.023058256	0.025745481	0.7879152	0.007754423
