 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
a48	0.005678284	0.0001250373	7.860221e-05	0.008925658	0.0044474886	0.013401287	0.052919473	0.020092577	0.0005798486	0.22742775	0.6393375	0.026986538
a31	0.00252284	3.2910408e-05	9.871483e-06	0.0020722048	0.0011692274	0.013172307	0.010382696	0.0011915518	5.2926123e-05	0.25132143	0.7161123	0.0019597015
a0	0.0005249322	2.6526432e-06	1.02064e-06	0.0005048563	0.00037277746	0.008073869	0.006904119	0.00062626094	9.269705e-06	0.36240813	0.6200865	0.00048566743
a37	0.00014128213	9.254672e-07	2.6188854e-07	0.00020081848	0.00012361171	0.006739291	0.006337568	0.0002444266	2.029339e-06	0.33140206	0.65461695	0.00019070078
a25	0.00016312307	7.5831855e-07	2.2569417e-07	0.00018411377	9.7507094e-05	0.0025881694	0.0041533695	0.00018792727	1.3402508e-06	0.11801366	0.87439406	0.00021563789
a31	0.0006474212	5.016052e-06	1.6623497e-06	0.00082818564	0.0005330242	0.008219084	0.007924344	0.00071604725	1.1751564e-05	0.16127467	0.8191786	0.0006602739
a3	0.0022962256	6.4771164e-05	9.7047756e-05	0.022448301	0.004925567	0.023448488	0.040909164	0.008946229	0.0002666366	0.2747312	0.6147982	0.0070681833
a20	0.003268369	0.00016177725	5.4321463e-05	0.01243107	0.006934876	0.05864878	0.059001032	0.0084523335	0.00016374372	0.26594877	0.5783875	0.0065474226
a24	0.0037629376	8.151426e-05	1.8383902e-05	0.003819557	0.0027221804	0.02052339	0.028895544	0.0030286396	5.992879e-05	0.20972283	0.7231827	0.0041823797
a18	0.0067435964	0.0005847659	0.00025043852	0.012884054	0.010193666	0.03553746	0.053654183	0.016019104	0.00076890556	0.12519473	0.72237164	0.015797485
a31	0.014099101	0.000546937	0.00016075271	0.0033897525	0.003911329	0.009551371	0.019996881	0.004646482	0.000351935	0.07086202	0.8631826	0.009300797
a28	0.00623187	0.00051175087	0.00084529055	0.038473833	0.012949693	0.021670343	0.059529576	0.027487123	0.0024797875	0.14324664	0.6600503	0.026523776
a37	0.0142708225	0.000466962	0.00011675464	0.00479537	0.005608305	0.028080652	0.043308765	0.00791956	0.00042047907	0.23011039	0.6559913	0.008910588
a31	0.005089921	0.00011455948	3.7739104e-05	0.0013877406	0.0015317332	0.006413666	0.011648668	0.002713418	0.00016813735	0.064827085	0.9024997	0.0035675578
a20	0.004078039	0.00015391473	0.00023843962	0.016520517	0.0057524927	0.01240687	0.056020956	0.02026562	0.0008033352	0.15263812	0.7162105	0.014911143
a13	0.00082828826	1.8309333e-05	7.256812e-06	0.00074691395	0.0005908849	0.007031096	0.0111204665	0.0016968285	7.316676e-05	0.14857708	0.8278982	0.0014114773
a20	0.00021480398	4.714324e-06	2.3302077e-06	0.00024042086	0.00018404232	0.0022018729	0.004218959	0.00083137286	2.820002e-05	0.045003876	0.9463755	0.00069396396
a31	0.00017562327	5.708685e-06	5.6558442e-06	0.0006127204	0.00048264954	0.003985839	0.009275974	0.0022572884	5.8532627e-05	0.05932899	0.9225969	0.0012142113
a44	0.00034299394	3.048999e-06	2.0251373e-06	0.00017066821	9.010573e-05	0.0007031503	0.0046891733	0.00044021895	4.9392866e-06	0.08943305	0.90338826	0.0007322729
a31	0.00012850114	1.0095471e-05	1.3141109e-05	0.00033558518	0.0003419461	0.0033877199	0.008099413	0.001202764	3.447737e-05	0.07427943	0.9117199	0.0004470336
a23	0.0009421359	5.810196e-06	4.0835257e-06	0.00028758854	0.00017273464	0.0006345841	0.0046761814	0.00042390497	5.714294e-06	0.07824334	0.9141041	0.0004998014
</S>	0.00075069914	3.9829367e-05	4.1039402e-05	0.00067731395	0.00089349353	0.0041301725	0.009373234	0.0014202019	4.4936613e-05	0.10341692	0.8787094	0.0005027244
