 	devo	comprare	il	pane	ogni	giorno	</S>
a31	0.0013861053	0.1439124	0.058248598	0.05183898	0.12863381	0.54733145	0.068648644
a0	0.0062031345	0.07718266	0.016029328	0.032898337	0.24326622	0.5894464	0.034973923
a31	0.0015746218	0.010205321	0.0028228979	0.011072315	0.2799106	0.65419686	0.04021743
a13	0.0024115143	0.020235429	0.0026939278	0.004397882	0.18667254	0.75322396	0.030364698
a31	0.00041855805	0.0035340718	0.0013749438	0.0073548285	0.12771979	0.81498545	0.044612374
a8	0.0018626011	0.02023009	0.012513127	0.0348671	0.11528391	0.754894	0.060349204
a31	0.00028859405	0.0051306123	0.0033453736	0.016245466	0.08349308	0.847518	0.043978795
a13	0.00081824564	0.01232951	0.014584672	0.06216079	0.10776382	0.7503856	0.051957395
a31	0.00080057717	0.018669868	0.014117551	0.072946675	0.14406723	0.70996374	0.039434344
a17	0.0011470937	0.035120197	0.037705563	0.12489053	0.12684034	0.6378921	0.036404215
a31	0.0012420353	0.022474296	0.017280553	0.09662447	0.1404767	0.69431394	0.02758794
a13	0.0014355107	0.049967214	0.0470711	0.1342627	0.13937591	0.6030323	0.024855342
a31	0.0020847048	0.025331942	0.019251393	0.11584819	0.15063205	0.6556938	0.031157866
a28	0.002078369	0.064875826	0.061382677	0.1716153	0.1282534	0.5511817	0.020612739
a10	0.003087878	0.027595585	0.021480707	0.12948145	0.17662013	0.5951474	0.046586867
a31	0.0040482483	0.019532934	0.012545482	0.07974329	0.17637724	0.6508408	0.056912024
a30	0.005859803	0.089113265	0.080777556	0.24399962	0.11124887	0.45536292	0.013638
a31	0.0040558684	0.021698317	0.019128246	0.116843075	0.2110742	0.5343234	0.09287684
a20	0.016652493	0.13246284	0.10103543	0.26654026	0.10257093	0.36812955	0.012608443
a28	0.003714444	0.009360572	0.0074188104	0.05624791	0.21799098	0.6035942	0.10167314
a31	0.0034383861	0.005573983	0.0038761075	0.032164827	0.21701883	0.66158986	0.07633801
a35	0.059690934	0.14171459	0.08588173	0.19246335	0.100065686	0.40384153	0.016342266
a31	0.0051715444	0.006666054	0.004184667	0.02688437	0.20218317	0.7001178	0.054792378
a46	0.08324282	0.10868596	0.06187616	0.12315703	0.10222906	0.5049068	0.015902186
a31	0.005080146	0.005521229	0.0036206166	0.019298349	0.18399745	0.7445344	0.03794781
a10	0.09198273	0.093906574	0.052950077	0.09397959	0.10177663	0.54992515	0.015479247
a8	0.004254139	0.0046804417	0.003332765	0.017024381	0.18308835	0.75511026	0.032509655
a31	0.0076824385	0.007093077	0.004411632	0.017497867	0.1606541	0.7724877	0.030173201
</S>	0.09267246	0.089096144	0.050771553	0.08566976	0.10518435	0.56038976	0.016215937
