 	avete	cucinato	le	verdure	</S>
a20	0.49940312	0.22942986	0.061275244	0.17755766	0.032334033
a31	0.9343236	0.04419708	0.005490214	0.0118332915	0.004155865
a37	0.77030206	0.11709895	0.01857656	0.08069883	0.013323633
a10	0.7214293	0.07736129	0.013456602	0.14892772	0.03882514
a20	0.34633628	0.08267738	0.031782433	0.4491131	0.09009083
a28	0.10937871	0.05624245	0.04001593	0.7017998	0.09256306
a20	0.09801824	0.061549272	0.038218044	0.68520606	0.117008366
a33	0.0055365665	0.024492819	0.032986693	0.85397184	0.083012134
a8	0.011681489	0.022620253	0.036230445	0.860518	0.068949826
</S>	0.006191653	0.014864511	0.036607273	0.90173984	0.040596716
