 	la	donna	vuole	pulire	la	casa	ogni	giorno	per	stare	pulita	</S>
a31	0.04991561	0.023107525	3.021833e-05	0.030064676	0.057434138	0.012221892	0.05085702	0.09726591	0.09808348	0.46950555	0.09700546	0.014508439
a18	0.0053916234	0.011182267	1.2079139e-05	0.031818897	0.333033	0.060621534	0.12628914	0.12625946	0.058227368	0.14074351	0.081401505	0.0250196
a31	0.011637259	0.02102735	3.7701827e-06	0.0145080695	0.28269878	0.0829775	0.13837658	0.1069119	0.021030098	0.084773324	0.21664448	0.019410934
a24	0.008478646	0.008742967	8.339597e-06	0.014935736	0.2456564	0.051819064	0.15884922	0.17396545	0.057052746	0.13366829	0.12689814	0.019925084
a31	0.0034526237	0.00619268	2.714264e-06	0.00875146	0.10531751	0.06860445	0.16606951	0.17557915	0.048860345	0.1518153	0.22889435	0.036459934
a17	0.020601956	0.013382661	1.615103e-05	0.02443798	0.09197816	0.043089386	0.16373348	0.20638365	0.10154375	0.22607723	0.08959615	0.01915947
a31	0.0038832754	0.004594947	1.7690879e-06	0.008881651	0.058001656	0.037595432	0.14208056	0.19358388	0.09214955	0.23078991	0.2028109	0.025626443
a20	0.025327891	0.0247646	2.0107665e-05	0.04056505	0.056447048	0.030017724	0.10884091	0.14624108	0.20099445	0.30862898	0.04040012	0.017752022
a7	0.0019230364	0.0023271071	2.977393e-06	0.01305198	0.059597693	0.026675887	0.07971346	0.15081365	0.067257926	0.33193517	0.24213183	0.024569273
a31	0.0026197697	0.0028913706	4.169329e-06	0.020336563	0.08645339	0.029165182	0.06620475	0.12854876	0.0563784	0.32571396	0.260729	0.020954689
a18	0.02741139	0.022049809	2.3786e-05	0.04162258	0.049505733	0.023441924	0.09363611	0.13342191	0.19166636	0.36098683	0.040353876	0.015879693
a41	0.0023369852	0.0027739475	4.75227e-06	0.01888607	0.08085725	0.02787573	0.058445826	0.114591554	0.050521687	0.33430326	0.28644842	0.022954447
a31	0.003020367	0.0027349086	5.133201e-06	0.021836301	0.10015794	0.024973353	0.04839982	0.100170076	0.04097419	0.3327141	0.3043261	0.020687759
a46	0.023245791	0.014939423	2.4625364e-05	0.03942319	0.04735421	0.016932297	0.07622027	0.12259985	0.15468328	0.44679317	0.044405222	0.01337872
a20	0.0028290546	0.0024054383	5.9414324e-06	0.01840407	0.091054514	0.022557035	0.042701397	0.08681224	0.034289327	0.3531368	0.32375297	0.022051215
a31	0.003175143	0.0028089178	7.1194027e-06	0.02213259	0.11164719	0.020554025	0.0314805	0.064225934	0.025639119	0.2899146	0.40664238	0.021772511
a39	0.021522041	0.011428159	3.5450423e-05	0.0398425	0.049226705	0.011596543	0.04880684	0.09389837	0.097927056	0.56498235	0.050436538	0.010297471
a31	0.0039510136	0.0032522571	9.482423e-06	0.022843609	0.1129046	0.019712241	0.029885828	0.060337067	0.024099363	0.27866095	0.42200837	0.022335233
a24	0.023191163	0.011805383	5.0550712e-05	0.043552432	0.0529125	0.01026025	0.036373425	0.07587125	0.069696784	0.612488	0.05461347	0.009184822
a31	0.0046958397	0.0048052203	1.5707728e-05	0.027646076	0.12146468	0.027033038	0.032877814	0.055793546	0.024202576	0.26172888	0.4144135	0.02532321
a17	0.023353567	0.012917294	7.011234e-05	0.05562107	0.0574497	0.011798552	0.031622265	0.06612067	0.060905576	0.6124378	0.05750797	0.010195436
a31	0.010706925	0.0062744925	2.8986615e-05	0.027794588	0.13324177	0.020127675	0.040219646	0.078904666	0.028076474	0.24448386	0.38888943	0.021251516
a8	0.04182613	0.020923626	0.00012470607	0.06589475	0.07465704	0.0100368885	0.02590626	0.06324291	0.0398852	0.6009082	0.050372936	0.0062213396
a24	0.02176369	0.010897157	7.3936404e-05	0.031202648	0.14593485	0.019032259	0.05895192	0.12731521	0.03170212	0.26442897	0.27470538	0.013991853
a20	0.015406929	0.01030182	6.944061e-05	0.033760652	0.15692419	0.024227582	0.060310185	0.1044696	0.03369902	0.21095662	0.32295597	0.026918033
a41	0.008357302	0.0052867727	9.622444e-05	0.02508895	0.11316103	0.02464483	0.08376245	0.1489976	0.04423126	0.23154986	0.28216174	0.03266194
a31	0.008929697	0.0057610846	0.00013713946	0.023542495	0.100122765	0.02193152	0.08556623	0.16237268	0.044389755	0.26033995	0.25765324	0.02925349
a46	0.11452398	0.064546354	0.0003971492	0.14899573	0.14329126	0.01126924	0.027187398	0.06730116	0.027222127	0.32959405	0.061365653	0.0043058842
a31	0.012159002	0.007799919	0.00025264992	0.02693414	0.093575254	0.020991547	0.0809426	0.16841948	0.043032486	0.3131128	0.21177696	0.021003172
a20	0.12176773	0.06724465	0.0006129273	0.13729192	0.12278642	0.009694625	0.024929408	0.06780663	0.023199355	0.35573557	0.06487669	0.0040540798
a8	0.009387808	0.0065736338	0.00031131628	0.026434453	0.08576771	0.021485167	0.08533899	0.17561968	0.045005325	0.32805866	0.19493414	0.021083165
</S>	0.016296625	0.010732794	0.0004987532	0.03272512	0.094354466	0.022057218	0.07086324	0.15280345	0.042208515	0.34647292	0.19350183	0.01748506
