 	se	si	era	vestito	il	mio	fratello	l'	avessi	portato	con	me	</S>
a31	0.2140397	0.09878175	0.037555665	0.18346937	0.12602536	0.1950051	0.0013395788	0.01576426	0.0002417704	0.031573474	0.075703934	0.015784765	0.0047152345
a41	0.09134703	0.14905801	0.2330647	0.12744363	0.08067223	0.1594611	0.00076247414	0.043979242	0.00021464752	0.07306267	0.019000944	0.015375721	0.006557571
a37	0.10439031	0.086858615	0.029191282	0.039750166	0.033965457	0.48033577	0.00050553365	0.052435108	8.370919e-05	0.11907044	0.009274427	0.034525484	0.009613701
a24	0.083834186	0.06618328	0.03181169	0.04473161	0.031244498	0.49205923	0.00030703488	0.06823722	4.779783e-05	0.11091333	0.018457422	0.040627535	0.011545133
a28	0.064848006	0.058509357	0.047327947	0.084581666	0.0506729	0.27624506	0.00046584487	0.08222243	0.00015725015	0.14445825	0.07569616	0.07999516	0.034819983
a17	0.15752868	0.14032722	0.0833667	0.16250424	0.07218454	0.29012436	0.00036950762	0.05633373	3.1986012e-05	0.021497415	0.005475084	0.0077104345	0.0025461
a31	0.13528472	0.16550545	0.11833613	0.23337416	0.078508765	0.15521945	0.00036870292	0.037015293	5.9018967e-05	0.039489377	0.017399196	0.014545019	0.004894693
a39	0.087691575	0.06937464	0.031753395	0.16633894	0.10767994	0.14850779	0.00052807195	0.023704978	7.077393e-05	0.06925968	0.2763084	0.012485661	0.0062961364
a31	0.25547093	0.13807078	0.06996139	0.17475967	0.06397087	0.24791548	0.00059144484	0.032061376	3.3142784e-05	0.009968433	0.003375049	0.0028655431	0.0009558872
a17	0.09407252	0.048069224	0.023520285	0.15465936	0.1024463	0.1863192	0.0009088976	0.023306867	0.00011045318	0.07477961	0.27668628	0.010555253	0.0045657526
a18	0.2177827	0.13196358	0.07443879	0.25942162	0.09097298	0.18595318	0.0007548969	0.02518031	2.748515e-05	0.008171142	0.0028373299	0.0018569558	0.0006390449
a24	0.33800155	0.15097642	0.044149384	0.23203139	0.0954741	0.12569806	0.00046572063	0.009728671	1.3124908e-05	0.0014540287	0.0010879842	0.00062444503	0.00029520967
a18	0.24421513	0.16230904	0.109333254	0.27672014	0.100849584	0.077786066	0.0015757447	0.016434504	8.0392594e-05	0.006467255	0.0020237498	0.0016496844	0.0005554495
a31	0.3549413	0.14614348	0.040109094	0.21784851	0.10400095	0.12515399	0.0006791178	0.007675064	2.4222694e-05	0.0012796251	0.0012188378	0.0005867804	0.000339085
a17	0.087273434	0.03557036	0.027467465	0.21753195	0.16030885	0.21780254	0.0022535832	0.034397025	0.00023773997	0.072790526	0.13008219	0.010483374	0.003800964
a20	0.1845565	0.12196845	0.04716423	0.2873816	0.12081731	0.21499002	0.00079287443	0.01608288	2.7832097e-05	0.002674789	0.0017614382	0.0011278436	0.00065427803
a17	0.2269796	0.109410346	0.0392286	0.24487202	0.12942739	0.22803684	0.0008205709	0.008520675	5.5010616e-05	0.0040570935	0.005323396	0.0018981216	0.0013702973
a31	0.14674345	0.101047285	0.03481718	0.32587984	0.19438453	0.1790302	0.0008671145	0.011448697	2.397645e-05	0.0021648477	0.0021113306	0.0009353377	0.00054621644
a17	0.033398647	0.017637167	0.016043898	0.24732909	0.19164374	0.36572796	0.0017585411	0.06052866	8.224736e-05	0.037902586	0.022215653	0.0045841313	0.0011476948
a31	0.06384711	0.05114069	0.029707555	0.26484552	0.13411011	0.4143421	0.0005772365	0.015269642	4.3831704e-05	0.009533922	0.010030735	0.00415408	0.0023974837
a0	0.017865444	0.009952174	0.008728536	0.2080862	0.18650396	0.49510667	0.00069151464	0.04782291	1.6444394e-05	0.015217191	0.007847876	0.0018123897	0.00034865362
a31	0.028842337	0.0316293	0.03971562	0.2746533	0.13804777	0.4052883	0.00057113176	0.018566411	8.402807e-05	0.024229119	0.02583238	0.008363999	0.0041763107
a8	0.012608086	0.0069594504	0.0046766335	0.17001712	0.17673947	0.5832239	0.0003603649	0.030707473	8.236898e-06	0.008066047	0.005359149	0.0010819131	0.00019214944
a46	0.0118176835	0.011443109	0.019686665	0.24987851	0.1304441	0.49872753	0.00023464336	0.01661043	5.0199807e-05	0.023446526	0.027321791	0.0072509497	0.0030878475
a39	0.016355783	0.016317597	0.032704767	0.3387241	0.19292584	0.2785014	0.00067801465	0.0151865035	0.00015142655	0.035655238	0.06064997	0.008471704	0.0036776585
a8	0.019712834	0.02165569	0.0434636	0.35982755	0.2149064	0.20923908	0.0009854556	0.015157372	0.0001994581	0.03503388	0.067308865	0.008564626	0.0039451993
a20	0.020530647	0.014919341	0.024743477	0.30108976	0.20534432	0.31402606	0.0009229025	0.013076042	0.00017264325	0.028431548	0.06846265	0.0058510136	0.002429612
</S>	0.018414669	0.027420372	0.06085049	0.38679454	0.22247371	0.12630919	0.001363824	0.018003143	0.00029654993	0.04229347	0.0793676	0.0107974205	0.0056149284
