 	se	vieni	ogni	sabato	ti	compro	il	pane	</S>
a31	0.39567006	1.2916527e-05	0.028051684	0.002046916	0.11931833	0.20912918	0.105728425	0.13186404	0.008178498
a29	0.29510126	9.2974544e-05	0.04773214	0.009288777	0.17549102	0.3031788	0.06584442	0.083242364	0.0200283
a31	0.2629898	6.093964e-05	0.015383818	0.000772783	0.075322114	0.43049878	0.061692957	0.13090712	0.022371713
a20	0.15921354	6.607895e-05	0.018633336	0.013443454	0.24788983	0.30693957	0.10387955	0.12809038	0.02184424
a31	0.3471058	3.5857996e-05	0.014558707	0.0003373342	0.060580853	0.3276677	0.078310095	0.1497702	0.02163343
a28	0.13730101	3.088943e-05	0.021166325	0.002887868	0.34497103	0.20525742	0.16460261	0.11168745	0.012095361
a3	0.4463521	4.659288e-05	0.05692924	0.0009701445	0.075482704	0.21479036	0.05875757	0.12279465	0.023876585
a35	0.5644794	5.683871e-05	0.106351994	0.0030586747	0.08244907	0.12898013	0.03132781	0.06852208	0.014773953
a31	0.71275485	5.6977817e-05	0.10773822	0.0049714665	0.056619693	0.060045082	0.01625387	0.03341455	0.0081453165
a20	0.17720573	3.221349e-05	0.06029872	0.0035222885	0.23424755	0.23240311	0.14044288	0.14015628	0.011691229
a31	0.386005	4.022477e-05	0.26443893	0.0027986346	0.075350955	0.12929064	0.041124243	0.07548346	0.025467988
a28	0.17751968	5.047337e-05	0.13232136	0.0025747432	0.2988906	0.24462417	0.060543504	0.07845353	0.005021928
a13	0.1994435	6.659558e-05	0.28718662	0.0023316152	0.09232587	0.21043889	0.061200544	0.11311765	0.033888724
a41	0.19699979	0.00010077054	0.25229654	0.0035320376	0.096213564	0.21464334	0.06864124	0.13119113	0.03638158
a28	0.18437667	0.00011836897	0.18345948	0.0060676304	0.105381854	0.22280774	0.08545057	0.16299836	0.049339358
a31	0.12305876	0.00013047054	0.1312107	0.013849676	0.13484395	0.23218554	0.10348978	0.19228038	0.06895076
a20	0.1650352	0.00031330093	0.26992866	0.0007360965	0.1848741	0.29206344	0.034921963	0.04958904	0.0025382182
a31	0.06356913	0.00025947197	0.06708721	0.0038292564	0.16121718	0.2456853	0.13272955	0.2585398	0.06708318
a24	0.23083284	0.00076663925	0.1923376	0.00057119335	0.15430519	0.2867793	0.05001435	0.081175484	0.0032174136
a46	0.18167776	0.00045892328	0.08862542	0.0030129477	0.14192621	0.24158458	0.09682063	0.20875613	0.037137356
</S>	0.064949974	0.0007372866	0.03420639	0.00456876	0.2063666	0.31158096	0.10841713	0.23916914	0.030003794
