 	questa	canzone	venne	scritta	molti	anni	fa	da	un	nostro	poeta	</S>
a31	0.00094696233	0.0014059012	0.02997187	0.007239296	0.020106375	0.0018918179	0.026212506	0.0026400564	0.056240853	0.43994144	0.39895666	0.014446352
a11	0.002312014	0.007041666	0.08301262	0.091453716	0.052873828	0.013817549	0.10723622	0.017648745	0.19821817	0.2040013	0.18880372	0.033580456
a15	0.0019988387	0.0059532993	0.068938404	0.14353007	0.14159204	0.014300098	0.08997108	0.005434	0.21585803	0.15240388	0.14378743	0.016232856
a11	0.0014705263	0.0054196455	0.07975725	0.11432507	0.16429755	0.013184084	0.09019392	0.004306211	0.17946836	0.17553213	0.15858082	0.013464388
a13	0.0011413397	0.0050490214	0.04962138	0.0803976	0.16788745	0.012964018	0.09044381	0.0042959433	0.15104547	0.2321548	0.19133602	0.013663081
a7	0.0012969577	0.005502466	0.044786435	0.05212588	0.14880702	0.014436358	0.07707836	0.005012079	0.113595314	0.31389973	0.20996155	0.01349784
a18	0.0021420114	0.006357765	0.021502256	0.04134495	0.16826956	0.019755512	0.08015616	0.0053495206	0.104813576	0.3289513	0.20933919	0.012018208
a31	0.0028167628	0.0071066464	0.023868777	0.034428433	0.16290975	0.021648895	0.07281003	0.005257557	0.08841341	0.36931896	0.20112948	0.010291309
a11	0.001541635	0.0050347596	0.12144434	0.013388804	0.059172004	0.00751554	0.051140822	0.004778715	0.069810346	0.41453373	0.24243358	0.009205686
a39	0.0033059162	0.0068333955	0.020173991	0.035691846	0.16955347	0.02089531	0.074982494	0.005505049	0.09377832	0.35512424	0.20363821	0.010517678
a31	0.0030463887	0.0076455143	0.028282808	0.028626487	0.14748172	0.022803878	0.06873525	0.005250034	0.07667544	0.40763634	0.19466548	0.009150587
a11	0.0014264119	0.004514131	0.1111621	0.012583834	0.05139468	0.0062104207	0.04882294	0.004499378	0.07203428	0.4217003	0.25630498	0.00934659
a18	0.0026713451	0.00549507	0.016773865	0.031470034	0.16178249	0.018712632	0.07219408	0.0053985	0.09106334	0.37567285	0.20909005	0.009675705
a15	0.0024973548	0.0055577727	0.015710624	0.024757294	0.15536597	0.021262141	0.07148453	0.0049828226	0.08000572	0.4118585	0.19857742	0.007939893
a31	0.0032685255	0.0059711155	0.021773873	0.018645123	0.12132169	0.017333351	0.04594177	0.005434692	0.055062477	0.47330448	0.22379121	0.008151718
a11	0.0012777451	0.003902457	0.104976036	0.011736006	0.051757492	0.005776188	0.04568197	0.004197962	0.06808943	0.43845427	0.2548796	0.009270859
a35	0.0018455371	0.0038099836	0.011932173	0.026098201	0.14899321	0.015578219	0.0677986	0.0053643314	0.08828542	0.39954418	0.22171172	0.009038425
a8	0.0018053349	0.004086116	0.020301653	0.018858042	0.11404243	0.014093195	0.053383496	0.0047591603	0.06425694	0.48061758	0.21638644	0.007409638
a31	0.0019766039	0.0037690073	0.026470222	0.014111232	0.08870961	0.011133868	0.039452817	0.0046416824	0.048277374	0.53042984	0.22420351	0.006824254
a17	0.000924941	0.0028371916	0.08463741	0.010093604	0.035999212	0.003557667	0.038904388	0.0034986944	0.07026311	0.45235428	0.28801277	0.00891672
a31	0.0010742907	0.0025326945	0.016044505	0.02248855	0.097952746	0.009402782	0.056135517	0.0051448876	0.07970161	0.4660427	0.23494315	0.008536472
a46	0.00072152575	0.0022242859	0.067500666	0.00880944	0.025442934	0.0024058027	0.033153348	0.0028585081	0.07307687	0.450209	0.32478124	0.008816425
a31	0.0007749316	0.0017858953	0.008162085	0.01746103	0.10278554	0.00933376	0.060285557	0.0048287376	0.08162288	0.47193098	0.23442712	0.006601483
a24	0.0006026704	0.001790791	0.05752129	0.007484699	0.021361105	0.0019481947	0.028498767	0.0023570426	0.06947191	0.46241105	0.33837554	0.008176916
a31	0.00089899293	0.0022144613	0.02109326	0.026743468	0.07135646	0.00703046	0.04811525	0.006766988	0.081097476	0.44497272	0.27429587	0.015414677
a17	0.00060173776	0.0016658254	0.055962678	0.007265653	0.022452986	0.0020205386	0.027778748	0.0026350338	0.06381467	0.48186082	0.32540128	0.008540079
a11	0.00026139276	0.0006192751	0.01088694	0.016243044	0.02871075	0.002567343	0.0365147	0.0044965274	0.08674498	0.47819272	0.31900772	0.015754618
a15	0.00017090127	0.0004657385	0.0044863103	0.011293285	0.047528956	0.004023635	0.04597687	0.0050031776	0.08190563	0.50687647	0.28298056	0.009288484
a31	0.0003560581	0.00082818005	0.0048695155	0.008510736	0.058128078	0.0066354536	0.041427728	0.006062147	0.058799338	0.54842067	0.25855714	0.0074048825
a20	0.00040098178	0.001024352	0.03622952	0.00527202	0.016572678	0.0014656852	0.021275278	0.0020275326	0.056565084	0.50263005	0.34855667	0.00798015
a15	0.000109966175	0.00033561033	0.003153029	0.012491966	0.04659373	0.0037215257	0.05459175	0.004861199	0.10359871	0.45900965	0.30076963	0.010763167
a31	0.00021466958	0.00049260654	0.0034809837	0.005940233	0.042686224	0.0051510925	0.039340705	0.0058017583	0.05783697	0.57146823	0.2608523	0.006734254
a24	0.0002937561	0.000676262	0.021418283	0.0036390857	0.011589335	0.001121424	0.015178628	0.0015860425	0.04915536	0.50103855	0.38690203	0.0074011697
a41	0.0002104852	0.0005109567	0.005007536	0.014666593	0.026067255	0.0035090637	0.040052723	0.0072088027	0.09265207	0.43359724	0.35389072	0.022626542
a46	7.513652e-05	0.00021097896	0.0020990195	0.0048666256	0.032635905	0.0034115284	0.046597373	0.004496877	0.078221366	0.54661894	0.27452064	0.006245603
a23	8.9233195e-05	0.00022981732	0.0021925736	0.0038793476	0.029656157	0.0038349598	0.04476219	0.005164653	0.06978116	0.5662841	0.26782757	0.006298193
a31	0.00011390143	0.00027337074	0.0022699884	0.0036109104	0.028978651	0.004799101	0.04765269	0.0066027367	0.0681789	0.56731266	0.26281187	0.0073953206
a15	0.00022416002	0.00046644098	0.009007119	0.0022138353	0.008726487	0.001191752	0.01063091	0.0014854313	0.04017705	0.45572135	0.46275842	0.0073969318
a18	7.8536184e-05	0.00020441007	0.0018878016	0.0047878516	0.03007518	0.004785989	0.0752147	0.006240098	0.12060567	0.45963445	0.28772542	0.008759946
a46	8.546141e-05	0.00026507795	0.003043747	0.003974064	0.027981665	0.00441354	0.06532037	0.005481175	0.09484532	0.5096044	0.27765095	0.0073342067
a8	9.987373e-05	0.00024960397	0.0026667318	0.003247126	0.023514938	0.0048548635	0.06244619	0.0065179383	0.09276943	0.5007362	0.29297596	0.009921264
a31	0.000108749475	0.0002013136	0.0018730432	0.0020277454	0.018011507	0.0044858116	0.050124925	0.0056539755	0.07870129	0.5022752	0.32746446	0.009071978
a39	0.0002802883	0.00058981066	0.004145752	0.0018414296	0.012180042	0.0029322046	0.013311625	0.002497473	0.04400655	0.35016537	0.5605914	0.007458032
