 	se	vuoi	restare	sempre	magro	non	magniare	la	sera	</S>
a31	0.006077375	0.13347001	0.17574142	0.29614946	0.24492346	0.13578509	5.3929656e-05	0.002503244	0.005008274	0.00028770647
a24	0.0068608667	0.09339935	0.13082275	0.1573014	0.15558122	0.13262995	0.0033717626	0.02694104	0.28532678	0.0077649113
a16	0.009662907	0.17204873	0.24860577	0.13419092	0.11147652	0.07111445	0.0005304206	0.03593336	0.20321994	0.013217059
a28	0.007944203	0.28946903	0.31813776	0.163677	0.11640236	0.05591953	7.888664e-05	0.010404127	0.035638027	0.0023290874
a31	0.011757211	0.29570383	0.25040284	0.19929214	0.1483408	0.056761432	0.00028367768	0.008571836	0.026519652	0.002366594
a37	0.0052482495	0.20283031	0.23476055	0.22890936	0.19478303	0.10764473	0.0006047946	0.0065574627	0.01745381	0.001207715
a24	0.008324813	0.292134	0.2510286	0.22334102	0.15717682	0.04835006	9.551402e-05	0.0037220109	0.01432295	0.0015042099
a46	0.010654008	0.20101987	0.1520215	0.26254314	0.25427777	0.10551222	0.0006047441	0.002511124	0.0096553415	0.001200263
a31	0.0077713006	0.18293142	0.0869781	0.2839397	0.31234112	0.123434916	0.00028756337	0.00071041234	0.0014159003	0.00018960558
a10	0.0059366673	0.20586154	0.20651732	0.28958958	0.20908682	0.07453564	0.00013020729	0.002468393	0.005332375	0.0005414124
a11	0.003925937	0.24791577	0.15855187	0.2845273	0.23703961	0.06340923	0.00010385109	0.001282249	0.0027617097	0.0004824566
a31	0.002955338	0.20073093	0.095158376	0.30289963	0.3042786	0.092142135	0.0001265177	0.00063786004	0.00090006535	0.00017045505
a0	0.0042861197	0.19207472	0.20937026	0.30859432	0.21169041	0.06717195	6.723434e-05	0.0020499725	0.0041566873	0.0005383322
a31	0.0013161906	0.22492343	0.15999779	0.3140771	0.244527	0.051113207	7.3622636e-05	0.0012901922	0.002103736	0.0005777313
a39	0.0032940127	0.17993468	0.22284219	0.31817	0.20618124	0.0632944	4.959634e-05	0.002033063	0.0036858346	0.00051495485
a29	0.0003702651	0.22051676	0.21461585	0.34576565	0.18489939	0.026347233	1.8000375e-05	0.0026817056	0.0035679583	0.0012171443
a41	0.00019068335	0.20436142	0.1672343	0.38105753	0.21514541	0.027799712	1.4388127e-05	0.0018124853	0.0017731385	0.00061099115
a35	0.00011233023	0.21902572	0.13166313	0.39039302	0.23017873	0.026953934	1.0553419e-05	0.0008375244	0.00060279533	0.00022231112
a20	0.00010179487	0.19196536	0.08540137	0.40566424	0.28077143	0.03543877	1.012731e-05	0.0003622816	0.00020891064	7.569985e-05
a31	9.8175435e-05	0.25364733	0.07788486	0.40397966	0.2378453	0.026285201	1.1415728e-05	0.00012879442	8.6141976e-05	3.3161126e-05
a37	0.0005412458	0.17316902	0.20383231	0.39905122	0.18944964	0.028530587	8.55647e-06	0.0025919895	0.0021946465	0.0006307193
a2	2.4004737e-05	0.25934502	0.10395648	0.4645871	0.16009365	0.011257425	7.873054e-06	0.0003737103	0.0002339342	0.000120722
a20	0.0004209893	0.19242623	0.20360811	0.42065683	0.15712908	0.018611304	7.749095e-06	0.0037293013	0.002710006	0.0007004805
a0	6.209167e-05	0.36089942	0.13952252	0.41199383	0.076690756	0.005967922	8.80177e-06	0.0020900297	0.0020155187	0.0007492268
a31	6.772995e-05	0.29396236	0.10052978	0.48874676	0.106077135	0.008242165	1.31697525e-05	0.000996729	0.001062797	0.00030143233
a16	0.00047252487	0.33260757	0.19972609	0.34277368	0.10691424	0.010245226	7.203175e-06	0.0042886096	0.0026034105	0.00036132627
a31	0.00025564712	0.45495713	0.14666957	0.31582588	0.056054406	0.0069520003	2.5762576e-05	0.0082194535	0.0076444405	0.0033956892
a20	0.00044036712	0.39875096	0.17619728	0.3148743	0.094152264	0.009015919	8.308777e-06	0.0043473104	0.0019210661	0.00029224216
</S>	0.00038832714	0.55166817	0.15802783	0.21836723	0.04308044	0.005196047	3.4788824e-05	0.008763378	0.0120730745	0.002400626
