 	ieri	abbiamo	deciso	che	oggi	andiamo	alla	spiaggia	</S>
a33	4.887437e-06	0.050596923	0.1660752	0.18799163	0.32338285	0.18552294	0.077846795	0.007677424	0.0009014141
a31	2.4783529e-05	0.14152548	0.4318884	0.0659798	0.11049486	0.1786776	0.041733403	0.023477478	0.006198232
a46	1.5360638e-05	0.11813702	0.3719901	0.102324456	0.15340336	0.15499848	0.06342655	0.026107818	0.009596942
a31	2.7008027e-06	0.10395488	0.4041224	0.04330534	0.111347914	0.26468098	0.042386293	0.025149032	0.005050533
a24	6.993453e-06	0.06818397	0.41061595	0.05289731	0.19819596	0.23955129	0.023761636	0.00502527	0.0017615997
a31	4.6518386e-07	0.028196447	0.28057003	0.035524618	0.20273657	0.41072857	0.032920122	0.008314176	0.001008931
a37	3.7977886e-06	0.04646785	0.21643682	0.094264686	0.4626734	0.16328272	0.014292788	0.0020666553	0.00051130477
a31	3.3298323e-07	0.0154823335	0.21244313	0.024429036	0.19290093	0.5168508	0.032086354	0.0053861174	0.00042094776
a18	1.8957696e-06	0.028564377	0.16595097	0.1458381	0.48383665	0.14776984	0.025315518	0.0023695542	0.00035313764
a31	3.6742156e-07	0.010394144	0.107705094	0.009026999	0.101768635	0.73749536	0.029150916	0.004202114	0.00025631065
a41	1.9940135e-06	0.018703982	0.1488382	0.124910966	0.44213253	0.22786984	0.033967923	0.0032353136	0.0003391888
a31	4.385514e-07	0.008469273	0.052255154	0.0036311436	0.041429944	0.8725015	0.018976683	0.0025319734	0.00020390461
a21	2.6055877e-06	0.014807181	0.12391772	0.07452786	0.40734473	0.3438768	0.03266675	0.0026438613	0.00021248269
a31	5.097718e-07	0.006225687	0.028683074	0.001898249	0.020945257	0.9254117	0.014301214	0.0023539497	0.00018035102
a14	3.335856e-06	0.012381351	0.09851844	0.040714037	0.32853293	0.48820654	0.029344622	0.0021737937	0.00012493235
a31	7.4883144e-07	0.005170321	0.01681145	0.0014399843	0.011657702	0.95037204	0.011379345	0.002913347	0.00025497045
a24	5.732267e-06	0.010919612	0.05787674	0.018556967	0.1843299	0.70211416	0.024107445	0.0020042546	8.511995e-05
a31	8.657269e-07	0.0058523524	0.018594755	0.0017705942	0.012612282	0.94383436	0.013881306	0.003175748	0.00027773762
a10	7.48046e-06	0.010560802	0.050321713	0.015083842	0.14521997	0.7536734	0.022805732	0.0022477603	7.920469e-05
a7	3.3920983e-06	0.004436125	0.015227934	0.002935292	0.01792237	0.93832785	0.013943188	0.006501557	0.0007022963
a20	6.7819487e-06	0.0053335056	0.01900779	0.0044266456	0.02688685	0.9155545	0.018681468	0.009042306	0.0010601876
a31	1.0624627e-05	0.004568467	0.018821975	0.0044545196	0.0329634	0.91523975	0.01651545	0.0066106827	0.0008151365
a8	2.5189733e-05	0.0068337726	0.02624354	0.0068014623	0.075641416	0.8723495	0.011288939	0.00078600866	3.0130343e-05
a31	1.0908136e-05	0.0032910425	0.014883224	0.0027959282	0.022511646	0.9472749	0.007381543	0.001614349	0.00023642728
a33	4.0692983e-05	0.0050286935	0.02132066	0.003871109	0.055522382	0.90618616	0.0075673247	0.0004375534	2.5473812e-05
a7	1.4278334e-05	0.003987319	0.017878838	0.0026211685	0.020281978	0.9479316	0.0061160848	0.0009984691	0.00017022346
a31	3.0044883e-05	0.0054913163	0.024619117	0.005518303	0.043677587	0.90335125	0.012610373	0.0039191465	0.00078284915
a23	4.2563643e-05	0.005281761	0.019983685	0.0038754104	0.04944182	0.91369945	0.007219683	0.00042617015	2.9488485e-05
</S>	2.4692612e-05	0.0047271256	0.021653654	0.0046344353	0.03339724	0.92310095	0.009648042	0.0023260163	0.0004878658
