 	sul	muro	vuole	uno	specchio	</S>
a31	0.32168642	0.022685697	0.004155195	0.08709816	0.5377345	0.026640017
a39	0.019066129	0.00057469314	1.951903e-05	0.10496942	0.8698043	0.005565898
a35	0.013089221	0.00027862593	2.0769967e-05	0.093287826	0.8729536	0.020370087
a31	0.010418419	0.0004945165	7.046809e-05	0.11895627	0.8189643	0.051096078
a2	0.06830626	0.0029786727	0.0005472443	0.12422032	0.77189094	0.032056537
a0	0.066354655	0.002419939	0.00034232953	0.10615429	0.7980748	0.0266539
a20	0.0030573013	0.0001323056	1.7226019e-05	0.1465796	0.8035785	0.046635155
a18	0.004653104	0.00026412198	5.6179844e-05	0.2156726	0.7354607	0.043893375
a31	0.01130285	0.0008809071	0.0002441541	0.25493044	0.68797976	0.04466192
a0	0.031835098	0.004046906	0.0010435489	0.23675296	0.69667464	0.029646887
a31	0.0029431216	0.00035835998	0.00015233886	0.26181218	0.70753145	0.027202558
a46	0.10203153	0.013816818	0.0032242753	0.2584178	0.60569	0.016819611
a33	0.0050659743	0.0012226802	0.00069987925	0.27764624	0.6950195	0.02034575
a8	0.01182811	0.003748507	0.0021326414	0.27334633	0.68356174	0.025382675
a31	0.014563081	0.007870179	0.0049952054	0.3009897	0.6269393	0.044642586
</S>	0.02997674	0.012394107	0.008210016	0.30460685	0.60695666	0.03785554
