 	voglio	che	Maria	venga	domani	</S>
a20	0.91660357	0.06727608	0.00013126395	0.0025740056	0.01208633	0.0013288258
a21	0.8172528	0.07924966	4.083928e-05	0.0038379282	0.09588382	0.0037349567
a31	0.3067094	0.055926666	5.3347194e-05	0.009320564	0.6166292	0.011360882
a37	0.31471807	0.18461171	6.065189e-05	0.0030370967	0.4925799	0.004992625
a31	0.520567	0.029626189	6.220491e-05	0.013782878	0.42058092	0.015380858
a35	0.72494286	0.07913858	0.000297346	0.006105265	0.18066451	0.008851468
a31	0.6588101	0.036133092	0.00011724638	0.040306214	0.23416543	0.030467948
a20	0.77075505	0.050797597	0.0006064776	0.04298554	0.11478446	0.020070897
a31	0.6967963	0.038495645	0.00016978045	0.07659845	0.15077455	0.03716531
a18	0.61224353	0.065450504	0.0009815955	0.1285706	0.15564895	0.03710486
a31	0.17077643	0.020579766	0.00018562964	0.17345338	0.5233871	0.111617684
a3	0.7150708	0.06422394	0.0011254196	0.07591068	0.1286267	0.015042611
a13	0.36538106	0.059024762	0.0015508869	0.05613098	0.48195195	0.035960417
a37	0.24907984	0.064778216	0.0037038338	0.06654454	0.5668896	0.049003974
a46	0.06726302	0.02906652	0.003428208	0.08654717	0.7436379	0.07005716
a31	0.13352145	0.079941265	0.0047151516	0.0826365	0.6358984	0.06328713
a18	0.8706754	0.07784453	0.0046219723	0.009574602	0.033040177	0.0042433264
a46	0.074026704	0.028364442	0.004009799	0.08451342	0.7363048	0.07278082
</S>	0.1732469	0.09735785	0.0045054615	0.06964556	0.60306215	0.05218212
