 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
a23	0.44547793	0.0006191561	0.06819836	0.22576283	0.1358434	0.015215269	0.038881276	0.016084082	0.05234204	0.0011269784	0.00044854515
a31	0.2916426	0.07580373	0.09863748	0.16724211	0.20954588	0.034206312	0.028397651	0.010013244	0.07901914	0.0026255331	0.00286627
a20	0.15215255	0.0123726735	0.15265267	0.2506627	0.13277791	0.040100925	0.09358103	0.04741434	0.10185068	0.010261908	0.006172575
a31	0.31596005	0.004285435	0.027365094	0.10008735	0.18574475	0.008342655	0.012265251	0.004690022	0.33751002	0.0018912781	0.0018581109
a7	0.21589346	0.0027742267	0.09338782	0.4187348	0.100848556	0.012138149	0.04546743	0.0149030145	0.09376433	0.0012998312	0.00078844157
a31	0.266384	0.0005668255	0.010250663	0.08317329	0.12782452	0.0020745215	0.0035174761	0.000832938	0.5033639	0.00089889724	0.0011128995
a24	0.20213571	0.00051795534	0.025431763	0.3527361	0.21815723	0.012855226	0.032428224	0.010075912	0.14318602	0.0017426217	0.000733235
a37	0.21801987	0.00032243945	0.025116833	0.17911468	0.14344926	0.0070152488	0.011977818	0.0024525423	0.4057682	0.0036046566	0.0031584355
a31	0.35428968	0.0010122625	0.046914004	0.24463396	0.16204855	0.00682451	0.011145072	0.0017854448	0.16970132	0.0008815624	0.0007636428
a11	0.23015153	0.0005650614	0.05632315	0.40436673	0.17845725	0.01782527	0.055229276	0.01193831	0.043478098	0.0011284676	0.00053678936
a31	0.4994536	0.0014093076	0.039043233	0.1425643	0.16034165	0.0069259354	0.0043930057	0.0010109606	0.14113054	0.001884396	0.0018429809
a3	0.29834935	0.00061375636	0.06837988	0.34635016	0.18920973	0.02270771	0.03310279	0.006665564	0.0335223	0.0007706864	0.0003280821
a27	0.4878979	0.0012912555	0.058530495	0.16884452	0.18755814	0.006206407	0.004210642	0.0012087185	0.078929596	0.0028614663	0.0024608462
a20	0.49475595	0.001345772	0.052618187	0.15185647	0.18963535	0.0069431784	0.005527366	0.0020035522	0.08508839	0.0055027613	0.0047230567
a31	0.566535	0.0011508296	0.044762388	0.1333488	0.1535012	0.0077883964	0.008456111	0.0029871934	0.070884444	0.005750533	0.0048351064
a20	0.23961309	0.00082887505	0.06922229	0.3766558	0.26940846	0.010629554	0.011775184	0.0021586071	0.019325273	0.00029203334	9.0776324e-05
a11	0.32393417	0.0012307118	0.034012634	0.17651787	0.245704	0.01315086	0.024246402	0.0085271755	0.15364173	0.011537751	0.007496693
a13	0.25009462	0.0011912666	0.04167304	0.22513106	0.23685609	0.013251553	0.031187354	0.01051075	0.17102621	0.0119676255	0.007110465
a28	0.22770026	0.0012820173	0.06836171	0.29216576	0.20483209	0.01542983	0.03931576	0.013466232	0.121970996	0.00989561	0.0055797803
a31	0.16676179	0.0013181153	0.11688685	0.35571963	0.16116996	0.021416795	0.055566143	0.01903517	0.08405831	0.011185104	0.006882169
a39	0.28516468	0.0019660357	0.038466964	0.32463995	0.29898322	0.0050438093	0.009035027	0.0021798194	0.034071572	0.00036685134	8.205854e-05
a31	0.1568265	0.0013445934	0.035685647	0.27267477	0.2327032	0.012637932	0.039631005	0.014145067	0.21970649	0.010181661	0.004463193
a8	0.32189712	0.002758649	0.027556015	0.30156058	0.2661994	0.0041096043	0.007984669	0.0019579788	0.06538524	0.00047848356	0.000112293936
</S>	0.2797258	0.0024326162	0.02086585	0.192967	0.17785303	0.005962335	0.016073516	0.005711251	0.29160511	0.0045625567	0.0022409607
