 	il	medico	mi	ha	detto	di	non	mangiare	dolci	però	a	me	mi	piacciono	e	li	mangio	</S>
a31	0.0018098465	0.00019658984	0.00020995736	6.202547e-06	5.07001e-06	0.0006749429	0.00012966711	0.004877988	0.015714739	0.003749247	0.015738802	0.0055168993	0.004078426	0.21229924	0.31011438	0.013241348	0.3784802	0.033156432
a39	0.0020744656	0.00043362676	0.0005127506	8.573001e-06	1.2209328e-05	0.018230192	0.0039125183	0.088306285	0.24783488	0.029636092	0.046682533	0.021270057	0.011253035	0.11358748	0.13854423	0.026042903	0.21531816	0.03634003
a31	0.001398746	0.00017409667	0.0002394874	2.3910218e-06	5.472785e-06	0.026395347	0.004362792	0.14304477	0.2860125	0.03971428	0.038023017	0.015192638	0.01100982	0.11718596	0.06472086	0.009442934	0.23164472	0.011430149
a8	0.0037759643	0.000111345595	0.00013040742	3.7105924e-06	3.3052836e-06	0.015080109	0.0023679878	0.11656034	0.17917006	0.033534355	0.046526928	0.01429031	0.010242392	0.13618469	0.11452322	0.022567116	0.2808554	0.024072345
a31	0.00050070154	4.7778274e-05	6.538018e-05	1.6111011e-06	3.4071152e-06	0.014562133	0.0023410965	0.09992661	0.16366924	0.037792917	0.03126849	0.01043384	0.0081635425	0.20147315	0.07381711	0.008946504	0.33382747	0.013159027
a35	0.005275831	6.448493e-05	7.924108e-05	2.9778114e-06	2.0117373e-06	0.00966169	0.0014155738	0.08318528	0.094802625	0.03385919	0.03730182	0.0084589785	0.007485107	0.19981103	0.115107015	0.016179508	0.37008306	0.017224526
a31	0.0001249198	2.655405e-05	3.4879416e-05	9.1596655e-07	2.5946508e-06	0.005013728	0.00074159313	0.034959294	0.075371854	0.018468395	0.015577419	0.0045893104	0.0028179516	0.2834136	0.10984538	0.0033056636	0.43786705	0.007838927
a33	0.004115889	7.785793e-05	0.00013238542	3.944799e-06	1.980738e-06	0.005056586	0.0009618371	0.03859785	0.039457142	0.034348074	0.038952906	0.006357719	0.0054373452	0.23110923	0.20086376	0.012612294	0.36424908	0.017664189
a23	0.00011471843	2.2494272e-05	4.2579533e-05	1.1745748e-06	3.8085961e-06	0.004243781	0.0008497378	0.027013717	0.04761629	0.023555245	0.029900974	0.005644709	0.0029304647	0.2667819	0.18171635	0.0050759837	0.3889035	0.015582599
a31	6.056772e-05	1.8899618e-05	3.2762888e-05	1.0083733e-06	3.1140103e-06	0.0023840077	0.00039806438	0.014268862	0.03726679	0.010578267	0.013794856	0.0026891287	0.0011712187	0.26763192	0.17720203	0.0022528376	0.46151778	0.008727853
a37	0.004695682	0.00013833395	0.00032373174	4.866245e-06	2.8877334e-06	0.0062929676	0.0012796051	0.03935636	0.035917085	0.04391333	0.06414812	0.010998989	0.007320215	0.18270493	0.27846238	0.0169692	0.28023934	0.027232002
a31	4.7400543e-05	2.493932e-05	4.4913428e-05	9.957012e-07	4.172165e-06	0.0018272378	0.0002838263	0.009021428	0.029931482	0.0065403087	0.009844156	0.0022829606	0.00070467126	0.25416914	0.21182498	0.0013765566	0.46428537	0.0077855415
a41	0.0033023893	0.00013976243	0.00037300916	5.2729847e-06	3.540641e-06	0.0028926285	0.0005939048	0.019541124	0.02261302	0.025059963	0.06605544	0.00918041	0.0067662545	0.17029329	0.35318884	0.016574502	0.27603132	0.027385317
a28	3.468419e-05	2.4259602e-05	4.0282048e-05	9.0501163e-07	4.235732e-06	0.0009911075	0.00014168427	0.0045602187	0.019785237	0.003192976	0.0053797215	0.0013391486	0.000328334	0.24389873	0.22350669	0.00079898356	0.4895082	0.0064646145
a24	3.1851843e-05	1.9454143e-05	2.8023396e-05	7.8898e-07	3.1147292e-06	0.0005671781	7.488743e-05	0.0027005807	0.015985241	0.0018755742	0.0031409028	0.0006822429	0.00015891087	0.23113507	0.20858046	0.00041460394	0.5305167	0.004084362
a31	7.61802e-05	3.5265886e-05	7.280787e-05	1.1988565e-06	6.4854644e-06	0.0015757568	0.0002824562	0.0077866483	0.022132892	0.0071233893	0.018260483	0.0036514173	0.0012678592	0.22732303	0.286839	0.0026211734	0.4080344	0.012909575
a23	0.0024274136	0.000121850004	0.00032226145	4.6982177e-06	3.3059146e-06	0.0019070065	0.00038269476	0.0132505875	0.018843345	0.016781442	0.052249566	0.006481281	0.0048338273	0.16974878	0.37556383	0.012904794	0.30140844	0.022764862
a31	3.338149e-05	2.2493045e-05	3.7079102e-05	9.2119325e-07	4.5064107e-06	0.0006822815	0.00011173356	0.0031646537	0.015896076	0.0023738253	0.0044861054	0.0010637621	0.00025347958	0.22218883	0.2336381	0.0006656485	0.50936294	0.006014218
a18	0.0015765222	0.00010199402	0.00025942977	4.4990584e-06	3.199643e-06	0.0010125262	0.00020966452	0.006911958	0.01262653	0.008681675	0.03409103	0.0037873357	0.0029832874	0.16862023	0.39838004	0.008659518	0.33498815	0.017102376
a31	2.455142e-05	2.2831971e-05	2.7761356e-05	7.486586e-07	3.4720977e-06	0.00036106224	4.774747e-05	0.0015554084	0.012163281	0.0009923669	0.0014685043	0.00042275724	7.4825395e-05	0.22448124	0.19538704	0.00022089464	0.5596046	0.0031409266
a17	0.0007831347	9.1912996e-05	0.00020436976	4.8772486e-06	3.7364434e-06	0.00035351838	8.7413406e-05	0.0020388039	0.005512001	0.0026097521	0.014231142	0.0013675479	0.0012591432	0.16368514	0.4066827	0.0039891256	0.38721275	0.009882964
a20	3.288079e-05	2.2050417e-05	2.8066717e-05	8.440198e-07	3.769918e-06	0.00028964653	4.1507934e-05	0.0013388171	0.009952381	0.00097165786	0.0019412708	0.00042702214	8.807811e-05	0.20933318	0.2134725	0.0002519737	0.5583618	0.0034424844
a23	2.1162678e-05	1.9046072e-05	1.5917369e-05	7.439032e-07	2.6060031e-06	0.000111541	1.7117965e-05	0.0004928324	0.0067841057	0.00032222978	0.00044978104	0.0001262901	2.0537836e-05	0.2006332	0.13410047	5.8098518e-05	0.6556345	0.0011897226
a31	3.6232836e-05	2.6964015e-05	2.4459638e-05	1.0678019e-06	4.284577e-06	0.0001223948	2.051095e-05	0.0005076705	0.006471296	0.00037877634	0.00066785124	0.00016282052	2.7132146e-05	0.17744297	0.15434794	6.7615525e-05	0.65836656	0.0013234343
a13	0.00059374206	7.714111e-05	0.00014239213	4.608615e-06	3.7068505e-06	0.00016814776	4.7895264e-05	0.00085391296	0.0033687586	0.0010306528	0.0050699944	0.0004718072	0.00038617136	0.14717545	0.35173175	0.0011793858	0.48307022	0.004624282
a28	2.4444538e-05	2.2982009e-05	1.862816e-05	7.6200695e-07	2.7293202e-06	0.00011074952	1.7139608e-05	0.0004920373	0.0067844377	0.000331857	0.00047901724	0.00014172497	2.304346e-05	0.20428853	0.13816133	6.42077e-05	0.6477644	0.0012720749
a31	2.298831e-05	1.8890796e-05	1.28231895e-05	7.3985143e-07	2.025982e-06	7.05562e-05	1.3167718e-05	0.00031559967	0.005262403	0.00022545923	0.00030315545	8.466962e-05	1.66639e-05	0.19740188	0.102684766	4.2209333e-05	0.69276965	0.00075232534
a19	0.0005854948	9.897607e-05	0.00015935059	5.845569e-06	4.247748e-06	0.00011561558	3.5161866e-05	0.0005179658	0.0025157072	0.00062781305	0.002911951	0.0002864866	0.00022153207	0.13348703	0.32223848	0.00061941333	0.5325293	0.0030396124
a21	3.542303e-05	3.8307964e-05	3.5255463e-05	9.0399806e-07	4.131582e-06	0.00020942195	3.0636173e-05	0.00086771033	0.009333638	0.00060601137	0.0009418939	0.00030403602	5.033048e-05	0.21000998	0.17989308	0.00013852774	0.5953035	0.0021972333
