 	devo	comprare	il	pane	ogni	giorno	</S>
a31	0.0013861053	0.1439124	0.058248598	0.05183898	0.12863381	0.54733145	0.068648644
a35	0.0062031345	0.07718266	0.016029328	0.032898337	0.24326622	0.5894464	0.034973923
a20	0.0014411255	0.010118734	0.0025589801	0.009783106	0.26775897	0.6728591	0.035479963
a31	0.0018600803	0.013205356	0.0036277901	0.01717754	0.16977833	0.74644214	0.047908723
a20	0.0022943798	0.01729667	0.005009451	0.009114813	0.12929319	0.7929698	0.044021625
a31	0.0010202248	0.022266805	0.0109979035	0.033928566	0.09864408	0.78740877	0.04573367
a20	0.0019796141	0.029832188	0.029995367	0.07298154	0.08073129	0.7386686	0.045811404
a13	0.0011611197	0.085040405	0.056313306	0.13107187	0.13627426	0.5370141	0.053124916
a24	0.0062468257	0.38128006	0.108360544	0.085270755	0.07210024	0.29987517	0.046866424
a46	0.0065885438	0.30923843	0.12352062	0.12017492	0.069190025	0.3340275	0.037260037
</S>	0.014847159	0.43305674	0.12351476	0.06239777	0.049013704	0.27197883	0.04519105
