 	le	migliori	canzoni	le	puoi	scrivere	la	notte	</S>
a31	0.012259909	5.7381058e-05	0.014264945	0.0077216052	0.28392023	0.21999861	0.43022522	0.022607313	0.008944858
a8	0.0060050185	6.684789e-06	0.00348394	0.0015188205	0.57720685	0.19980578	0.18249832	0.020666253	0.008808297
a31	0.005061134	3.1763097e-06	0.0010468462	0.00041243766	0.3181605	0.30227336	0.30730283	0.048592005	0.017147634
a29	0.009208081	5.1418656e-06	0.00042165729	0.00022019734	0.39961025	0.2222103	0.3363668	0.022887364	0.009070258
a11	0.0022268982	2.8127527e-06	0.00041545616	0.00014962869	0.24765378	0.29889292	0.4058304	0.033517435	0.011310696
a31	0.0037966538	6.7291835e-06	0.0020697282	0.0006842748	0.24607949	0.27961123	0.43647614	0.022997012	0.008278677
a17	0.008222906	2.8140763e-05	0.0025578148	0.0019737363	0.27524918	0.23214208	0.43460628	0.029873941	0.015345974
a21	0.0011291518	2.570784e-06	0.0006125363	0.00024202323	0.2617553	0.29016364	0.41926223	0.020284668	0.0065478496
a24	0.0062519787	7.248407e-06	0.0039282064	0.0009282117	0.22660978	0.34427476	0.39557818	0.016374074	0.0060476805
a31	0.008495587	9.55867e-06	0.009011266	0.0029950046	0.23142368	0.34702	0.3684685	0.023665762	0.008910607
a18	0.008472324	1.7183778e-05	0.008049389	0.005308334	0.2491403	0.2906334	0.39711657	0.028729687	0.0125327585
a31	0.0066539254	1.7372224e-05	0.017341075	0.0050286013	0.22317167	0.27064696	0.42055932	0.036541037	0.020040125
a8	0.0075055347	4.2422256e-05	0.0112097785	0.00597704	0.2668148	0.28659058	0.3945857	0.02045329	0.0068208273
a31	0.0075159296	2.7738768e-05	0.0033317523	0.0007413605	0.25749975	0.30976835	0.37837467	0.03276415	0.00997635
a11	0.00818321	0.00010110419	0.0050427653	0.0021351771	0.30017257	0.29821888	0.36945242	0.013825639	0.0028681697
a31	0.0089704795	7.448119e-05	0.0028473411	0.0008681221	0.27811658	0.3080353	0.31837523	0.061323076	0.021389334
a8	0.02049513	0.00029611695	0.009558691	0.003025777	0.29669115	0.3057593	0.34679657	0.014597304	0.0027799767
a24	0.02017096	0.00018815653	0.0030692518	0.00078104524	0.24948773	0.29503167	0.37792483	0.042526074	0.01082027
a31	0.016011871	0.00016701806	0.004131303	0.0012054258	0.27864507	0.29622433	0.3170926	0.06571923	0.020803122
a37	0.07306802	0.001190802	0.021893732	0.0049197236	0.25972915	0.28937685	0.32850122	0.01772976	0.0035906779
a31	0.008014687	0.00020447765	0.0022376121	0.0012366617	0.26153716	0.24496883	0.38325217	0.07501223	0.023536267
a28	0.108520575	0.0024088144	0.027924752	0.0063608075	0.2342257	0.24849555	0.34740293	0.02025567	0.0044052317
a31	0.0055027097	0.0002664508	0.0021705632	0.0015185407	0.27939045	0.23116183	0.3936193	0.06647658	0.01989352
</S>	0.12387402	0.0033029872	0.032560036	0.008270419	0.22170246	0.23391277	0.3486721	0.022422032	0.0052831597
