 	se	vieni	ogni	giorno	a	casa	mia	compra	il	pane	</S>
a31	0.30114916	1.01606765e-05	0.016881991	0.10274705	0.108866036	0.07488157	0.37549275	0.0011590265	0.005603043	0.01179434	0.0014149017
a37	0.19975033	8.3283296e-05	0.028145561	0.1296836	0.16284072	0.118858896	0.19688976	0.005640886	0.0422497	0.098188534	0.01766877
a31	0.2064816	5.629265e-05	0.007769673	0.06741645	0.043574225	0.052703775	0.33142173	0.0022790937	0.07727886	0.18839644	0.022621818
a20	0.18190952	7.247193e-05	0.016027728	0.12744476	0.2187665	0.07213699	0.18104461	0.001704749	0.042673323	0.13605872	0.022160683
a31	0.15769194	2.2621081e-05	0.0043027117	0.062232524	0.026072826	0.03180855	0.55194515	0.000733086	0.047469422	0.10606972	0.01165139
a20	0.12303336	2.8564154e-05	0.012168994	0.2102737	0.28511605	0.07965623	0.24214567	0.00046042743	0.01445141	0.027147945	0.005517676
a31	0.115712956	1.1112129e-05	0.010105226	0.078203455	0.03541668	0.029640725	0.6696291	0.0009954182	0.016923735	0.038657423	0.0047041196
a11	0.11874244	1.8863446e-05	0.01911578	0.16863912	0.24354446	0.08062993	0.35566807	0.0006380874	0.004058751	0.0077332933	0.0012112276
a31	0.11305937	1.7878194e-05	0.036797166	0.13083382	0.05107634	0.041560024	0.5766762	0.002351052	0.016176414	0.026269298	0.0051824735
a20	0.09965284	1.907917e-05	0.027319243	0.16726768	0.20972227	0.08056034	0.40624714	0.0010689669	0.003179004	0.0041975323	0.0007659679
a31	0.102606386	2.0669164e-05	0.091787726	0.22284831	0.047867898	0.04900374	0.41902852	0.0030603074	0.022564292	0.032131415	0.009080755
a29	0.069836326	2.2510709e-05	0.042192414	0.22427356	0.19042529	0.08000347	0.38665575	0.0010471408	0.002442203	0.0026391668	0.0004621632
a46	0.11823314	2.9646702e-05	0.11303791	0.25459275	0.047573376	0.038579334	0.34328163	0.0025514779	0.026326703	0.043082286	0.012711745
a18	0.08356014	5.0958348e-05	0.094305076	0.29498118	0.05153741	0.03279127	0.35221288	0.0015812258	0.026692951	0.050863888	0.011422998
a31	0.085809164	6.676143e-05	0.07860966	0.26107997	0.0517092	0.03502793	0.35632834	0.0019011535	0.037207063	0.074614264	0.017646521
a28	0.04076314	5.3297153e-05	0.04928581	0.3700272	0.10137199	0.045207243	0.38942382	0.00026583052	0.0014372944	0.001972057	0.00019237094
a20	0.07857845	0.00012575836	0.056282923	0.23687702	0.06438196	0.039333444	0.36050934	0.001911239	0.04349093	0.094050445	0.024458516
a41	0.06730505	0.00018912186	0.03591068	0.22707593	0.08060946	0.03820476	0.39623392	0.0014565055	0.036864426	0.093977116	0.022173049
a28	0.062049072	0.00028042143	0.027144175	0.23129673	0.093617	0.033781376	0.42617735	0.0011013454	0.027802404	0.0806665	0.016083602
a8	0.04028311	0.00032735948	0.020725252	0.22332634	0.10818452	0.034055535	0.43660045	0.0013179093	0.029150838	0.088769056	0.017259585
a23	0.062443014	0.00058051967	0.024319243	0.24830964	0.11997174	0.027169133	0.44327605	0.00093955564	0.015789121	0.049661923	0.007540163
a31	0.03669614	0.00058169925	0.032105077	0.26965985	0.1883778	0.03723842	0.3643034	0.0014979626	0.01726133	0.04383866	0.008439718
a39	0.09322941	0.0006448933	0.03685877	0.38946927	0.053477265	0.016657686	0.40198144	0.00034727665	0.0021247684	0.0047945185	0.0004147567
a20	0.032571454	0.0006843432	0.0147633655	0.21404664	0.10061343	0.025710274	0.5172401	0.001176003	0.019715458	0.06450895	0.0089701265
a39	0.016021427	0.0006850848	0.020892363	0.25668433	0.16604933	0.035663728	0.4101667	0.0016982389	0.022929726	0.058405593	0.0108034955
a8	0.019903647	0.0007820593	0.044887323	0.3186189	0.2914802	0.040541876	0.23269877	0.0020629056	0.013926705	0.028551253	0.0065463507
a31	0.0354429	0.000506564	0.07178831	0.36408982	0.29754236	0.04721346	0.15897846	0.002153237	0.0070297215	0.012341965	0.0029131458
a28	0.09425306	0.00076033594	0.037619356	0.35382822	0.057125464	0.01821117	0.42805034	0.0006739943	0.002972039	0.005863428	0.0006425634
a20	0.014770502	0.0007356248	0.0403737	0.29896337	0.26793998	0.04335425	0.26572558	0.002516644	0.01877718	0.038045086	0.008798132
a8	0.015589218	0.00059834565	0.073050424	0.33823836	0.33475843	0.04839566	0.14974046	0.002936388	0.011505928	0.01957521	0.005611663
a23	0.03438325	0.0004496317	0.07541339	0.36827508	0.2866847	0.053378094	0.15999712	0.002622984	0.0062470175	0.010064005	0.0024847414
a8	0.02728457	0.0004379704	0.08125121	0.3627239	0.3035718	0.055453796	0.14611068	0.0028747558	0.00675709	0.010696567	0.0028377248
</S>	0.032069054	0.00042085646	0.07728706	0.36590827	0.2849833	0.056120984	0.16117804	0.002861038	0.0064374213	0.010162975	0.0025709958
