 	quando	è	arrivato	Giovanni	Anna	stava	ancora	cucinando	</S>
a31	0.08723265	0.0063554985	0.0040597157	0.02641865	0.75010127	0.0018408458	0.01878499	0.09953156	0.005674932
a8	0.013735774	0.007002995	0.0039281854	0.081827454	0.6390478	0.0032101911	0.08002085	0.15680654	0.014420198
a31	0.009241355	0.0038384653	0.0031302776	0.05491022	0.62540483	0.0004983371	0.12551114	0.16546114	0.012004227
a10	0.010032472	0.003758073	0.00065057835	0.030457264	0.57842594	0.00087047863	0.083701946	0.27653378	0.015569473
a39	0.007114079	0.0005089393	0.0022853387	0.023263972	0.8096854	6.163933e-05	0.04404664	0.10813265	0.004901267
a31	0.006441869	0.0006797163	0.007461469	0.040378846	0.82977945	0.00012570813	0.027444504	0.08148771	0.0062007117
a20	0.022061188	0.0028447977	0.00062359	0.02268116	0.7075707	0.00040947585	0.043635294	0.18263353	0.017540362
a31	0.0061582197	0.0010697814	0.041018743	0.099766105	0.764479	0.0004752721	0.021694807	0.058903474	0.0064346055
a8	0.027402226	0.0040275743	0.0015492818	0.02831112	0.7769997	0.00088489556	0.028744796	0.1221273	0.009953124
a31	0.0034078355	0.0006600253	0.0127998	0.0834466	0.80836964	0.00037349982	0.025264937	0.060900737	0.0047769626
a17	0.020043144	0.0027690928	0.0010572962	0.02529376	0.8395188	0.00058825174	0.019501014	0.08621278	0.0050159413
a37	0.0036288397	0.0006979269	0.011223983	0.08141483	0.823195	0.00023401267	0.023360966	0.052568313	0.0036760997
a23	0.006064459	0.0010146444	0.025474163	0.1127515	0.77447355	0.00019562857	0.024086347	0.051163804	0.0047759544
a31	0.007951281	0.001197729	0.027179804	0.10604599	0.78123647	0.00020581933	0.021975461	0.04955836	0.004649005
a42	0.015672721	0.002209757	0.0009737257	0.023661435	0.8848562	0.00034030117	0.013112056	0.056934536	0.0022393172
a31	0.0040200255	0.00092657015	0.0073924386	0.05883465	0.845265	0.00023148475	0.028202157	0.05218105	0.0029466173
a20	0.015816372	0.0022743484	0.00093209825	0.02255409	0.8947969	0.00023488399	0.012428676	0.04929066	0.0016720305
a31	0.024145816	0.0021978447	0.04201772	0.090326734	0.73290217	0.00020054982	0.03398828	0.065213725	0.009007086
a17	0.028397959	0.0043724673	0.0014632383	0.02285451	0.89761883	0.000156832	0.008964644	0.03515218	0.0010192905
a31	0.053757023	0.004867271	0.028560324	0.049334895	0.76615185	0.00013454462	0.023718245	0.06800749	0.0054683327
a20	0.067323215	0.009127792	0.0027304466	0.020696169	0.85169035	0.00013706372	0.008944852	0.03829792	0.0010522113
a31	0.09019897	0.004699641	0.043822844	0.040263604	0.60105544	0.0003690696	0.04825943	0.1526417	0.018689234
a46	0.17842336	0.02375894	0.007158555	0.025754813	0.71619487	0.00017709433	0.009362618	0.037820302	0.0013494305
a8	0.12803133	0.006740837	0.041546263	0.03142203	0.5647757	0.00049328234	0.044703454	0.16735724	0.014929835
a31	0.16705002	0.009738283	0.047381256	0.033214256	0.5346821	0.0006105699	0.03988981	0.15460898	0.012824779
a18	0.42833063	0.04629677	0.018252362	0.025220133	0.42682692	0.0002783097	0.010670664	0.042061117	0.0020631857
a31	0.07957125	0.005638659	0.024994772	0.028621139	0.5363829	0.0009812518	0.06399994	0.2382834	0.021526648
a20	0.5377486	0.053035513	0.022484459	0.023207763	0.31382856	0.0003287122	0.0099755395	0.03716957	0.002221294
a31	0.054233376	0.005304366	0.017942164	0.028690204	0.52465004	0.0013225236	0.07433747	0.26945567	0.024064261
</S>	0.6089561	0.05477816	0.025618467	0.021364823	0.2418861	0.00040331052	0.009798413	0.034729168	0.002465449
