 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
a8	0.0014879821	0.004568658	0.025004653	0.07614052	0.36092803	0.34891188	0.0074784523	0.16329482	0.008849676	0.002200169	0.0011351749
a31	0.24871752	0.08271066	0.026760431	0.034075905	0.18971507	0.18260927	0.0065963534	0.18636806	0.027453614	0.00599254	0.0090005705
a20	0.062930115	0.07170832	0.036365677	0.03963385	0.21309316	0.19256587	0.011564552	0.24902129	0.07979449	0.022745527	0.020577092
a46	0.021716667	0.006690835	0.0039105425	0.008458323	0.11857489	0.17759444	0.0012222596	0.6033413	0.045845143	0.005416691	0.0072289524
a10	0.0049890704	0.0035370672	0.0033971847	0.006260251	0.1339422	0.18428342	0.0005018794	0.6351357	0.020409426	0.0034062455	0.0041374103
a17	0.013935249	0.019095644	0.0322188	0.046835203	0.23750804	0.23922409	0.0008496792	0.39941442	0.007476532	0.0016785811	0.0017637693
a31	0.010408876	0.012101617	0.025506662	0.05642354	0.2802497	0.2862874	0.0010852703	0.31745768	0.007817326	0.0013762234	0.0012857022
a20	0.0022578274	0.0021552364	0.0057607605	0.039179146	0.51635873	0.29575735	0.0015517835	0.123228595	0.009826794	0.0025945583	0.001329169
a8	0.025568655	0.0145598585	0.01707781	0.045284715	0.22668202	0.35090438	0.00065411645	0.30649713	0.0092707295	0.0018263968	0.001674147
a20	0.021028083	0.02190145	0.036349177	0.06791264	0.2918181	0.3578625	0.0006440115	0.19403218	0.0066824257	0.0010353475	0.00073406595
a31	0.05349386	0.030512849	0.030521901	0.051239107	0.20045899	0.300567	0.0007776844	0.3117692	0.013839032	0.0034826053	0.0033377784
a39	0.002437674	0.0033578263	0.0140084205	0.06418781	0.439835	0.27759853	0.0008084971	0.18829556	0.0070752967	0.001492691	0.00090261915
a31	0.0077861594	0.01337144	0.026165208	0.049268924	0.23204896	0.29148299	0.000835782	0.35514367	0.014868371	0.0044914302	0.0045370813
a33	0.0013182878	0.001752835	0.012729856	0.08712333	0.5273939	0.2582028	0.0005467795	0.107131295	0.0028138524	0.0006499775	0.000337196
a31	0.0053907726	0.011815171	0.06825091	0.08185198	0.2661188	0.26876557	0.0005700161	0.28608316	0.0074821254	0.002034235	0.0016372973
a18	0.0015365992	0.001287314	0.007555401	0.08092709	0.54356444	0.25943524	0.00043541417	0.10170831	0.002776597	0.0005885274	0.0001851158
a31	0.0038525404	0.011885767	0.07912869	0.11611516	0.26079816	0.2103341	0.0024982372	0.25298792	0.03688492	0.015882185	0.009632384
a23	0.003669729	0.0027542938	0.011950311	0.11233227	0.53175384	0.25892723	0.00055471744	0.074135646	0.0030301306	0.0007172709	0.00017462642
a31	0.0077380375	0.009477808	0.04950835	0.110941894	0.2766013	0.22748482	0.0024487204	0.25287876	0.039301362	0.015728755	0.007890142
a39	0.008032672	0.005140905	0.013878465	0.10792069	0.5129773	0.2585909	0.00066536403	0.08744678	0.00410045	0.0010187986	0.00022762273
a31	0.007925829	0.006532368	0.014043851	0.058798347	0.29629275	0.2447994	0.0017023416	0.29936567	0.045483664	0.017875155	0.007180556
a24	0.013569302	0.008250615	0.017227618	0.10604919	0.49733546	0.25197646	0.000860916	0.09755459	0.0053784936	0.0014676272	0.00032978857
a20	0.013609484	0.008743401	0.014096768	0.053749606	0.29986474	0.24883711	0.0012582592	0.30041143	0.040853538	0.013315157	0.005260396
</S>	0.0058589745	0.0052555082	0.009731384	0.047724277	0.30453122	0.22934778	0.0017644945	0.3021468	0.06001284	0.024481885	0.009144867
