 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a31	0.6568411	0.0010811363	0.2731262	0.013949316	0.011694956	0.037308328	0.004937568	0.0010614226
a20	0.76172346	0.0011337339	0.19602285	0.0021620602	0.0015661427	0.036173973	0.00069672585	0.0005211755
a31	0.6323257	0.0009909644	0.29508555	0.0011561789	0.000996707	0.06766319	0.0006933875	0.0010883246
a29	0.8803488	0.0005175834	0.100872196	0.00064342277	0.0004864182	0.016441133	0.0003234298	0.00036704066
a31	0.43125826	0.001222706	0.4013037	0.002756838	0.0028597359	0.14889787	0.0035140987	0.008186848
a20	0.8570316	0.0016153149	0.10557816	0.0028639843	0.0022117018	0.027441321	0.0017464294	0.001511509
a31	0.046484146	0.0005323386	0.58310914	0.0074018184	0.009886207	0.32225165	0.014802238	0.015532538
a18	0.44633076	0.0032596972	0.36979932	0.029913357	0.026122343	0.10261738	0.016901916	0.0050552823
a20	0.018912166	0.00023675324	0.6416547	0.0054265866	0.0073627615	0.307436	0.010609224	0.008361817
a31	0.011575718	0.00011018009	0.7132757	0.0023352837	0.003286222	0.2613593	0.004767099	0.0032904854
a28	0.2326868	0.002399402	0.575191	0.023486217	0.020857746	0.12679428	0.014562559	0.0040219743
a31	0.007947031	9.365329e-05	0.72295505	0.0017296912	0.0025042838	0.25784433	0.0040644	0.0028615724
a11	0.17781346	0.0019947	0.62762046	0.018137295	0.016278347	0.14259368	0.012143477	0.0034186481
a24	0.0047340156	5.7200115e-05	0.78434676	0.0007359586	0.001116487	0.20589702	0.0018761627	0.0012364342
a38	0.0095578	9.92435e-05	0.74014336	0.0014941649	0.002143066	0.2412239	0.0032829368	0.0020555104
a31	0.004310825	5.0378098e-05	0.8504545	0.000244558	0.00038154237	0.14355634	0.0005916456	0.00041018653
a46	0.064346075	0.0013455659	0.7982501	0.0052893506	0.0047665914	0.12222619	0.002956425	0.00081968267
a20	0.0075597004	7.642519e-05	0.9150327	0.00012249149	0.00017593196	0.076720454	0.00017552405	0.000136812
a31	0.009294898	0.00011493769	0.93992996	0.000121081124	0.00016660996	0.050092462	0.00013754719	0.00014249845
a46	0.036835298	0.0016191568	0.91296595	0.0012769755	0.0012624619	0.04568096	0.00027932358	7.9812e-05
a31	0.01563692	0.00031374485	0.95144814	0.00021817029	0.00026214213	0.031792745	0.00013458064	0.00019346815
a8	0.057799734	0.003679028	0.8929443	0.0016549706	0.0016695142	0.041877277	0.00028133785	9.392952e-05
a31	0.025414623	0.0006648563	0.9464544	0.000383593	0.0004526901	0.026194928	0.00016681274	0.00026815064
</S>	0.08428984	0.006609174	0.861132	0.0022234803	0.0022428583	0.04300973	0.0003527645	0.00014025353
