 	dovevo	comprare	il	pane	ogni	giorno	</S>
a30	0.22522044	0.21300922	0.059282362	0.093144655	0.10244661	0.28360346	0.023293292
a41	0.60692525	0.12830499	0.012310912	0.009271882	0.06802169	0.16484556	0.010319746
a31	0.15978077	0.03396737	0.004028441	0.005763548	0.13058393	0.64770395	0.018171985
a24	0.18978107	0.12168005	0.010850591	0.005560708	0.072198935	0.5855807	0.014347986
a37	0.014654246	0.0050903936	0.00075520435	0.0021937548	0.058760088	0.89918643	0.019359956
a31	0.29651558	0.089746706	0.01437049	0.020991812	0.040886536	0.52396166	0.01352726
a17	0.04700866	0.02072498	0.0057901377	0.024085905	0.11174958	0.7703092	0.020331565
a5	0.1101699	0.056705385	0.015015684	0.021969825	0.04511634	0.73006374	0.020959217
a17	0.44301942	0.17921585	0.047083154	0.045029536	0.039970998	0.23862909	0.007052014
a20	0.46161672	0.221225	0.070968926	0.08285627	0.031779356	0.12680057	0.004753137
a5	0.67005306	0.16254914	0.045627415	0.03085891	0.01434962	0.0713527	0.005209219
a20	0.49695992	0.19573869	0.08634551	0.056413896	0.026141398	0.124225214	0.014175328
a37	0.2830065	0.22490592	0.14992578	0.10799211	0.04090527	0.16502224	0.0282421
a39	0.1314574	0.21010436	0.18797654	0.17836106	0.0642636	0.18618873	0.041648313
a35	0.07591991	0.19160657	0.20464705	0.2072229	0.086495236	0.18279889	0.051309507
a7	0.061245047	0.18696053	0.21994118	0.23703626	0.09030187	0.1561544	0.048360698
a24	0.05750585	0.20087112	0.23919004	0.22351891	0.09293165	0.13706248	0.048919894
a37	0.0538688	0.18872525	0.24179995	0.22574125	0.09121071	0.14639959	0.052254446
a17	0.05690014	0.2012667	0.24879852	0.2695742	0.081848614	0.101306506	0.040305343
a31	0.048639603	0.17268549	0.23438834	0.30424348	0.08729766	0.11036937	0.042376157
a20	0.104550995	0.07480583	0.06806214	0.47306505	0.17199498	0.09403216	0.013488873
</S>	0.052955933	0.26401648	0.29095262	0.20026453	0.06711203	0.09173118	0.032967247
