 	se	si	era	vestito	la	figlia	l'	avessi	portata	alla	chiesa	</S>
a31	0.064048454	0.03282641	0.01359681	0.059193745	0.16961014	0.26335	0.38013178	0.0004184533	0.00023491924	0.0002004539	0.015780265	0.00060861517
a20	0.049651574	0.108977765	0.25158057	0.13039541	0.12919547	0.13603936	0.12491985	0.008397538	0.0069332304	0.00378015	0.044729587	0.0053994562
a37	0.07833618	0.06648854	0.019457806	0.029460054	0.18295921	0.34520885	0.25289062	0.0020541635	0.001150148	0.0014954543	0.018640291	0.0018587186
a24	0.038437597	0.0368697	0.020716475	0.027883153	0.20606653	0.42758408	0.21164182	0.00081115856	0.00049507234	0.001142273	0.026386654	0.0019654962
a31	0.030425748	0.032178655	0.030272407	0.050742984	0.17638965	0.3407449	0.27128777	0.00065469573	0.0007255628	0.003354295	0.0563089	0.0069144545
a39	0.031006442	0.0392144	0.024615897	0.10465543	0.35600105	0.24625725	0.16458048	0.00070492807	0.00034024857	0.0005378765	0.029795635	0.0022903525
a31	0.045110658	0.02770486	0.01854896	0.03910256	0.12250928	0.36293244	0.37642744	0.00033459207	0.00023005773	0.00049764174	0.0062277317	0.0003737879
a24	0.025239017	0.01859346	0.009806891	0.059825387	0.25386646	0.3158437	0.28900397	0.0004896613	0.00026156494	0.00027959672	0.025835129	0.00095522404
a31	0.038120493	0.020478228	0.025949601	0.040736713	0.08828768	0.2838451	0.4864611	0.0006769661	0.00072258484	0.0016643156	0.012264166	0.000793134
a28	0.024023082	0.0143351555	0.0072419103	0.044867974	0.20927355	0.33825952	0.3329486	0.000604837	0.0003615369	0.000299667	0.02692411	0.0008600211
a24	0.013216067	0.007441507	0.009873737	0.030583546	0.10627757	0.3458793	0.4767027	0.0005674408	0.00041423342	0.0015270015	0.0068928115	0.0006240373
a8	0.022801979	0.01595056	0.025860347	0.05184608	0.09737174	0.29030603	0.4874971	0.00053774856	0.00044929693	0.0010658958	0.005873474	0.0004397852
a31	0.01362806	0.012491895	0.02234424	0.07088035	0.12000124	0.32396552	0.43033296	0.000331277	0.00021689343	0.0005891208	0.004898369	0.00032000983
a46	0.017474992	0.009059891	0.0051421775	0.040288366	0.20305333	0.35520247	0.34003183	0.00044921006	0.0002687815	0.00026074264	0.028147439	0.00062082213
a8	0.008187618	0.0055183987	0.009736773	0.036816616	0.12588358	0.38122824	0.42521277	0.0003617484	0.00022679579	0.0008688662	0.005528531	0.00042999754
a28	0.008248135	0.006720524	0.013231174	0.05715134	0.13551565	0.37036982	0.40362945	0.00022666522	0.00012734388	0.00039631146	0.004122939	0.00026070364
a31	0.007923134	0.0062855314	0.009758281	0.039580118	0.1266586	0.3744871	0.43200302	0.00023244982	0.00010899806	0.0003887849	0.0022912293	0.00028263443
a39	0.014984697	0.0065433206	0.004071777	0.03680838	0.18586393	0.36182448	0.36601275	0.00038315082	0.00022118348	0.00021542986	0.022657355	0.00041357288
a33	0.0075548235	0.005494941	0.0090922555	0.03839535	0.1328711	0.3867935	0.41486657	0.00030929374	0.00016563639	0.0006376593	0.003470822	0.00034807148
a31	0.0078549925	0.0070497734	0.015262773	0.076854706	0.14386907	0.34786946	0.3958572	0.00021356673	0.00012980225	0.00042630572	0.0043540467	0.00025830057
a24	0.011790083	0.004771406	0.0030807848	0.035179824	0.19691654	0.37622434	0.34758914	0.00028021773	0.00015952847	0.00021630082	0.023439107	0.0003527828
a37	0.010759753	0.008336755	0.01617288	0.051098466	0.11946773	0.3164938	0.4690774	0.00056302117	0.00045007834	0.0016262754	0.005411623	0.00054223737
a14	0.0052995044	0.0049448186	0.009368447	0.04454759	0.1530182	0.39879552	0.38011098	0.00024668424	0.00011219846	0.0005252336	0.0026606289	0.00037016897
a20	0.004985522	0.0047159162	0.007463944	0.039739612	0.15025115	0.40599054	0.38376763	0.00018858447	8.0464735e-05	0.0004018739	0.0020437725	0.00037086566
a28	0.004977026	0.004538683	0.006525101	0.03735289	0.15036345	0.42313436	0.37042633	0.00015756919	6.3519255e-05	0.00030160023	0.0018277423	0.0003318802
a5	0.0051194816	0.0057632877	0.007897024	0.044934556	0.1435865	0.40288028	0.38739872	0.00012095879	5.0987932e-05	0.0002830512	0.0015866888	0.00037854046
a17	0.0072466247	0.008195645	0.009722169	0.04662035	0.13430323	0.37874037	0.41183925	0.00018214235	9.146904e-05	0.0005492601	0.0018584835	0.0006510106
a21	0.010678278	0.014136966	0.011638621	0.091819234	0.15605287	0.32921934	0.38509172	9.6210286e-05	3.7498474e-05	0.00015051664	0.0008718903	0.00020685265
a8	0.018318426	0.018824195	0.011205476	0.08106539	0.14263389	0.33611074	0.38985822	0.000108911736	5.273091e-05	0.00021126526	0.0012427749	0.00036793962
a31	0.022069316	0.017360253	0.0076941904	0.079051465	0.17444237	0.30133265	0.39712706	8.270888e-05	2.9508288e-05	7.064029e-05	0.0006187884	0.000121052755
a20	0.006872488	0.0028047182	0.0025610297	0.044098143	0.20443004	0.35507074	0.3797126	0.00029035532	0.000108512344	0.00010271676	0.0038857802	6.2888794e-05
a3	0.0137513485	0.014393759	0.013168384	0.07717535	0.13613106	0.3902603	0.34978822	0.00020521005	0.00012644529	0.0004989791	0.0036165258	0.0008844924
a20	0.019132918	0.019760989	0.014879927	0.10615997	0.16767016	0.31839696	0.35002998	0.00016567763	9.540223e-05	0.00038724838	0.0025678156	0.00075293717
a10	0.032471046	0.03197424	0.026369039	0.14372133	0.17350477	0.27186581	0.31139022	0.0003954684	0.00026223646	0.0009526563	0.005411556	0.0016816152
a31	0.023971854	0.03042674	0.032334216	0.16214597	0.17790432	0.26306173	0.2992442	0.00040475838	0.00028562764	0.0013446847	0.0064228177	0.0024531304
a20	0.0046181367	0.003126293	0.0028650034	0.0559519	0.23927069	0.34772682	0.3452438	0.00025029512	6.0815422e-05	4.6636807e-05	0.00080550025	3.4187677e-05
a7	0.023068318	0.033360053	0.047467347	0.21331666	0.17647557	0.23837285	0.24809417	0.0008780645	0.00070257555	0.0018450934	0.013134085	0.003285178
a11	0.02479249	0.038719483	0.058640882	0.23756503	0.19562894	0.19479863	0.23221709	0.00083563325	0.0006172831	0.0019568522	0.010505388	0.0037222372
a18	0.022326367	0.037582666	0.06317413	0.24859177	0.19878933	0.18656403	0.22455333	0.00090263	0.00067681784	0.0022018086	0.010442594	0.004194456
a27	0.021420099	0.039700482	0.07361344	0.27727532	0.19924319	0.16790529	0.19969343	0.0010814903	0.0008201145	0.0025108405	0.0118957395	0.0048405244
a31	0.023085412	0.045968097	0.0903607	0.29619798	0.19114494	0.145372	0.18200774	0.0013197188	0.0010696676	0.0032744913	0.014044003	0.006155238
