 	avete	cucinato	le	verdure	</S>
a39	0.49940312	0.22942986	0.061275244	0.17755766	0.032334033
a31	0.9219139	0.05268412	0.006481558	0.013032091	0.005888351
a35	0.7335829	0.13142407	0.022094138	0.096638106	0.016260827
a31	0.7586521	0.07793892	0.010120995	0.11154113	0.04174702
a20	0.2675735	0.0751128	0.027217492	0.5722294	0.0578668
a31	0.32020745	0.12457133	0.044317838	0.3389529	0.17195047
a20	0.0762693	0.11144355	0.05867067	0.5083095	0.24530695
a39	0.06756521	0.13403204	0.060362928	0.5253038	0.21273603
a28	0.012692226	0.04242435	0.051451683	0.8069529	0.0864788
a31	0.005842475	0.021509886	0.04167347	0.8727657	0.0582085
</S>	0.096340925	0.028455963	0.025097828	0.79153264	0.058572616
