 	quando	è	arrivato	Giovanni	Anna	stava	e	dormiva	</S>
a20	0.0019313431	0.0001635451	4.0921306e-05	0.00051954953	0.03245928	3.805278e-05	0.0076983403	0.91899174	0.038157318
a8	0.010475896	0.0013992666	0.00237843	0.009742448	0.08514428	3.0589283e-05	0.012453171	0.8746681	0.0037078008
a31	0.0017398959	0.0002978397	0.0004580565	0.015499776	0.2530305	0.00015878996	0.14470083	0.53987974	0.044234537
a23	0.0020785276	0.00044473523	7.072039e-05	0.004997282	0.16818452	0.0002604108	0.13417417	0.64744246	0.04234718
a31	0.0010097912	9.002286e-05	0.00030477645	0.010766777	0.22777992	6.523757e-05	0.120715596	0.543363	0.09590492
a10	0.0014181637	0.00015933457	1.0513564e-05	0.0009442822	0.07024793	3.824544e-05	0.043397173	0.8493939	0.034390513
a24	0.0002641888	1.2742501e-05	0.00015538829	0.0015885325	0.08900444	1.57831e-05	0.020269472	0.85602283	0.03266652
a31	0.0012525534	0.00013194779	0.00031586442	0.004975744	0.15940759	0.00013709087	0.06521981	0.67574674	0.09281267
a41	0.0020924455	0.00022295378	4.1746323e-05	0.0022136972	0.07870909	0.00011661344	0.044390384	0.7602488	0.111964226
a7	0.00061951287	7.3794385e-05	0.0013158943	0.0072962004	0.1310303	6.257821e-05	0.02756576	0.80443424	0.02760171
a5	0.00152658	0.00021398874	0.003133719	0.005116439	0.05396664	3.851024e-05	0.007536783	0.9182807	0.010186638
a37	0.0016979742	0.0002678141	0.005642565	0.0034247723	0.025303552	5.0176295e-05	0.0041203974	0.9531956	0.006297249
a31	0.00254173	0.00043355758	0.004012128	0.00277382	0.021808172	3.9467548e-05	0.0037429861	0.9583105	0.0063376403
a46	0.0008230899	0.00016309455	9.276051e-05	0.0012020776	0.039597884	7.6802295e-05	0.013118439	0.9092517	0.03567416
a8	0.0004992042	7.067147e-05	0.002490292	0.0013683591	0.009723953	4.3953918e-05	0.0021784485	0.9800944	0.0035308136
a31	0.0014095851	0.00017484756	0.00073713256	0.0008064866	0.00884714	1.8873885e-05	0.0019504632	0.9820078	0.004047766
a29	0.00026909445	5.830113e-05	1.8592358e-05	0.00014185515	0.006194422	2.8876777e-06	0.0012086816	0.9877291	0.0043769847
a11	0.00021717431	2.9610144e-05	0.00025324858	0.00042033824	0.005790879	2.8309327e-05	0.0026379975	0.9857407	0.0048817014
a37	0.00043613825	0.000113174596	0.00033968734	0.0007879208	0.009469782	9.3050316e-05	0.0054058507	0.97336775	0.009986689
a31	0.0005427483	0.00019353504	0.00037479983	0.0010994683	0.01121276	0.0001551501	0.0074265064	0.9653503	0.0136448145
a24	0.00068119133	7.832732e-05	3.5916306e-05	3.3302702e-05	0.00070064334	7.351717e-07	0.00016484657	0.9975783	0.00072668545
a31	0.000884722	0.00021145161	0.00043233793	0.000989127	0.009621663	0.00014381087	0.006337284	0.9712412	0.010138532
a33	0.0011148473	8.823437e-05	3.6578214e-05	2.502027e-05	0.00058454025	8.3953915e-07	0.00016459593	0.99737036	0.00061508844
a20	0.00077107537	0.00014799797	0.00012556472	0.00017971244	0.004450404	3.0906154e-05	0.0029690757	0.98756635	0.0037587762
</S>	0.0008380065	0.0004890429	0.000199314	0.0012375741	0.018350692	0.0002876671	0.013284636	0.9487612	0.01655189
