 	io	dopo	torno	vecchia	vendo	mia	casa	che	ho	Venezia	a	Venezia	e	vengo	da	vivere	qui	a	Kalimara	</S>
a8	0.0046273707	0.0012409867	0.08953824	0.07535203	0.0011069675	0.045426823	0.012220471	0.02085621	0.03345854	0.031013813	0.084538005	0.043940675	0.08149704	0.057970114	0.037204582	0.05231882	0.091324426	0.10533123	0.106016316	0.025017308
a37	0.025636924	0.014372435	0.123621896	0.080974385	0.015892427	0.059940055	0.04422654	0.0456195	0.049517397	0.097815394	0.04954314	0.073034056	0.056223903	0.06528447	0.04566039	0.045755964	0.038077354	0.028418897	0.026572023	0.013812875
a31	0.011221541	0.008048587	0.12430577	0.08385992	0.011513219	0.057555802	0.038070682	0.044337638	0.049768347	0.09361296	0.06570043	0.076640144	0.069169566	0.06674006	0.051259752	0.048616163	0.029540671	0.026867606	0.026411084	0.016760089
a29	0.004875515	0.005489578	0.10879814	0.08311603	0.008420464	0.047049835	0.024958577	0.034615584	0.0448145	0.07504072	0.06555972	0.06520431	0.06298573	0.061844334	0.047505327	0.10838162	0.040926814	0.047985725	0.045608375	0.01681914
a1	0.010034979	0.0045300373	0.17001335	0.08801682	0.0058389194	0.054221068	0.02747566	0.035323516	0.04481146	0.13036147	0.05012475	0.08916367	0.058425378	0.06784654	0.037289377	0.035662234	0.026052274	0.023946945	0.026851373	0.014010113
a39	0.0115143005	0.0046994183	0.20165479	0.11951401	0.0053916387	0.057571396	0.020856675	0.028272066	0.03943054	0.1432566	0.03274251	0.09646223	0.043562688	0.0659261	0.023022508	0.026643094	0.021607246	0.020185981	0.026272655	0.011413511
a3	0.012195005	0.0050546047	0.19906737	0.14668147	0.004974359	0.062042546	0.018684773	0.026453815	0.039073713	0.13278487	0.02665461	0.09767739	0.039805595	0.06784019	0.01775452	0.023783846	0.021405471	0.019979723	0.027519738	0.0105664
a20	0.011954309	0.0062625087	0.18588737	0.19169846	0.0053162295	0.06861932	0.018132282	0.026574101	0.040020637	0.103584915	0.024267424	0.08970248	0.041249543	0.06844123	0.013698058	0.021623183	0.022146268	0.021094505	0.02890479	0.010822387
a8	0.018032316	0.0064029815	0.16640507	0.21806343	0.004235522	0.07441812	0.020930484	0.028022002	0.04154172	0.09303258	0.02234597	0.08713986	0.046817522	0.07554405	0.010984714	0.014931063	0.02521794	0.01771568	0.021203943	0.007014998
a17	0.009522086	0.014584645	0.19619584	0.28443956	0.011382987	0.07594389	0.021932453	0.025482204	0.030218992	0.036284238	0.03184234	0.040738627	0.039981235	0.04032072	0.013017881	0.030948894	0.023951447	0.031576287	0.031888742	0.009746919
a31	0.008135895	0.011604524	0.18184672	0.2843773	0.010352675	0.072521016	0.02155285	0.026168788	0.031947233	0.038334705	0.037168205	0.04378086	0.04619358	0.04381728	0.014021069	0.03152082	0.024861366	0.03133141	0.030754486	0.00970923
a10	0.007954121	0.0044018035	0.16980875	0.12246413	0.0020118714	0.086827815	0.019343995	0.03236224	0.045132753	0.038454097	0.043578066	0.056775726	0.06420771	0.06364501	0.01947295	0.025806349	0.04835747	0.06069535	0.07356552	0.015134152
a31	0.010750892	0.0037973232	0.1525582	0.29486904	0.003665353	0.06694663	0.01858534	0.023549028	0.03463408	0.06483754	0.035193816	0.06988134	0.062168043	0.07074029	0.012901268	0.01736697	0.024557274	0.014920365	0.014221764	0.003855427
a39	0.0068157124	0.0054455237	0.1827771	0.15114897	0.0027197525	0.087318204	0.0196877	0.030075604	0.03883293	0.032811407	0.04758981	0.04650775	0.060701516	0.052961618	0.020085962	0.031541154	0.043542486	0.06013845	0.066054456	0.01324384
a31	0.009722218	0.0026045141	0.13462938	0.25824854	0.0026564721	0.066399716	0.01950996	0.02524171	0.037931506	0.07617194	0.040545423	0.08197973	0.07412872	0.084294885	0.014617052	0.015421695	0.026206518	0.013615355	0.0126931695	0.0033814718
a24	0.0062287617	0.0052284673	0.17695853	0.15060945	0.0026171624	0.083031625	0.018896379	0.0292516	0.038248695	0.03354282	0.050058696	0.04635858	0.061950274	0.053125948	0.020629294	0.034647938	0.04560579	0.06375266	0.0667803	0.012477005
a37	0.009197364	0.0030827473	0.110589996	0.18121362	0.0033244411	0.06365475	0.021913616	0.03181895	0.04807754	0.07965377	0.05738121	0.08775412	0.08878803	0.087625	0.020235406	0.017779447	0.03475524	0.02328437	0.022679185	0.007191151
a31	0.007985932	0.002602554	0.15597777	0.39396852	0.0029684706	0.06112484	0.015560908	0.016985858	0.023934763	0.050207276	0.03204168	0.054739352	0.053757086	0.060394567	0.011969299	0.01810678	0.018129067	0.009389902	0.0082458	0.0019095663
a11	0.00548528	0.003992153	0.17104858	0.14548567	0.0020606595	0.08098331	0.017397922	0.02873281	0.039489046	0.034097992	0.0539548	0.049023766	0.06858206	0.05717505	0.02134439	0.033497624	0.046692785	0.06318027	0.06636383	0.011411957
a16	0.0080213705	0.0012245099	0.1314796	0.29999185	0.0013519176	0.058860343	0.014040857	0.01784864	0.029908784	0.08052309	0.035681915	0.086593054	0.0757403	0.092740305	0.012766656	0.011831957	0.022565873	0.008847632	0.008275937	0.0017053746
a31	0.008452317	0.0008272665	0.11690579	0.32681152	0.0011479638	0.051742118	0.01163383	0.013637726	0.024006015	0.08600082	0.031283733	0.09336121	0.07911351	0.10264044	0.011238996	0.0076286844	0.01983514	0.0061655953	0.006116042	0.0014512806
a39	0.0044951593	0.0026340736	0.16886987	0.14652038	0.0014584144	0.07536923	0.014339612	0.025800942	0.03878118	0.036262944	0.05723829	0.05271751	0.0745522	0.061747268	0.021873474	0.03421928	0.046937495	0.061394952	0.06478066	0.010007027
a37	0.0048225885	0.0004878235	0.1299015	0.2996702	0.00048004257	0.051403724	0.0093788365	0.013594915	0.027050452	0.091082305	0.031422224	0.09722995	0.07806665	0.10477352	0.010801998	0.010090361	0.022331377	0.008135469	0.008019084	0.0012569033
a10	0.0036841012	0.00048242006	0.14017786	0.44390503	0.0005494265	0.04390544	0.0069898893	0.008931312	0.01731588	0.057977267	0.027256386	0.06425717	0.05953413	0.07296493	0.009522449	0.011545698	0.01632175	0.0068408865	0.0067656417	0.0010723809
a20	0.003040263	0.00023602316	0.124451175	0.4114288	0.00024347086	0.037411895	0.004904855	0.0072287447	0.016926479	0.07736112	0.023947366	0.084625214	0.06813371	0.09333811	0.007867202	0.007657601	0.01728969	0.006077288	0.006793876	0.0010371291
a36	0.0024719322	0.00017757238	0.10994531	0.42373547	0.00020583322	0.029420193	0.0034061787	0.0050476445	0.0132582225	0.082975715	0.020744631	0.09381073	0.07176565	0.10475373	0.0067559793	0.0055823885	0.015134299	0.004694197	0.005386935	0.0007273531
a24	0.0017661258	0.00012765972	0.08846923	0.41539344	0.0001579845	0.019959355	0.0020727622	0.0032460273	0.0100420145	0.0917943	0.01931513	0.1091878	0.081022784	0.12245777	0.006062093	0.0041428884	0.014534434	0.0042305584	0.0053347056	0.0006829396
a31	0.0011917118	0.00013299292	0.1135679	0.29236314	0.0001441618	0.02837257	0.0033039793	0.0066598007	0.020048603	0.086539656	0.046098154	0.09967762	0.10097597	0.113183424	0.013754848	0.016878657	0.029132387	0.012607751	0.013724187	0.0016424393
a8	0.0013825708	0.0002828819	0.09838635	0.08086907	0.00018180544	0.032197263	0.003205738	0.009947923	0.03155979	0.061119717	0.063703366	0.09984293	0.130944	0.12774757	0.02117818	0.028062096	0.06750133	0.06317562	0.07283878	0.0058730626
