 	io	la	casa	la	posso	pulire	ogni	sabato	e	mia	mamma	la	puliva	ogni	giorno	perché	lo	poteva	aveva	la	possibilità	di	pagarlo	ogni	giorno	</S>
a20	0.006039981	0.00602823	0.00043734367	0.013150915	2.9960698e-05	0.0026707463	0.005404897	0.00075525575	0.014790822	0.019899413	0.015346031	0.031328302	0.023514528	0.045117095	0.06622417	0.017857684	0.06125401	0.052864667	0.0747085	0.06881623	0.021505296	0.12547667	0.022295574	0.14942448	0.10877862	0.046280626
a31	0.021529851	0.02094942	0.0064087007	0.058423467	0.00041210762	0.012562312	0.035433933	0.001134134	0.016621519	0.027055385	0.023917165	0.049859967	0.039970756	0.059461307	0.07040384	0.054909866	0.06762556	0.061037324	0.063825466	0.059428684	0.040409863	0.048385147	0.029261628	0.05132337	0.06568501	0.013964215
a1	0.0048066466	0.0063109035	0.0022736215	0.05463651	0.00065797195	0.0413631	0.1002443	0.013554059	0.05391358	0.048552353	0.026908848	0.042395942	0.026972102	0.040966813	0.05146153	0.023748413	0.04671789	0.04301689	0.050893083	0.04948169	0.02242019	0.055579904	0.022309834	0.061299503	0.0777425	0.031771813
a35	0.006454736	0.0076209414	0.0019494655	0.06773928	0.00021190327	0.032816764	0.108553104	0.0056239883	0.053712115	0.05029361	0.03590437	0.048140343	0.038000647	0.048958566	0.057267137	0.03411224	0.054333344	0.05174647	0.048715286	0.042255063	0.019638907	0.030961141	0.02740908	0.03549167	0.07018856	0.021901317
a31	0.0049602776	0.005898556	0.0011481884	0.08501608	0.00014492171	0.045424163	0.14571825	0.0067330645	0.06398864	0.04883576	0.02585853	0.038530767	0.02558617	0.036736716	0.04560088	0.022266854	0.04106027	0.036841903	0.03984494	0.03694813	0.016234046	0.032027166	0.02683843	0.045435168	0.09842077	0.023901368
a7	0.0058982545	0.010233792	0.0021449556	0.0779143	0.0004012155	0.045262318	0.12157131	0.0095288325	0.047038306	0.034508757	0.01849071	0.02925898	0.021261426	0.033173364	0.04324201	0.016364958	0.03973008	0.04065303	0.047232386	0.041957524	0.013247767	0.058661196	0.01784822	0.07538509	0.118087895	0.03090333
a31	0.008323718	0.0071879583	0.00051103986	0.05190747	2.7251805e-05	0.012586628	0.068621546	0.0011624077	0.059060935	0.055947777	0.027943797	0.047238093	0.031267796	0.04603091	0.059980858	0.029053848	0.05298782	0.045378678	0.045733996	0.040353663	0.021511879	0.029406477	0.04593174	0.057463318	0.12912434	0.025256086
a24	0.006887548	0.011912568	0.0014132183	0.08621572	0.0002176886	0.039890863	0.09966806	0.007421677	0.048545208	0.031655826	0.017329816	0.026757995	0.021308446	0.033526823	0.04463191	0.014988362	0.04106061	0.043229777	0.04921248	0.041333668	0.009589711	0.059321743	0.015421508	0.084472716	0.1354426	0.02854348
a46	0.005387121	0.0045732833	0.00030678295	0.04087624	4.1500152e-05	0.017934684	0.08377408	0.0036358526	0.097759664	0.07180729	0.023434184	0.039873768	0.020445937	0.034282554	0.050284583	0.015350088	0.040304214	0.030891147	0.03458869	0.0314767	0.016456198	0.028192693	0.04730839	0.07567281	0.15009548	0.035246044
a24	0.008684772	0.010693277	0.0007196678	0.052138906	6.8306e-05	0.016707147	0.06466503	0.0024652206	0.07785132	0.06584894	0.025355257	0.04289586	0.024998361	0.039925497	0.05578782	0.019158548	0.045528736	0.03648226	0.04188454	0.0383849	0.019086903	0.03685845	0.038841665	0.080718905	0.12312518	0.03112454
a46	0.0068264	0.007922902	0.0006475099	0.043840945	0.000110492634	0.022032926	0.07714751	0.00682763	0.10414006	0.08074403	0.026034644	0.042697422	0.0208484	0.035408158	0.052769426	0.0140919695	0.040297795	0.028916033	0.03530195	0.033027444	0.017113045	0.03287574	0.04012029	0.079735175	0.11399391	0.036528178
a31	0.013312995	0.02164972	0.0016085007	0.04317024	0.00015486336	0.011354525	0.03384818	0.0023885234	0.059107706	0.06330141	0.030779464	0.04975958	0.03160992	0.05007453	0.07019689	0.021316024	0.056477826	0.043470584	0.051445033	0.046231456	0.022844113	0.0494278	0.029644676	0.0837106	0.08451613	0.028598718
a8	0.01043823	0.015016566	0.0014542878	0.09702412	0.00022489023	0.04452165	0.062105503	0.009196652	0.056418315	0.03262543	0.015738321	0.023736479	0.017888524	0.02927153	0.04122149	0.011559501	0.035528164	0.03376972	0.041061915	0.035480626	0.008393114	0.055236142	0.015402934	0.12059713	0.14898776	0.037101056
a31	0.008126938	0.010585459	0.0007436278	0.031195285	9.5102645e-05	0.010983971	0.041338626	0.0030283672	0.07807681	0.080366164	0.03260058	0.05455393	0.028472546	0.0481109	0.071072794	0.018650424	0.05472161	0.037943233	0.047477845	0.04428576	0.02250134	0.043826576	0.032504387	0.07807041	0.09155532	0.029111983
