 	quando	io	divento	vecchia	vendo	la	casa	vendo	la	casa	a	Trieste	vengo	e	abito	a	Martano	</S>
a23	0.00016431736	0.011616892	7.213704e-05	0.11591676	0.00032707673	0.01628687	0.010417515	3.772031e-05	0.0114404205	0.010572187	0.054881085	0.0621273	0.036299344	0.06438359	0.031455025	0.17695467	0.33349422	0.06355289
a31	0.0022959732	0.09790726	0.006095522	0.37522492	0.010004509	0.09319667	0.05609546	0.006979752	0.04378168	0.02942264	0.036054656	0.03958634	0.046468772	0.03133633	0.043319236	0.038302988	0.032812405	0.011114854
a5	0.00050694065	0.031096762	0.0005525245	0.27941003	0.0044030873	0.06618285	0.046023805	0.0023122125	0.04669261	0.03589816	0.055249292	0.057502303	0.06198258	0.060077526	0.058473878	0.07326197	0.0917891	0.028584354
a7	0.00042638287	0.11032642	0.0003362515	0.36506006	0.0009802555	0.07735854	0.03786791	0.0006382679	0.033850342	0.019775493	0.029481547	0.035951775	0.06988732	0.038177308	0.09296575	0.03921488	0.031415734	0.016285745
a37	0.0002031447	0.08555983	0.0001403731	0.37519482	0.0006224553	0.08757496	0.037375487	0.0003447045	0.034054127	0.017138604	0.0273393	0.034310155	0.07768907	0.038957648	0.09566108	0.040123694	0.034557693	0.013152835
a7	0.00014344568	0.06965858	9.982913e-05	0.34574863	0.0005486279	0.09776611	0.039093748	0.0002780546	0.03691532	0.015721984	0.025358189	0.033776242	0.09062079	0.043855112	0.103506796	0.043592058	0.040739726	0.01257679
a20	0.00013109397	0.06730793	0.00013556966	0.27814636	0.0004455584	0.10174918	0.04902246	0.0001776852	0.045462303	0.013307538	0.021874472	0.03919213	0.10944577	0.055097595	0.10644015	0.053139817	0.047029234	0.011895151
a31	0.00011949409	0.056502786	0.00015451612	0.2433797	0.0003995029	0.099182025	0.059741642	9.458947e-05	0.05215815	0.012084906	0.020590317	0.051838648	0.106820695	0.06489311	0.08286494	0.070922025	0.067639194	0.010613825
a17	0.00012836696	0.020420272	5.6544224e-05	0.43155015	0.00040875725	0.045466837	0.01449314	5.996144e-05	0.014006227	0.0076875472	0.03043749	0.026536964	0.04217618	0.0391838	0.041422192	0.08760544	0.18225244	0.01610769
a29	5.8518304e-05	0.025787165	0.00010191787	0.16991563	0.00041068203	0.053759675	0.037057545	0.000111265865	0.04317333	0.01267551	0.027612017	0.06576263	0.11575454	0.092354745	0.10116618	0.10414625	0.13022964	0.01992272
