 	io	non	sono	ancora	pronta	bisogna	venire	alle	sette	</S>
a8	0.538047	0.0013420345	0.011328489	0.051718783	0.0006675794	0.021353683	0.12947729	0.09731104	0.11815424	0.030599875
a31	0.31301004	0.11473341	0.06736267	0.06939787	0.0015012658	0.077012025	0.14775132	0.07406966	0.117877856	0.017283905
a3	0.05999669	0.012702893	0.03541767	0.04526234	0.0010325359	0.076162495	0.30635995	0.21393184	0.19633324	0.052800387
a20	0.06820406	0.0026504844	0.0028704603	0.0064865015	9.743591e-05	0.03526216	0.17157492	0.2547001	0.406173	0.051980916
a31	0.38349906	0.0010065264	0.0016341549	0.004739148	3.285795e-05	0.012841849	0.08797095	0.1076252	0.3658257	0.034824472
a24	0.0754216	0.0014308416	0.003460935	0.012384242	0.00012297304	0.029356694	0.4147688	0.23791945	0.20396902	0.021165464
a31	0.09122247	0.00024385568	0.00074753846	0.004276117	4.0366594e-05	0.017787645	0.11986371	0.24115886	0.4477944	0.076865025
a17	0.09158311	0.00029827253	0.00096259126	0.011099817	0.000117511445	0.040951	0.52931017	0.19976825	0.100449294	0.025460005
a31	0.13283311	0.00043713005	0.0017478308	0.009001435	5.790717e-05	0.023587156	0.137124	0.2184718	0.41730383	0.059435796
a17	0.160972	0.0005334866	0.0026992	0.03573591	0.00015000527	0.063476965	0.47281542	0.14530063	0.09072759	0.027588798
a20	0.14858219	0.0006047808	0.0028268544	0.023309821	9.149457e-05	0.036038913	0.14163074	0.17968082	0.42559645	0.04163798
a41	0.53818226	0.0014198956	0.0045294324	0.018186444	7.719728e-05	0.00956726	0.032379277	0.07741683	0.2951192	0.02312223
a31	0.74360585	0.003633673	0.010445341	0.014105461	9.258525e-05	0.004622901	0.013722291	0.03903151	0.15696877	0.013771578
a17	0.33451173	0.0017248803	0.0101939	0.11714162	0.00031778033	0.056064293	0.26005593	0.09632605	0.10451528	0.019148603
a31	0.3205089	0.00220372	0.006541713	0.029972134	9.3989685e-05	0.0125493165	0.03891721	0.08857222	0.4684131	0.032227766
a24	0.37071255	0.0025827487	0.0085617965	0.13907032	0.0001626924	0.045868076	0.20209204	0.085856065	0.13112077	0.013973057
a31	0.23510753	0.002688295	0.006163991	0.049263254	0.00020377149	0.02138986	0.04144056	0.080838665	0.523617	0.03928701
a32	0.46361172	0.0061027408	0.012750274	0.16502924	0.00015264958	0.031593416	0.1109993	0.056372702	0.14238042	0.011007522
a31	0.16387711	0.0023526803	0.0022200237	0.01764687	0.000113538015	0.034036305	0.08327468	0.12732528	0.51449734	0.05465619
a20	0.6672852	0.007859201	0.0075982413	0.070758685	9.083372e-05	0.0153976455	0.06541557	0.03775652	0.121247746	0.006590345
a31	0.11962588	0.0017534039	0.0015107793	0.011920963	0.00014892474	0.051528014	0.14311215	0.15988953	0.4613887	0.04912155
a46	0.7272538	0.007665538	0.0050068866	0.03207255	8.960666e-05	0.011889518	0.06227883	0.03525936	0.113684624	0.0047992505
a33	0.15751337	0.0019623167	0.0015042089	0.007298007	0.00018215488	0.04897233	0.21673791	0.16055289	0.37822607	0.027050726
</S>	0.3373439	0.0038071629	0.0022555965	0.0067680897	0.00016192305	0.032067064	0.17946135	0.117581874	0.30339634	0.017156702
