 	quando	venne	Giovanni	Anna	aveva	già	dormito	</S>
a31	0.0004538542	0.01841021	0.022112127	0.10399542	0.13940552	0.20825392	0.42491335	0.08245558
a3	0.0019109291	0.055736087	0.056102	0.25676477	0.20236523	0.1504591	0.2220847	0.054577135
a17	0.0019082995	0.021341288	0.033311043	0.36074665	0.28734842	0.15616532	0.10116324	0.038015746
a28	0.0004712427	0.015844151	0.032328002	0.23285297	0.26664537	0.23211335	0.17289764	0.046847355
a20	0.0011748752	0.025515959	0.029644823	0.18695213	0.19839214	0.19224352	0.3158127	0.050263863
a24	0.0020382479	0.038511235	0.02136857	0.11010991	0.11627013	0.12514971	0.5539875	0.03256474
a46	0.00081968325	0.04087579	0.024476135	0.10883336	0.13666895	0.16387454	0.46701944	0.057432074
a19	0.0016740691	0.050982464	0.015013145	0.04657107	0.05712987	0.07997017	0.7259578	0.02270143
a46	0.00074191246	0.030894972	0.015242617	0.09058213	0.11920386	0.14828286	0.55277705	0.042274658
a31	0.0015008323	0.036211234	0.009650331	0.034376256	0.044722028	0.06925012	0.7887699	0.015519369
a7	0.00020834556	0.018130185	0.022661112	0.101388775	0.17097017	0.2739936	0.3702078	0.04243998
a27	0.0015566521	0.018832816	0.0065910476	0.05117674	0.06534248	0.08488526	0.7582286	0.013386382
a11	0.0012173367	0.020073583	0.0057761353	0.026997589	0.0396357	0.063773155	0.8318107	0.010715777
a18	0.0005902255	0.015585061	0.0049807075	0.025702553	0.03857375	0.063305624	0.84280497	0.008457151
a31	0.0004317314	0.011613208	0.0040470576	0.023953876	0.040602617	0.07117783	0.8405619	0.007611716
a27	4.1498082e-05	0.002778489	0.006081292	0.08061161	0.18022141	0.3163479	0.3981602	0.01575759
a31	0.00025370947	0.0072941203	0.0036633494	0.023269666	0.051030144	0.10555147	0.80095494	0.007982638
a20	3.4289784e-05	0.0013594135	0.0041262372	0.06329015	0.1627216	0.31073222	0.4499062	0.007829938
a11	7.335198e-05	0.0031526247	0.0027923144	0.024280904	0.07164442	0.16649634	0.72506326	0.0064967074
a31	0.00010569482	0.004918245	0.004563156	0.020375201	0.055018015	0.15258875	0.75442445	0.0080064805
a20	0.00013306309	0.0013913139	0.0043600844	0.05346017	0.15461329	0.3327728	0.4485579	0.004711362
a31	0.00012022098	0.0057155173	0.0060343514	0.028241767	0.08215571	0.19699903	0.668663	0.012070385
a39	0.0004404704	0.0018399928	0.0041511944	0.06941525	0.18713202	0.36647126	0.36529326	0.0052565546
a31	0.0002628946	0.004695396	0.00811945	0.056754906	0.13027328	0.25088438	0.531945	0.017064754
a8	0.0008119563	0.0020619207	0.00392106	0.08970574	0.23581271	0.39308172	0.26778045	0.0068243523
</S>	0.00057961297	0.0036020868	0.0046146084	0.09862962	0.2425984	0.34179106	0.2965013	0.011683291
