 	se	vieni	alle	sette	se	no	non	vieni	più	che	non	mi	ha	</S>
a31	0.01579841	1.4604645e-06	0.0018903541	0.00083706144	0.021858953	0.721243	0.23669778	7.158227e-05	0.00030363316	0.0008006855	0.00017506834	0.00027140728	3.698307e-05	1.3587159e-05
a20	0.009061249	1.0144212e-05	0.027656063	0.03746566	0.3626659	0.33906755	0.15399268	0.0013281014	0.0057774773	0.031312793	0.011589332	0.014879832	0.003567315	0.0016259464
a13	0.018615486	1.2806771e-06	0.017809669	0.06157384	0.2879409	0.4691115	0.10655297	0.0004345891	0.004118818	0.026777068	0.0034479154	0.002742994	0.0004898266	0.0003831081
a31	0.016841546	2.8424727e-06	0.0262082	0.059671402	0.2674404	0.4553117	0.08861394	0.00055057945	0.005503154	0.05545171	0.010469322	0.009906811	0.0021060768	0.001922403
a28	0.00845206	4.6856417e-06	0.012141404	0.019761683	0.1906843	0.5347017	0.19419725	0.0010443093	0.0014192539	0.020662148	0.0045041335	0.008382831	0.0019926669	0.0020515914
a31	0.030723749	1.517609e-06	0.01334232	0.025163397	0.19041285	0.62058616	0.074235246	0.00023787432	0.0050744177	0.031902432	0.004020014	0.0033036463	0.00050500396	0.000491316
a21	0.015127521	2.9504179e-06	0.005361088	0.0028752238	0.04877415	0.7168471	0.19554329	0.00044693562	0.0005536837	0.00783381	0.001616409	0.0036449973	0.00067884475	0.0006939619
a31	0.02023722	1.3384114e-06	0.007662066	0.011099144	0.09208515	0.7632915	0.07200299	0.0002406073	0.0070559196	0.018583218	0.0038299132	0.002920407	0.00058922014	0.0004012285
a20	0.02205659	2.4387934e-06	0.0039442354	0.0013776044	0.03375204	0.708446	0.22027151	0.00030399917	0.0004487635	0.004231109	0.0011580128	0.003195562	0.0005045651	0.00030743933
a28	0.0056626806	6.067653e-07	0.0051772497	0.0072950716	0.037980333	0.87870246	0.041281182	0.000113256254	0.008254047	0.011711609	0.0021953592	0.001175192	0.00029171715	0.00015923145
a27	0.0035794873	4.1634217e-07	0.004088891	0.0056108595	0.028043158	0.8980283	0.04235499	7.157411e-05	0.0069542313	0.00912298	0.0012868218	0.00062269974	0.00015051439	8.520705e-05
a17	0.0033415607	3.462919e-07	0.003921471	0.005600145	0.021626025	0.90760475	0.042012267	6.959763e-05	0.0068823798	0.00734354	0.0009633979	0.0004457454	0.00011775761	7.0958195e-05
a4	0.0048743053	4.5717593e-07	0.002576129	0.0028937003	0.020276587	0.84772426	0.11072041	0.000114234106	0.0035119469	0.0058579524	0.00083230104	0.00047873333	9.168164e-05	4.7211583e-05
a13	0.003799852	1.8412148e-07	0.002701448	0.004971911	0.011949207	0.9091337	0.05689745	5.7613277e-05	0.0059426134	0.003726676	0.00045009216	0.00023394854	7.926216e-05	5.606936e-05
a31	0.0072763963	2.3029142e-07	0.002178085	0.002863645	0.008132459	0.8116788	0.16276307	0.00014265144	0.0026348976	0.0019112672	0.00020551859	0.00013732268	4.148382e-05	3.412216e-05
a18	0.006167318	9.661344e-07	0.0014977297	0.0004482733	0.011316228	0.87900716	0.09906463	8.289194e-05	0.0003083909	0.0013159511	0.00028060147	0.00044013248	5.397396e-05	1.574858e-05
a36	0.00091633206	1.6180825e-07	0.0014768294	0.003003496	0.0055232127	0.94542056	0.034830067	2.3371937e-05	0.0057673412	0.0025772566	0.00025418543	0.00012183406	5.040829e-05	3.5054796e-05
a46	0.0005772767	1.2252711e-07	0.00085703726	0.002238699	0.0031943137	0.9553874	0.03224666	1.6559827e-05	0.0038010564	0.0012536043	0.0001786874	0.00012677022	6.6528875e-05	5.529252e-05
a31	0.00074385054	1.2388017e-07	0.00046763377	0.0009639926	0.00171656	0.928524	0.06560969	2.6958369e-05	0.0012993816	0.00046613324	7.026702e-05	5.954352e-05	2.8823917e-05	2.2944078e-05
a20	0.0017916213	9.0290973e-07	0.00060925	0.0001982366	0.0025283569	0.9594145	0.034452118	2.23397e-05	0.00028458462	0.0006109717	5.0295734e-05	3.203049e-05	3.7774284e-06	9.614284e-07
a8	0.0005384956	5.2520403e-07	0.0006866464	0.0017133851	0.0036164147	0.96401227	0.023622828	1.4574742e-05	0.003426569	0.0015754334	0.00027047968	0.00026116348	0.00013257733	0.00012874615
a31	0.00071385555	4.812118e-07	0.00017018597	0.0002598709	0.0010832178	0.96496546	0.031960215	8.799338e-06	0.00042473298	0.0002919253	4.2502816e-05	4.994696e-05	1.6991473e-05	1.1798982e-05
a24	0.004257118	2.8841794e-06	0.00081705593	0.00027809216	0.0018815465	0.96818674	0.02391778	2.6729342e-05	0.00019983957	0.00038834402	2.379432e-05	1.6782928e-05	2.4445028e-06	8.6148026e-07
a46	0.0025231054	2.383936e-06	0.0014878346	0.0034873288	0.006584623	0.9049887	0.07027762	2.730475e-05	0.0061821453	0.0031670532	0.00043959383	0.0004805664	0.00020420837	0.00014755545
</S>	0.001520158	3.7654365e-06	0.0007067456	0.0012035227	0.0052324776	0.9541149	0.033012904	3.618991e-05	0.0013374418	0.0016105188	0.0003727244	0.0004976386	0.0001990842	0.00015180897
