 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a17	0.6568411	0.0010811363	0.2731262	0.013949316	0.011694956	0.037308328	0.004937568	0.0010614226
a20	0.7323674	0.0018788535	0.22105281	0.00088262634	0.0006222416	0.042817794	0.00020462288	0.00017366846
a28	0.72039783	0.0010610203	0.22613946	0.0010662208	0.0009114288	0.048977904	0.0006208864	0.0008252819
a7	0.63609564	0.0008545023	0.29009625	0.0010528977	0.0009374647	0.068732485	0.0007471719	0.0014835363
a20	0.6083001	0.000740645	0.30017516	0.0011466248	0.0011517368	0.08392112	0.001323883	0.0032406799
a31	0.8349839	0.0006391834	0.12907575	0.000890522	0.0009159914	0.031676594	0.0007982496	0.0010198854
a11	0.8007347	0.0016292202	0.16100465	0.0033498807	0.002480947	0.02778109	0.0016354728	0.0013839564
a31	0.68795335	0.0013074459	0.22463715	0.0034246624	0.0037697305	0.072905816	0.0030565467	0.002945352
a11	0.6614276	0.0025668708	0.2355108	0.013392319	0.011448226	0.06397482	0.008167353	0.0035120384
a41	0.6308445	0.0018981465	0.27240577	0.005816693	0.006256913	0.07713809	0.0032870315	0.0023528722
a8	0.8238072	0.002255425	0.13104515	0.0031429394	0.0030022846	0.0349665	0.0010991368	0.00068139285
a30	0.7713576	0.0027915412	0.15755692	0.007056604	0.005824378	0.051876437	0.0023163315	0.0012202181
a31	0.58431464	0.0016636321	0.34266615	0.0045225723	0.0056888405	0.056923922	0.0024425571	0.0017776752
a13	0.1417109	0.0016296364	0.6464572	0.017350003	0.016748568	0.15770362	0.014505958	0.0038941447
a31	0.32517308	0.0010957815	0.559409	0.0065061627	0.008651213	0.09121321	0.0046055196	0.0033460301
a41	0.06680914	0.0010019857	0.7575843	0.008068104	0.007888542	0.15006419	0.006915641	0.0016681339
a20	0.18575038	0.00088383874	0.6698038	0.007403753	0.009784164	0.11057863	0.008798017	0.0069974535
a31	0.20378096	0.001430022	0.6409947	0.008770915	0.010067073	0.11437861	0.011465336	0.009112344
a20	0.031217324	0.000641765	0.8776588	0.0018282743	0.0018151004	0.08558051	0.0010503487	0.00020788578
a31	0.09851989	0.0008849991	0.6867985	0.009269322	0.010981714	0.16279672	0.016995905	0.01375297
a13	0.036266766	0.0008722768	0.912131	0.0011977871	0.0011883854	0.047895577	0.0003711867	7.696883e-05
a24	0.08588491	0.0014363187	0.7834851	0.0058188834	0.006243745	0.10416727	0.007861751	0.0051020114
a18	0.07644466	0.00080165884	0.8461623	0.0027372094	0.0029096706	0.066371165	0.0030135447	0.0015597979
a31	0.12760839	0.0025660961	0.7102098	0.010207449	0.009908663	0.120356	0.011679028	0.007464608
a8	0.045993414	0.001250528	0.90915364	0.0011028217	0.0010671522	0.04113766	0.00023814657	5.6690216e-05
a31	0.06151386	0.0022970065	0.85273004	0.0053695855	0.0057406025	0.06648146	0.0040691053	0.0017983731
a8	0.037716746	0.0021328644	0.929036	0.0013981544	0.001535721	0.027883453	0.00023316612	6.3923784e-05
a31	0.04027261	0.002457872	0.8908724	0.0035682453	0.0040370403	0.054693334	0.0030331456	0.0010652726
</S>	0.04617721	0.0037243823	0.9119027	0.0021023406	0.0023312992	0.03319411	0.00044189914	0.00012598389
