 	la	sorella	mia	si	non	è	venuta	ancora	ancora	qui	</S>
a31	0.0025472115	0.14136317	0.16035528	0.18467043	0.027696695	0.026988281	0.2136677	0.11489348	0.07679262	0.042253766	0.008771385
a14	0.0094875805	0.13160504	0.15752518	0.15393572	0.09307668	0.079972714	0.12606041	0.09337559	0.06864671	0.05842568	0.027888713
a11	0.020161174	0.11734814	0.14346176	0.18443583	0.06365971	0.058384992	0.16557541	0.06736292	0.053292878	0.105099745	0.021217434
a31	0.009852132	0.126943	0.14244892	0.18615085	0.034516245	0.04248908	0.18410306	0.053886294	0.053691518	0.14236791	0.023550991
a46	0.0066131945	0.20592329	0.23940545	0.23666978	0.049580682	0.035798576	0.14586616	0.032292314	0.017371085	0.024540378	0.0059391204
a33	0.004636083	0.13694528	0.14274	0.18769145	0.017926227	0.028523248	0.20570482	0.050663933	0.061293896	0.14318998	0.0206851
a23	0.0034442176	0.20954876	0.2214169	0.21856284	0.02197702	0.024813471	0.17747965	0.039610825	0.033005577	0.040161766	0.009978886
a31	0.008042601	0.21301648	0.22892423	0.23766425	0.023713931	0.019973934	0.1781616	0.037956715	0.023440383	0.02520396	0.0039019107
a21	0.0020772794	0.16251323	0.18076347	0.21558514	0.024546593	0.037697755	0.2538688	0.062296223	0.036149245	0.019920396	0.004581931
a24	0.004248179	0.18736438	0.19295686	0.22749582	0.01786175	0.016058398	0.22225873	0.04623456	0.03220852	0.049719516	0.0035933086
a46	0.0052566733	0.21496198	0.20501351	0.20695001	0.017895697	0.014844064	0.20575449	0.04485754	0.035168298	0.043262366	0.0060354304
a20	0.0070924787	0.20388067	0.22789411	0.2730703	0.022790965	0.01237611	0.20112084	0.027997084	0.011151871	0.011744735	0.0008808795
a31	0.0076605645	0.17943735	0.2339367	0.31435165	0.023980705	0.011584555	0.17676851	0.025533913	0.0106628435	0.015097873	0.0009854133
a7	0.0014250486	0.14676565	0.15422902	0.19426015	0.016961463	0.025717586	0.31149265	0.07041066	0.045722112	0.028169975	0.0048456434
a10	0.00526689	0.17519094	0.20823763	0.28013688	0.021695113	0.012305598	0.20655802	0.033468302	0.018999973	0.036429815	0.0017108899
a31	0.0033968305	0.16500804	0.2282997	0.3331886	0.023888784	0.010324566	0.18442023	0.021956416	0.010085653	0.01847953	0.00095165573
a0	0.00096266443	0.1294862	0.13505329	0.17715739	0.014580859	0.021351118	0.34482628	0.07534302	0.055733934	0.040169764	0.0053355503
a31	0.001709226	0.16036755	0.20379202	0.28371227	0.023806587	0.012385996	0.2150306	0.031801987	0.019381253	0.046192747	0.0018197828
a37	0.0007577404	0.122512385	0.13932168	0.18410818	0.013759897	0.020076323	0.32353252	0.08205107	0.063476026	0.045662463	0.004741674
a20	0.00059861515	0.12253542	0.18230842	0.28469983	0.02437032	0.013397042	0.21946974	0.03224646	0.02624225	0.09087113	0.0032607766
a37	0.00081595685	0.12397837	0.20945956	0.3846224	0.02923014	0.009673569	0.16428515	0.01967818	0.012846897	0.04359149	0.0018181923
a13	0.00096688943	0.12091094	0.21217203	0.4086263	0.035567895	0.009325514	0.15852784	0.015123657	0.00862554	0.028971368	0.001182003
a39	0.00087269064	0.11173248	0.20928892	0.41431388	0.042737417	0.010232786	0.15634051	0.014238797	0.008223791	0.030739125	0.0012795662
a17	0.0007681666	0.10450439	0.20483145	0.42312193	0.046407938	0.010642339	0.14343253	0.014078226	0.009644773	0.040549666	0.0020185758
a28	0.0006138857	0.090375654	0.20473087	0.42927492	0.054647166	0.0119733	0.14799352	0.01423339	0.008623942	0.03595232	0.0015809921
a31	0.0010556284	0.113214284	0.19686358	0.36873773	0.051990796	0.013931775	0.13768092	0.018353993	0.017777102	0.07377579	0.006618355
a0	0.00068170915	0.052068584	0.10595266	0.18593426	0.03182233	0.033066016	0.33449247	0.06456679	0.0644295	0.123083234	0.003902413
a13	0.0008935124	0.09462364	0.18143067	0.3326703	0.055956326	0.018198421	0.13927741	0.022527803	0.02389894	0.12070682	0.009816151
a31	0.0010799047	0.10075764	0.18491708	0.3421096	0.06287516	0.020777496	0.16177349	0.022574054	0.019599993	0.07627555	0.0072601074
a37	0.0009347842	0.036496118	0.10172949	0.23722214	0.04621194	0.042747237	0.3605776	0.060530566	0.034635585	0.07740977	0.0015048108
a8	0.0013686044	0.11220723	0.18096048	0.27634075	0.06030733	0.02738368	0.16580003	0.0307417	0.02785249	0.10626782	0.010769936
</S>	0.001167455	0.06668818	0.15063669	0.33439475	0.06997412	0.029559994	0.21870688	0.037710465	0.022607675	0.06435781	0.004195942
