 	i	genitori	non	è	che	li	dimentichiamo	mai	</S>
a31	0.89079154	0.00043590277	0.007177787	0.024459055	0.061719477	0.0029164993	0.003050705	0.006773421	0.0026755366
a18	0.9364615	0.00019567834	0.0011369054	0.002918925	0.050981496	0.00054821966	0.00083949586	0.00604231	0.0008754704
a24	0.89351726	0.00018928642	0.0012582173	0.0020681226	0.0563633	0.00031144609	0.0030223231	0.038859516	0.004410501
a31	0.5972378	0.00023555242	0.0016515665	0.0060757594	0.2860156	0.0017745516	0.013550506	0.07293293	0.020525733
a37	0.9166415	0.0004351512	0.00095176016	0.0022591911	0.072253756	0.0003295866	0.000702422	0.0051159146	0.0013108681
a0	0.5523358	0.00040560536	0.005268322	0.018407261	0.1377455	0.004087971	0.05446134	0.17588267	0.05140552
a28	0.8171639	0.00035844982	0.0034679004	0.011941515	0.049134377	0.0022562111	0.024143912	0.07094289	0.02059092
a18	0.9496639	0.000299491	0.0019088346	0.0033287317	0.008691664	0.00060515694	0.008271397	0.022141634	0.005089187
a31	0.97616094	0.00030308493	0.0014369895	0.0018980649	0.0039271195	0.0003058678	0.0037526372	0.010049405	0.0021658635
a37	0.7553707	0.0012578913	0.0072035776	0.04403531	0.15750012	0.0038311947	0.0042321165	0.019904876	0.0066641835
a20	0.8590538	0.00029120327	0.004911219	0.0088394135	0.016854146	0.0017721761	0.02362977	0.069755316	0.014892965
a31	0.97648513	0.00022680585	0.0014320688	0.0018913696	0.003849916	0.0003918555	0.0036189316	0.009958565	0.0021453241
a24	0.6664192	0.0016072821	0.009502996	0.06414679	0.18610986	0.004411482	0.008150419	0.045930933	0.013720962
a31	0.6276769	0.00022694186	0.00844412	0.021213878	0.041257348	0.0032308896	0.051939163	0.20509395	0.040916774
a20	0.5737824	0.0017384407	0.011078679	0.07729504	0.2344246	0.0034453971	0.009569813	0.07145523	0.017210351
a31	0.23967488	0.00023074604	0.0043961443	0.02205035	0.10559402	0.0028411562	0.048010528	0.50655663	0.07064549
a18	0.61573154	0.003539148	0.012739012	0.07225126	0.14782475	0.0021554779	0.012141522	0.114121094	0.019496191
a41	0.23915915	0.00085619633	0.0034354432	0.022623781	0.17987806	0.0036385863	0.029460227	0.46646583	0.05448267
a35	0.41530353	0.0015705005	0.00307877	0.024573978	0.19936241	0.005143073	0.022703603	0.28258336	0.045680773
a24	0.593744	0.0023396965	0.0026964743	0.023460833	0.16534907	0.0047702044	0.014097128	0.16206682	0.03147588
a28	0.6955047	0.00096134684	0.0020882678	0.016159333	0.09592179	0.002323966	0.0103411125	0.15341999	0.023279496
a31	0.5142047	0.0021313129	0.004364546	0.035845276	0.1846837	0.006296356	0.017626457	0.18838833	0.046459306
a11	0.8842288	0.008042331	0.010522521	0.017427923	0.04815474	0.00064014597	0.0028954875	0.025427572	0.0026603576
a31	0.38037965	0.002906175	0.0031970611	0.030908281	0.33326837	0.0066024587	0.018617773	0.18710037	0.03701986
a20	0.9240885	0.010185351	0.010215994	0.009889319	0.033259872	0.00057894876	0.0017281943	0.0087974025	0.0012563497
</S>	0.3651245	0.007869085	0.0057002786	0.022373348	0.39636573	0.010118599	0.027328037	0.12564735	0.03947314
