 	allora	io	ora	sto	studiando	di	maestra	ma	ho	una	sorella	mia	sorella	studia	quest'	anno	che	viene	per	medico	</S>
a31	0.027192745	0.03913291	0.04955736	0.036690306	0.017195713	0.020618604	0.07082109	0.031125536	0.038454264	0.0020459066	0.06754935	0.058374632	0.16129762	0.00038750874	0.0194701	0.03763081	0.053240906	0.05858718	0.1583031	0.040317792	0.0120065445
a17	0.01685713	0.035114434	0.03642177	0.041851394	0.0649191	0.03193914	0.0373098	0.051294763	0.03237563	0.0056649367	0.043582793	0.040491637	0.06507285	0.009814245	0.104773715	0.08181428	0.068139665	0.070384495	0.07474338	0.054244142	0.033190716
a31	0.025423879	0.054467674	0.06943956	0.07547037	0.10250114	0.06345731	0.05642705	0.06448983	0.043123838	0.009036347	0.044815447	0.04029209	0.048912663	0.0074085393	0.10023505	0.058884025	0.03878888	0.035484783	0.034166377	0.016088987	0.011086107
a17	0.035248082	0.0539038	0.0685867	0.05930917	0.08156583	0.036690816	0.04703531	0.05097252	0.029981878	0.005821658	0.04106955	0.038876027	0.06773159	0.0068390556	0.09177705	0.06843199	0.052066866	0.053251043	0.065198444	0.028711388	0.016931241
a31	0.02465521	0.057109	0.07664643	0.08252887	0.10592768	0.07320936	0.05995083	0.07691572	0.03756073	0.004642085	0.036485817	0.029147346	0.039095048	0.0019626606	0.11276546	0.069176525	0.030899093	0.030828655	0.02719111	0.014005096	0.00929727
a34	0.06616987	0.10409188	0.1575599	0.0919756	0.058360524	0.037159726	0.06591304	0.04253105	0.022924904	0.003941404	0.033790912	0.031384785	0.070254855	0.0027335072	0.04063182	0.040491097	0.024899421	0.02798967	0.058035947	0.01265786	0.0065021697
a1	0.028617324	0.041894954	0.06673567	0.066332124	0.07403483	0.08028561	0.08780491	0.090790726	0.04517293	0.0019401656	0.038806755	0.0222613	0.038004175	0.0004797729	0.08331775	0.09772206	0.03467683	0.041767254	0.032011606	0.016610736	0.01073251
a35	0.02092652	0.034655537	0.055335447	0.057608224	0.07203525	0.06888299	0.08311371	0.09482736	0.042250708	0.0012978252	0.038563337	0.02233052	0.042915158	0.00028981853	0.10508246	0.11680534	0.038019273	0.046180822	0.03557656	0.015922828	0.007380339
a31	0.029790983	0.030042078	0.05810522	0.052460063	0.05523903	0.070060946	0.10044595	0.09116744	0.055138715	0.0012310229	0.0502983	0.026267016	0.054038625	0.00023838115	0.057772536	0.111201346	0.043801833	0.051019467	0.041547958	0.014497656	0.0056354394
a20	0.060478266	0.07220086	0.124019876	0.08582802	0.031892333	0.051827673	0.10929435	0.049686097	0.041328587	0.002185813	0.049848936	0.029184056	0.07393216	0.0010029154	0.008864285	0.035049036	0.030439513	0.039236885	0.08181585	0.014606236	0.007278237
a17	0.014212239	0.022401188	0.03573374	0.039543893	0.050787568	0.056340054	0.09702425	0.09124213	0.057697296	0.000676887	0.05303855	0.025666216	0.05692627	0.00018807349	0.08141389	0.13149808	0.05220648	0.06325117	0.04658543	0.017695768	0.005870835
a20	0.020823564	0.02027668	0.04200374	0.03907592	0.042526986	0.056476574	0.09890654	0.080614924	0.05999128	0.0009897046	0.06250344	0.032591693	0.075726524	0.00018837242	0.04830935	0.12045234	0.059709318	0.0623882	0.05514889	0.016363615	0.0049323463
a8	0.025306378	0.024761068	0.046653587	0.045547917	0.047410153	0.06864903	0.11955158	0.08197382	0.07805364	0.0013897353	0.07435738	0.041246865	0.07984369	0.00021399467	0.040923618	0.09666009	0.042824827	0.039038584	0.033467572	0.010118656	0.0020078416
a31	0.065648295	0.032053065	0.07709146	0.046977527	0.03315672	0.05630485	0.12967373	0.05686374	0.066802986	0.0023951728	0.07449321	0.051338803	0.10020916	0.00039392847	0.017443819	0.059809726	0.038710713	0.034369033	0.044114724	0.009673857	0.0024755287
a24	0.049964655	0.053159922	0.09618851	0.06651501	0.024767699	0.04341241	0.11049543	0.04416541	0.045955736	0.001994639	0.061058335	0.03570813	0.09830985	0.000715056	0.0075447587	0.036285467	0.04059085	0.04880015	0.108741805	0.017808756	0.007817479
a31	0.025990205	0.023393761	0.042379867	0.03942639	0.039966036	0.06270845	0.1178617	0.06978827	0.07773048	0.00208956	0.07590835	0.047554765	0.07909858	0.00026340003	0.037484013	0.078212254	0.053778127	0.052874543	0.048083078	0.01869833	0.0067097927
a13	0.051055636	0.0557351	0.10101605	0.07069646	0.02574761	0.04698319	0.1144126	0.045680687	0.048712146	0.0019896855	0.062198106	0.036318816	0.09319926	0.00080336264	0.006541693	0.032775223	0.03783506	0.045353472	0.09926612	0.016197918	0.0074817566
a20	0.014019489	0.017830055	0.03342641	0.034791432	0.041920114	0.054153733	0.10136207	0.086085856	0.06510131	0.00068574934	0.064314425	0.032044493	0.07437353	0.00017474187	0.057465956	0.13022907	0.05889841	0.063518085	0.050865617	0.014813281	0.003926143
a33	0.014282894	0.018308904	0.034659572	0.03693631	0.04442575	0.055399045	0.09883683	0.089974456	0.066502	0.00066192716	0.06659504	0.0335127	0.08010076	0.0001644452	0.055654075	0.1395778	0.054236524	0.053886656	0.043206256	0.010980953	0.0020970702
a20	0.037600294	0.023825714	0.05582565	0.04000111	0.034761585	0.049532708	0.10780357	0.06544138	0.061317574	0.0013798178	0.07244371	0.045822326	0.10436471	0.0002560337	0.026087519	0.089920565	0.055462364	0.051740605	0.059902523	0.01317253	0.0033377344
a31	0.050351124	0.031897254	0.06272553	0.05107429	0.044125684	0.064788714	0.13368587	0.06691339	0.080062844	0.0023260927	0.08181505	0.053376548	0.10378277	0.00031581637	0.023285577	0.07143913	0.028177591	0.02226902	0.021680577	0.0051187146	0.0007884394
