 	dovevo	comprare	il	pane	ogni	giorno	</S>
a31	0.22522044	0.21300922	0.059282362	0.093144655	0.10244661	0.28360346	0.023293292
a28	0.16349196	0.17618278	0.027855568	0.016933888	0.15769969	0.43825132	0.019584825
a11	0.12271299	0.033995416	0.004641174	0.009390865	0.19484434	0.5886385	0.0457767
a31	0.15765308	0.038271885	0.0054750545	0.018531993	0.13502778	0.5861023	0.058937848
a37	0.20475644	0.21515791	0.033598024	0.07804402	0.14187224	0.28522283	0.041348547
a31	0.1911339	0.045228817	0.0075090267	0.023423307	0.11674709	0.57294774	0.043010112
a20	0.17440097	0.1920147	0.05002479	0.13459863	0.13998131	0.27075315	0.03822649
a46	0.07197365	0.030299319	0.0137771005	0.05012961	0.10479366	0.7002674	0.02875934
a31	0.3473477	0.18798564	0.05678935	0.062405914	0.05398377	0.27968404	0.011803542
a20	0.11487315	0.11022364	0.06396892	0.20179282	0.13915129	0.34555572	0.024434391
a0	0.053923547	0.061131697	0.044340473	0.15163678	0.15569164	0.49596217	0.03731368
a31	0.20735407	0.24070819	0.1187066	0.12888783	0.062423564	0.22470608	0.017213691
a20	0.0646764	0.07703116	0.07133351	0.31341955	0.17097217	0.28830418	0.014263042
a15	0.027368246	0.039044257	0.040044222	0.16269092	0.19145149	0.47309393	0.066307
a31	0.09698455	0.15859653	0.11476556	0.15354612	0.11069537	0.31898966	0.046422206
a18	0.057508357	0.063512236	0.064311616	0.42758086	0.19973403	0.18047315	0.0068796915
a31	0.029557103	0.03308277	0.03436996	0.14613314	0.19722566	0.45766756	0.10196379
a20	0.084713146	0.061037116	0.05428675	0.45484504	0.17228064	0.16718763	0.005649733
a18	0.01677859	0.0132778445	0.011785707	0.09787118	0.24404012	0.523561	0.09268554
a46	0.03395047	0.038172487	0.026609125	0.111406185	0.23025939	0.48044443	0.07915787
a8	0.0499785	0.09111983	0.08737486	0.19817351	0.17650585	0.34304526	0.05380217
a20	0.041833013	0.09473937	0.12850605	0.35829324	0.125962	0.22371802	0.02694825
a31	0.02912944	0.12266198	0.18468039	0.3552566	0.110925354	0.16698742	0.030358842
a46	0.07015965	0.03654126	0.02934717	0.26760226	0.24775012	0.338764	0.009835468
a31	0.029859843	0.09809862	0.14775091	0.34294957	0.13435897	0.21147071	0.03551137
a24	0.049022414	0.033023942	0.031188788	0.27372617	0.23407447	0.363751	0.015213218
a31	0.023611043	0.06491796	0.060487196	0.15680876	0.2345152	0.38849646	0.07116345
</S>	0.031879887	0.047040507	0.04780501	0.23541786	0.21483439	0.3926079	0.030414429
