 	ha	pensato	che	il	ladro	è	entrato	dalla	finestra	</S>
a31	6.2715e-05	0.00016995726	0.0011827067	0.0016808385	0.08339797	0.016310327	0.08220827	0.29060793	0.47093865	0.053440556
a28	0.00041691176	0.00078341935	0.006996019	0.0059640086	0.44516948	0.031436753	0.23993756	0.15335126	0.0814766	0.03446809
a31	0.00015391878	0.0021132703	0.0047515514	0.0021087206	0.542644	0.029085055	0.24745756	0.11193021	0.04645957	0.013296164
a17	0.00017258106	5.0494626e-05	0.0005335422	0.0007838483	0.2771161	0.034470472	0.3018026	0.26429957	0.10396576	0.01680503
a31	2.1523661e-05	0.00024551636	0.0007889481	0.00054263754	0.31238237	0.034128275	0.30437148	0.2121655	0.11801268	0.017341066
a20	7.68485e-05	1.827374e-05	0.00022261615	0.00044900918	0.054323383	0.017250588	0.09189681	0.42312196	0.38765177	0.024988743
a31	3.9848725e-05	0.002239995	0.0010618764	0.00043874668	0.19977878	0.012859444	0.31890506	0.25634298	0.16965489	0.038678322
a20	6.479636e-05	8.1468555e-05	0.0004558983	0.0005865932	0.028119335	0.0068996195	0.0566291	0.46378812	0.40789035	0.035484664
a35	9.9393714e-05	0.0072544822	0.0011578903	0.00044293885	0.15409328	0.01403836	0.32518962	0.26952112	0.1894558	0.038747203
a36	0.00023949814	0.0072337408	0.0008854053	0.00036226722	0.13255322	0.012823083	0.32543632	0.28539354	0.19754957	0.037523393
a31	8.753148e-05	0.0038780584	0.000611534	0.00044679726	0.09977846	0.016817933	0.30793032	0.29866138	0.22542632	0.046361666
a20	0.000528404	0.0007233607	0.00093084865	0.0005564612	0.044739354	0.004227867	0.1024675	0.42210102	0.39923286	0.024492225
a17	9.484966e-05	0.0027696409	0.00047815894	0.00039636798	0.123107396	0.01764968	0.27741015	0.29903126	0.22459434	0.054468118
a28	0.0005742242	0.0030194283	0.0005401668	0.0004522362	0.10742245	0.014098178	0.2503816	0.30750144	0.26153252	0.054477766
a31	0.00013825708	0.0008314267	0.00074058934	0.00080444507	0.10082551	0.017888032	0.24445553	0.28583717	0.27932838	0.069150716
a24	0.008878222	0.0074897604	0.0020306122	0.0010461027	0.059459224	0.005966428	0.1017197	0.41155776	0.3702187	0.03163352
a31	0.00031318187	0.0022961642	0.0009905411	0.0009313049	0.12208845	0.022665372	0.26586795	0.2818016	0.22620402	0.07684141
a15	0.014489827	0.0094759455	0.0024477341	0.0017590262	0.05269176	0.008253307	0.108078875	0.39504692	0.3656806	0.04207605
a31	0.00039619673	0.0026091044	0.0018089465	0.0017944225	0.093417756	0.021683928	0.29550457	0.31503865	0.19910239	0.068644024
a46	0.02635257	0.010847854	0.003973329	0.0035866576	0.035769034	0.009602989	0.09983477	0.4115495	0.35705864	0.04142462
a41	0.0010650472	0.004161315	0.0035776673	0.0037407344	0.075147875	0.023235643	0.28080738	0.35734257	0.19465062	0.056271166
</S>	0.0016565688	0.0030235746	0.0036165575	0.0038939307	0.07566452	0.024948608	0.26616824	0.36795166	0.19979931	0.05327707
