 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
a23	0.019030182	0.00020946437	0.03765077	0.096462116	0.11037509	0.26303095	0.06017368	0.16274062	0.11595705	0.035745554	0.048776813	0.03569381	0.014153916
a31	0.06790283	0.013095962	0.050276168	0.084950946	0.09716823	0.19852729	0.05765054	0.13352239	0.0544678	0.015643215	0.061619684	0.15360829	0.011566639
a7	0.023997275	0.0044721914	0.14282714	0.18745004	0.14654756	0.17955552	0.07956809	0.06948263	0.041008245	0.017262522	0.032936223	0.0663789	0.008513694
a20	0.0210506	0.0002783428	0.014205918	0.04106814	0.051758483	0.20818326	0.01679192	0.12821175	0.04406197	0.010860689	0.12760806	0.3191781	0.016742766
a17	0.01677632	6.196385e-05	0.030759344	0.10300221	0.09771715	0.40596643	0.01625611	0.122904204	0.037927467	0.004044925	0.04796914	0.111239895	0.0053748614
a39	0.024402974	0.0006648743	0.09214216	0.17870131	0.16353153	0.3034537	0.052787594	0.07973525	0.045603544	0.012332494	0.019505017	0.02159338	0.005546133
a31	0.048656903	0.0016749188	0.12604019	0.18955839	0.15687317	0.25059557	0.05761401	0.066840306	0.04127761	0.011795798	0.019443514	0.022465846	0.007163768
a13	0.007289862	0.0002943326	0.042675134	0.110764794	0.13126202	0.28884542	0.050034754	0.17118813	0.10188602	0.03564631	0.033418402	0.02103405	0.005660747
a17	0.06750399	0.001925487	0.12139032	0.16280141	0.12878945	0.24014091	0.047063403	0.08228796	0.047813658	0.011704632	0.032451626	0.04498219	0.011144997
a3	0.07475585	0.002235736	0.12067163	0.17062995	0.15205608	0.25641719	0.07516634	0.06408785	0.042406168	0.010959831	0.01237955	0.013276531	0.004957322
a18	0.10438169	0.00132059	0.097164065	0.16022196	0.13799949	0.30719885	0.051113456	0.06587541	0.03382881	0.005140397	0.013054083	0.018938493	0.0037627323
a31	0.15750006	0.00086845015	0.06328759	0.13456054	0.120741636	0.36960402	0.035338867	0.063023455	0.022317082	0.0020906448	0.009150439	0.0194686	0.0020486494
a37	0.013220744	0.00011069417	0.028955463	0.07493676	0.08949618	0.34813142	0.039076142	0.17903852	0.11169273	0.025247214	0.04596415	0.036229208	0.007900824
a41	0.14737843	0.0003318814	0.03779454	0.10466035	0.09685475	0.4742797	0.021942101	0.061917257	0.015084642	0.0010932479	0.008041605	0.029264046	0.0013574178
a35	0.12108891	0.00019275009	0.025300099	0.08863638	0.10062792	0.5330827	0.025598416	0.06417985	0.014901933	0.0010240439	0.0054020146	0.019011185	0.0009539069
a31	0.076842636	0.00010308799	0.02096651	0.082932845	0.094556235	0.577552	0.024097221	0.06931586	0.015283994	0.0009453739	0.006294576	0.03006374	0.0010459376
a24	0.009407797	4.9759958e-05	0.008884828	0.033852197	0.043819994	0.4367845	0.019185262	0.16873881	0.076865934	0.009898375	0.06334008	0.11946332	0.009709109
a37	0.05802399	0.00021335823	0.021878209	0.077717744	0.076599576	0.5235175	0.020509062	0.061408598	0.012780559	0.0011772298	0.012031128	0.1312314	0.0029116664
a29	0.052371964	0.00018493691	0.017343914	0.06352227	0.079739176	0.58463943	0.02571866	0.07188513	0.019465476	0.002301713	0.00951449	0.07084264	0.0024701501
a24	0.03218863	0.00023436376	0.019098839	0.06704518	0.08325525	0.5410241	0.030471267	0.066988215	0.019250257	0.0029554423	0.011535401	0.12186014	0.0040928586
a46	0.026500883	0.00031529914	0.01923644	0.07614344	0.09621351	0.5173224	0.03711479	0.06262829	0.016451592	0.00264804	0.00998983	0.13133304	0.0041023972
a31	0.02984858	0.0006873082	0.028946556	0.07360375	0.09349949	0.46325424	0.05102233	0.08480189	0.03494078	0.008125822	0.014790159	0.10906569	0.0074134213
a20	0.010887074	0.000109243934	0.006588111	0.037997838	0.06567933	0.46449798	0.036413744	0.1648795	0.046059344	0.0043168818	0.02084139	0.13871601	0.0030135529
a31	0.028646484	0.0016237403	0.0649195	0.11424616	0.119124085	0.36444694	0.070215404	0.06820225	0.03459623	0.009979458	0.0148473	0.10139749	0.007754955
a0	0.010126913	7.386308e-05	0.004813739	0.030208964	0.057946283	0.47811228	0.030636426	0.19447039	0.04596264	0.003951516	0.019881606	0.12200988	0.0018054964
a31	0.016530456	0.00087059016	0.03775133	0.091395274	0.112437144	0.40158594	0.074677415	0.09771903	0.049522664	0.014018086	0.015980026	0.081692174	0.005819919
a46	0.00913523	5.2942025e-05	0.0038068688	0.022564154	0.043623455	0.41199222	0.021627266	0.20859383	0.046393346	0.0040082205	0.03015172	0.19608206	0.0019686518
a33	0.013073327	0.0006723763	0.030750064	0.07963469	0.10179292	0.38911077	0.069822125	0.11089254	0.057505786	0.0168261	0.02130427	0.10217809	0.006436961
</S>	0.015193444	0.0002873225	0.010705678	0.037634816	0.060215764	0.45717344	0.03991327	0.15561324	0.05812062	0.012131555	0.0224098	0.12672673	0.0038742567
