 	non	ho	finito	lo	posso	finire	di	scrivere	</S>
a31	0.002071881	0.32013017	0.00031117199	0.14540447	0.0144284405	0.02863267	0.08499833	0.36012122	0.043901753
a24	0.00959958	0.05208208	3.3029035e-05	0.009792118	0.0003852123	0.0008453603	0.12331585	0.7109482	0.09299856
a28	0.0010427233	0.0062907655	1.4412241e-05	0.0039469814	8.1484824e-05	0.0002323394	0.16641606	0.6761292	0.14584613
a31	0.0008042982	0.0063425032	2.901523e-05	0.010178793	6.4569416e-05	0.00017201065	0.058043286	0.87835187	0.04601359
a8	0.007458162	0.119376406	0.00025662064	0.095860094	0.004015009	0.009485195	0.15298042	0.5333098	0.0772583
a0	0.000666884	0.010640752	1.4009845e-05	0.013323919	0.00010306324	0.00025807953	0.0668772	0.85997844	0.048137713
a31	0.0029652305	0.06945504	5.6595305e-05	0.036150888	0.0004303372	0.000735818	0.04008467	0.8286531	0.021468392
a39	0.004175752	0.040875044	0.00034115685	0.13226071	0.0036584334	0.010585715	0.13773309	0.5975873	0.072782874
a31	0.0006000724	0.017967612	2.3188028e-05	0.039231278	0.00018566784	0.00035176758	0.033019993	0.88828725	0.020333145
a8	0.0026348913	0.014801925	0.00037726626	0.15249817	0.0015780516	0.0043046656	0.099843994	0.6618045	0.062156487
a31	0.0012775649	0.006581131	5.0310606e-05	0.0594887	0.000106448766	0.00021181819	0.02949097	0.88371927	0.019073823
a24	0.005891084	0.014543317	0.0011469756	0.31258014	0.0011935101	0.0027543604	0.06456955	0.57051486	0.026806138
a46	0.0039007445	0.011680263	0.00013816624	0.07656646	0.00020091608	0.0005323137	0.03751998	0.84439206	0.025069047
a31	0.0071114805	0.016475314	0.0002520015	0.06630561	0.000807788	0.0017021097	0.07014156	0.78619015	0.051013984
a1	0.037924897	0.075495355	0.002463188	0.4012241	0.0012919833	0.0032070468	0.035372436	0.42971793	0.013303099
a31	0.0066877087	0.011938401	0.00042767855	0.06587669	0.0012109951	0.0025802846	0.111789435	0.73313165	0.06635712
</S>	0.06052533	0.08912741	0.0036858227	0.38645437	0.0023881728	0.005332946	0.038219877	0.4003906	0.01387549
