 	la	macchina	vuole	riparata	dal	meccanico	</S>
a8	0.03983073	0.929384	0.0001830466	0.0067036715	0.009511769	0.009971985	0.0044147777
a46	0.022731133	0.052790463	5.2659143e-05	0.02072726	0.17293751	0.64660895	0.08415201
a35	0.025172891	0.2721914	3.665959e-05	0.02097697	0.11264802	0.5052837	0.06369033
a3	0.009105115	0.47113338	1.6897076e-05	0.024901275	0.10804756	0.30770957	0.07908625
a31	0.012192041	0.65326947	3.8090224e-05	0.026966725	0.07690374	0.17051454	0.060115337
a18	0.014960183	0.9451637	8.8812354e-05	0.0072924467	0.010848928	0.015495931	0.0061500333
a31	0.049001303	0.61620075	7.097135e-05	0.021179518	0.0632874	0.20776922	0.042490833
a46	0.011553766	0.95079213	5.9092457e-05	0.006288327	0.011819017	0.013455444	0.006032327
a31	0.026593678	0.51547354	6.0874005e-05	0.023089727	0.10021421	0.2724827	0.062085215
a46	0.008607866	0.9298176	4.803296e-05	0.0068618534	0.022420937	0.021354662	0.010889138
a31	0.0032212697	0.15497887	5.6791232e-05	0.017805122	0.2097308	0.4966878	0.11751931
a17	0.010147038	0.6699614	0.00010357867	0.019454643	0.13638026	0.10873271	0.05522034
a20	0.0005149186	0.017200913	2.06439e-05	0.004702647	0.18330105	0.714075	0.08018478
a31	0.0017827855	0.05239928	0.0003396981	0.0078898985	0.15133426	0.69987315	0.086380936
a7	0.006660416	0.2160795	0.000101796286	0.030601904	0.3152585	0.34803542	0.0832625
a39	0.00053343707	0.012862112	9.657376e-05	0.0054905955	0.14395423	0.7716263	0.06543677
a31	0.005292703	0.090771794	0.0014409075	0.010782276	0.13737953	0.67758065	0.07675209
</S>	0.0030990164	0.09951938	0.00011628661	0.021213215	0.35394245	0.4638134	0.058296237
