 	ieri	abbiamo	deciso	di	andare	al	mare	tutti	ma	mio	fratello	non	voleva	venire	</S>
a31	1.0715258e-06	0.013938544	0.039961938	0.044362303	0.029306035	0.019463155	0.06994235	0.015358551	0.078517795	0.13990611	0.00644343	0.044229694	0.1574416	0.2739341	0.0671934
a46	5.62349e-06	0.092036724	0.26884162	0.07755904	0.022555873	0.018268524	0.048316162	0.025304418	0.075052306	0.09072873	0.0325036	0.04507442	0.07992184	0.09100013	0.03283095
a31	1.2980464e-06	0.09000323	0.3112345	0.14657494	0.027718423	0.027814057	0.06795005	0.040278908	0.0517794	0.060980327	0.019241106	0.021038452	0.045663644	0.07398103	0.015740605
a46	2.2974689e-06	0.0959086	0.34302995	0.0994421	0.019618696	0.0160239	0.041570228	0.01911633	0.056006912	0.074349396	0.023554808	0.029866619	0.06585016	0.09386041	0.02179958
a8	7.130382e-07	0.06734074	0.3057392	0.18366644	0.019585025	0.019171821	0.060880903	0.02900911	0.048788372	0.053746656	0.007979483	0.016503163	0.056382954	0.116258636	0.014946714
a31	5.421252e-07	0.04949256	0.23805165	0.24374616	0.021409513	0.016856154	0.05270717	0.02082142	0.047384612	0.04599398	0.0061237058	0.01407603	0.07607122	0.15176733	0.015497985
a28	1.1326744e-06	0.0693449	0.22620007	0.16422792	0.01917417	0.01356543	0.0354515	0.012747275	0.03888695	0.054837737	0.016572738	0.01921315	0.0849348	0.22683692	0.018005293
a8	3.5876207e-07	0.021618716	0.17850654	0.19962102	0.01045529	0.007477637	0.05830458	0.013585398	0.07306755	0.055688843	0.001543333	0.008328679	0.1302832	0.23004918	0.011469717
a31	2.8166338e-07	0.015796201	0.12922773	0.19192761	0.021454824	0.012168962	0.08114498	0.014404059	0.102445334	0.07494521	0.002076202	0.012744026	0.14545879	0.18154609	0.014659733
a11	8.1854563e-07	0.02936115	0.08228258	0.09809074	0.026579093	0.012797501	0.043810986	0.008195072	0.049197502	0.06394017	0.009609799	0.022531798	0.16986004	0.3530925	0.030650258
a31	2.3751222e-07	0.011814106	0.12258004	0.16038334	0.011179154	0.0064604254	0.07613077	0.009544545	0.1134515	0.07981891	0.0011671847	0.009164388	0.17060965	0.21492857	0.012767165
a11	6.8365557e-07	0.022474512	0.06503744	0.08067337	0.026263293	0.012118121	0.047327563	0.0073807174	0.056413107	0.07493441	0.0074568167	0.024847	0.1870858	0.35532048	0.032666624
a39	2.3848773e-07	0.009696211	0.11479778	0.12946652	0.0061745467	0.0034231287	0.055470318	0.0051059467	0.1085159	0.08198404	0.0009898995	0.008032525	0.20275596	0.25966156	0.013925402
a31	1.5800694e-07	0.008315768	0.103558645	0.11892283	0.004698521	0.002533217	0.050331324	0.004688376	0.1275509	0.10890925	0.0009098194	0.007038385	0.19523075	0.25790426	0.009407816
a8	5.963111e-07	0.019812504	0.05842293	0.06407826	0.017769776	0.007931016	0.03641354	0.005182151	0.0541659	0.07683175	0.0055542444	0.02320265	0.20073147	0.39685708	0.03304606
a46	2.1184812e-07	0.00972127	0.116889775	0.10803739	0.0048876675	0.0024874525	0.034649152	0.0031982425	0.10148913	0.09431807	0.0011321697	0.008788514	0.22078504	0.2791719	0.014444102
a35	1.6502774e-07	0.0076225	0.10059231	0.09838914	0.0030701426	0.0016354655	0.034737024	0.0030113207	0.114652306	0.10919175	0.00083707564	0.006283647	0.21439213	0.29616237	0.009422684
a31	1.1585519e-07	0.0075401613	0.09285895	0.1089412	0.004760466	0.0025217868	0.05320488	0.005180259	0.15418911	0.13571315	0.0009073728	0.0073793903	0.18328272	0.23608713	0.0074334033
a24	5.5605346e-07	0.018473847	0.05577752	0.05496689	0.012823875	0.0056324783	0.02841481	0.003941525	0.049971804	0.074818015	0.00467986	0.020819053	0.20617098	0.43132797	0.03218085
a31	2.6734423e-07	0.008625528	0.1013821	0.12633233	0.011258646	0.0064919167	0.07795528	0.007261822	0.12577015	0.09938849	0.0011595585	0.012018171	0.19417721	0.21022731	0.017951153
