 	il	vestito	della	sposa	vuole	bianco	</S>
a17	0.000753316	0.005820309	0.24215777	0.71985644	0.012967675	0.017148605	0.0012957507
a31	0.31209645	0.038079884	0.16205145	0.45360163	0.0058265845	0.01963663	0.008707581
a17	0.029408189	0.036146156	0.2635403	0.57511574	0.027434567	0.0577828	0.010572273
a31	0.0029687455	0.0018430364	0.12209909	0.8184011	0.0020679676	0.043964997	0.008655026
a14	0.0008801266	0.00089830626	0.2423871	0.7486554	0.0031147732	0.0036762264	0.00038800447
a17	0.0006280942	0.0011222486	0.118995704	0.8655975	0.00044824384	0.010763024	0.0024451963
a31	0.0020786657	0.0046184617	0.2625832	0.7202342	0.0020308648	0.0073724827	0.0010820959
a11	0.00042166057	0.0009354672	0.33314407	0.6546556	0.004301118	0.0060399487	0.00050211727
a35	0.0018304667	0.0019689829	0.15218067	0.8282043	0.0007337938	0.012248088	0.0028337133
a38	0.00637104	0.0085836835	0.2260415	0.74703044	0.0010617661	0.009125222	0.0017862902
a31	0.023999318	0.016868291	0.20727277	0.73442155	0.0024235842	0.011703939	0.0033106382
a21	0.00035172282	0.0013343828	0.31427652	0.6783946	0.001826975	0.0033879722	0.00042782893
a31	0.0033062228	0.0086591365	0.1970403	0.76839006	0.0032296558	0.013430931	0.0059437254
a24	0.00024954553	0.00061714125	0.2861923	0.71012986	0.000573831	0.0020644653	0.00017280289
a8	0.0059482898	0.015606029	0.31236959	0.6054941	0.0062259356	0.036727995	0.017628092
a23	0.0032058044	0.012896767	0.46182883	0.49203065	0.012319823	0.0134793995	0.004238714
a31	0.0017027067	0.017354116	0.53216547	0.4062471	0.024382811	0.013770333	0.0043774317
a8	0.0016944738	0.0014165294	0.34703252	0.644154	0.0011303907	0.0043135076	0.00025854216
a23	0.0022557105	0.010118639	0.5306044	0.40284243	0.027377902	0.022227868	0.00457301
a31	0.0012163573	0.008818241	0.5743288	0.36684182	0.03276605	0.013534028	0.002494698
a10	0.0024494494	0.0012229722	0.3181475	0.6700354	0.0014734328	0.0063793925	0.00029180187
a37	0.002072423	0.011012833	0.5710238	0.34713906	0.033230305	0.029519983	0.006001589
a46	0.0014517556	0.009757229	0.6099179	0.32013848	0.03833845	0.017155273	0.0032409115
a8	0.0012180703	0.008203424	0.60073143	0.33403295	0.039082028	0.014343996	0.0023881742
a31	0.0010605578	0.005358705	0.56434417	0.3822677	0.03196078	0.013341576	0.001666557
a20	0.0021900905	0.0011597478	0.31487745	0.66858906	0.002568274	0.0101227285	0.00049271
a8	0.0016622917	0.013491131	0.59573174	0.30952102	0.045120668	0.028574513	0.005898731
a13	0.0012959772	0.0069414685	0.6081014	0.3315023	0.03477609	0.015077268	0.0023053912
a18	0.0017583088	0.0119308485	0.61916536	0.30363563	0.038656946	0.020491429	0.004361506
</S>	0.0019902724	0.015846554	0.6115703	0.30096933	0.04114227	0.022887202	0.0055940878
