 	questa	casa	la	costruirono	cinquanta	anni	fa	</S>
a8	0.01738317	0.00044780335	0.020708261	0.4316594	0.33046138	0.01171027	0.17845528	0.00917445
a31	0.042500876	0.01026297	0.054473486	0.6503074	0.175006	0.0056308564	0.051023208	0.0107951155
a8	0.0070421956	0.0012306488	0.0315241	0.56539893	0.23462059	0.037287124	0.09984749	0.02304891
a31	0.0039128005	0.00026692904	0.013083929	0.49721253	0.2735059	0.02734699	0.16965152	0.015019401
a20	0.006196074	0.00037723986	0.006243879	0.6137968	0.27683246	0.016388146	0.077131584	0.003033881
a31	0.0020082956	2.459965e-05	0.004628373	0.38514385	0.2681713	0.009602047	0.3248508	0.0055707307
a24	0.0013514272	5.0488285e-05	0.003435224	0.5084237	0.38041207	0.019226998	0.0845317	0.0025684205
a31	0.0010485648	2.4328505e-05	0.006742829	0.36786383	0.32078496	0.01755135	0.27198493	0.013999241
a28	0.0056300266	0.00016133473	0.024171378	0.46394268	0.36018533	0.03803247	0.09993928	0.0079375245
a17	0.0014856921	6.3657775e-05	0.011855226	0.45869613	0.31066307	0.007276595	0.20048393	0.009475687
a31	0.0026964883	8.388269e-05	0.011815881	0.47659555	0.30016783	0.006387377	0.1943074	0.007945645
a28	0.0047359485	0.00018328299	0.016946608	0.52037317	0.37522736	0.007795525	0.06971029	0.005027829
a13	0.00494993	0.00029039933	0.018876933	0.33465213	0.27746266	0.010765392	0.3350509	0.017951624
a31	0.006933397	0.0003030811	0.01562289	0.29426587	0.27943784	0.014160417	0.36885583	0.020420633
a23	0.0062767346	0.0003665213	0.017722005	0.51547	0.37784055	0.003252328	0.075272776	0.003799089
a31	0.01516356	0.0005290198	0.012188245	0.29416573	0.30236572	0.011803735	0.34631574	0.017468262
a18	0.012837952	0.0006503048	0.014213448	0.4660484	0.41659635	0.0023073421	0.08485273	0.0024934758
a31	0.014700288	0.0005565997	0.01071862	0.27409303	0.29365534	0.020200755	0.36380422	0.022271177
a18	0.02926148	0.0013673565	0.018765481	0.43360576	0.40320417	0.0028638046	0.10825812	0.0026737633
a31	0.012058127	0.0005764049	0.009852431	0.27090082	0.32256743	0.022696286	0.3398309	0.021517534
a24	0.05163135	0.002142118	0.02098845	0.38810784	0.40188128	0.00390915	0.12835406	0.002985742
a17	0.023469223	0.0009785317	0.013911401	0.2639681	0.3347469	0.021174043	0.31463733	0.0271145
a20	0.013525588	0.00081852527	0.01082431	0.2604817	0.40962505	0.021277612	0.26710704	0.016340232
</S>	0.00649639	0.0006706037	0.010139212	0.26072913	0.39849064	0.023647374	0.282485	0.01734169
