 	la	madre	e	il	padre	non	è	non	è	che	li	dimentichiamo	mai	perchè	ci	hanno	dato	la	vita	e	amore	</S>
a20	0.0011134367	0.12783767	0.1410421	0.06252256	0.14878428	0.053087108	0.042157874	0.008453628	0.007131348	0.013233394	0.00026137094	0.00031668876	0.0010669895	0.04643279	0.0020657142	0.0004614723	0.0026401142	0.037382167	0.07251609	0.071527116	0.13018188	0.029784169
a31	0.024332616	0.06432528	0.100226134	0.07565718	0.120628774	0.081644125	0.07537458	0.04622604	0.036153637	0.06454429	0.007294044	0.022042422	0.023735156	0.13309138	0.0311646	0.0030737065	0.0029632214	0.01939724	0.031034917	0.018553128	0.015370937	0.0031665757
a11	0.009350658	0.10238236	0.1797996	0.12762876	0.08345903	0.0704419	0.059243802	0.02538892	0.023672817	0.03992031	0.006148114	0.007264682	0.014094427	0.05583366	0.015746677	0.004051607	0.01865745	0.029553767	0.038922716	0.028758196	0.04760972	0.012070811
a5	0.008235115	0.08418831	0.104813725	0.07095942	0.11024889	0.072815776	0.06850022	0.030299224	0.030951604	0.07011787	0.0064298715	0.008254953	0.014487147	0.12635782	0.015483042	0.001970748	0.010089503	0.033600017	0.045055516	0.03404037	0.035208523	0.017892336
a37	0.005843409	0.11452286	0.12622046	0.06473337	0.14104815	0.055869576	0.04801615	0.016883103	0.017580563	0.05627137	0.0025835456	0.00419071	0.007593687	0.17815852	0.008423176	0.0008014858	0.0046710684	0.025695544	0.03938124	0.029439459	0.038817897	0.013254643
a31	0.0047561536	0.18534839	0.21235873	0.08669492	0.14547065	0.042829722	0.031038444	0.0075818514	0.0075395475	0.025976993	0.0009896613	0.0014866298	0.003064391	0.111991234	0.0035373801	0.00046798112	0.004224075	0.014653842	0.02533343	0.02018699	0.05594387	0.00852518
a37	0.0030445862	0.17716803	0.16657053	0.09126754	0.15820245	0.069103114	0.056244504	0.010546895	0.005750852	0.009785529	0.0005936027	0.00047784369	0.0015117896	0.04855802	0.0031736484	0.0008660903	0.01508596	0.017793193	0.035364937	0.027245156	0.094593026	0.007052683
a18	0.0012722424	0.16343972	0.19387266	0.04396048	0.19568431	0.027770882	0.019952929	0.0037270274	0.0048234933	0.03391556	0.00036919257	0.0006428488	0.0012494937	0.17049946	0.0014194656	0.00013779696	0.0011468197	0.0152643975	0.032600276	0.027147176	0.050631456	0.010472334
a24	0.0016559905	0.216068	0.26769736	0.056550838	0.22210105	0.030584056	0.018119521	0.0020117734	0.0018859719	0.010965494	9.7754884e-05	0.00017723157	0.00036900805	0.05310844	0.0005136579	6.342196e-05	0.0007123427	0.0070633157	0.020811014	0.016676906	0.06885903	0.0039078374
a34	0.001434043	0.2064128	0.29164168	0.066884354	0.1815489	0.033995114	0.020699857	0.002293107	0.0027048264	0.012634879	0.00017014983	0.00019031785	0.00042295392	0.040331867	0.0004906052	0.00013263468	0.0020025342	0.009192903	0.02426474	0.019461524	0.07712127	0.0059689973
a46	0.0020909877	0.18521567	0.2734779	0.07630768	0.18537365	0.04621379	0.029626057	0.003398614	0.0033525832	0.01131654	0.00023954049	0.00022158238	0.00047500292	0.034932703	0.0005978347	0.00022111576	0.0028843568	0.011279226	0.029404532	0.021812161	0.076094754	0.0054637007
a38	0.002458721	0.16030896	0.29993847	0.074729465	0.2277687	0.049383223	0.029969899	0.0029900651	0.0025677735	0.010537152	0.00012676325	0.00018903967	0.0003628236	0.04320191	0.00051523885	9.3312956e-05	0.00071020547	0.007880125	0.024875246	0.015288977	0.044059873	0.0020440891
a8	0.0016996944	0.12586075	0.36746716	0.070276484	0.2485383	0.04394696	0.02433313	0.0018528643	0.0016075558	0.009875715	5.8373786e-05	0.00013515627	0.00022701595	0.04977355	0.00030869426	3.0804564e-05	0.00019190143	0.0046798694	0.017063787	0.009751793	0.021328067	0.0009923837
a31	0.0012318287	0.14758626	0.3168287	0.06496128	0.23658736	0.044909988	0.027154056	0.0023320958	0.0019594354	0.009186751	0.0001069437	0.000149437	0.0002758188	0.044896543	0.00041355187	7.80248e-05	0.00058437773	0.00863138	0.029389556	0.017372398	0.043465365	0.0018988674
a15	0.00035682513	0.16462319	0.13903467	0.024537964	0.21320449	0.021267964	0.016961731	0.0031806934	0.004446356	0.01678511	0.00030016067	0.0002070997	0.00056072423	0.12501343	0.001162874	0.00039878913	0.0035969112	0.023951743	0.06547777	0.055394854	0.108864084	0.0106725935
a31	0.00096109434	0.09399102	0.39362764	0.053274147	0.26938292	0.031710327	0.017013261	0.0013373195	0.0013103394	0.0122915935	3.899101e-05	0.00013839362	0.00020092771	0.08179831	0.00026741528	1.8999981e-05	7.461694e-05	0.0041405573	0.016740775	0.009202463	0.011831199	0.00064775016
a0	0.00020669492	0.1626564	0.14110771	0.019950233	0.2332709	0.018060768	0.013940131	0.0022364934	0.0029459712	0.013011922	0.0001452313	0.00010695631	0.00032826985	0.121073835	0.00082635204	0.00025812988	0.0020968695	0.021288661	0.066671155	0.055405054	0.11600021	0.008412112
a23	0.0003917483	0.08784028	0.36640036	0.036169384	0.3188692	0.022743689	0.0118960375	0.0009174687	0.00087570446	0.009496507	2.1171554e-05	8.369888e-05	0.00012627731	0.09929242	0.00020753627	1.343594e-05	4.644619e-05	0.0035940434	0.017718919	0.010218694	0.012510877	0.00056604797
a31	0.00043163548	0.08261664	0.3059921	0.038145248	0.38910452	0.03259309	0.017904663	0.0012509879	0.0007731064	0.0052548777	1.8340283e-05	5.587203e-05	9.125066e-05	0.07120479	0.00019895025	1.5209719e-05	6.9979185e-05	0.003948244	0.021763712	0.012317541	0.015641257	0.0006079975
a0	7.4689495e-05	0.13025565	0.12149976	0.009965445	0.2523981	0.010336574	0.0077717174	0.0012572256	0.0017531341	0.010052843	6.728234e-05	5.559087e-05	0.00019044249	0.15648815	0.0005973055	0.00014794826	0.0006794064	0.01972842	0.08422016	0.067500964	0.11848369	0.0064755236
a31	0.00012338712	0.05765524	0.2801986	0.018058421	0.43733793	0.014292532	0.0073100333	0.00054986315	0.00045979873	0.0058077793	1.0659325e-05	3.8562885e-05	5.8530983e-05	0.12804678	0.0001308301	9.584919e-06	2.9418541e-05	0.002764874	0.020927956	0.013399812	0.012206266	0.00058311917
a20	4.1040457e-05	0.10185855	0.097589865	0.005540314	0.28884494	0.006459641	0.0048123905	0.00075218634	0.0010036759	0.006609504	2.6082647e-05	2.6522031e-05	9.825786e-05	0.18639578	0.0003973082	7.240952e-05	0.0002125338	0.013835763	0.087459385	0.07061715	0.12301822	0.004328418
a31	7.553978e-05	0.044405665	0.19059491	0.010156264	0.5117926	0.008852264	0.0044788206	0.0003660853	0.00033224432	0.004735904	1.179684e-05	3.2847813e-05	4.7193887e-05	0.14336471	0.00011337324	1.4171458e-05	4.3139364e-05	0.0034183846	0.030229405	0.024166163	0.021466374	0.0013020886
a33	3.3010045e-05	0.070274204	0.07507372	0.0034956064	0.32283527	0.004219875	0.0031679037	0.0005079689	0.00062487106	0.0042405934	1.3738263e-05	1.7882378e-05	6.5561966e-05	0.2334995	0.00028473092	3.5101628e-05	7.749793e-05	0.008423809	0.0869385	0.07143085	0.11193806	0.002801772
a31	2.7225915e-05	0.042401128	0.13922603	0.0062916097	0.5163685	0.006443102	0.0035101469	0.00026397273	0.00021704302	0.0028630712	3.1020923e-06	1.2606261e-05	2.613411e-05	0.16808061	7.9791884e-05	4.9085625e-06	1.5768213e-05	0.002492429	0.040138416	0.03779517	0.03278626	0.0009529282
a8	3.834969e-05	0.0440279	0.047114827	0.0023060532	0.29997113	0.0026294005	0.0020174845	0.00032523894	0.00037796804	0.0029529755	7.925069e-06	1.4590439e-05	5.0228184e-05	0.32488388	0.00021048448	1.798863e-05	3.4696386e-05	0.0055660247	0.07468161	0.07457358	0.115682155	0.0025155216
a31	4.215928e-05	0.032079585	0.100258864	0.004881234	0.42835003	0.004017756	0.0024031051	0.00024547605	0.00028070682	0.0045278864	5.841083e-06	2.3076564e-05	5.2910505e-05	0.29542625	0.00012019812	7.6186584e-06	2.5378507e-05	0.0023506433	0.04291418	0.047027323	0.033555526	0.0014042249
a24	5.367473e-05	0.03437326	0.04085881	0.002384718	0.29356322	0.0025100287	0.0018806958	0.00029072375	0.00028473546	0.0024160175	6.66227e-06	1.5011124e-05	4.2990432e-05	0.38233933	0.00017934327	1.2468477e-05	2.2111202e-05	0.004254318	0.06576577	0.06619755	0.100424126	0.002124403
a20	7.96887e-05	0.021313768	0.07009267	0.0058935136	0.30512083	0.0054553617	0.004031716	0.0007216346	0.0010388367	0.013357058	2.3659186e-05	8.9073736e-05	0.0001931898	0.50156814	0.00038370327	1.5498754e-05	3.4026983e-05	0.0020221286	0.030294253	0.025829326	0.011431886	0.0010100002
a31	0.0001047089	0.03080094	0.07837923	0.007577037	0.36938065	0.0061982856	0.0043021697	0.00081902154	0.0011160383	0.012202315	7.1398594e-05	0.00015887454	0.00033393822	0.36620077	0.0005773293	6.4861895e-05	0.00020777869	0.0038596925	0.043532163	0.0441479	0.026532667	0.0034321612
a20	7.2379975e-05	0.030599019	0.042694665	0.0031413066	0.30660886	0.0034774293	0.0026809855	0.00048844074	0.0004730321	0.0031456372	9.794219e-06	2.5693707e-05	7.1851166e-05	0.39406884	0.00030111524	1.5874393e-05	2.5692529e-05	0.004246529	0.07161393	0.06891374	0.06555955	0.0017655928
a39	0.00011951133	0.018880064	0.037572052	0.0045967516	0.31484762	0.0049208524	0.0038849988	0.0008662344	0.0012581695	0.017308054	8.276689e-05	0.00020950312	0.00041004072	0.4941465	0.0007297438	6.543043e-05	0.00018463908	0.0041866573	0.03732359	0.03543743	0.020251982	0.0027173818
a31	0.00015449323	0.031651393	0.07272776	0.007744737	0.37144828	0.0059733503	0.0041974275	0.0007240127	0.0011046479	0.015689459	6.402778e-05	0.0001502485	0.00031810976	0.3581869	0.00054896175	6.182004e-05	0.00021654485	0.0044423286	0.04481953	0.043759923	0.032761585	0.0032545014
a28	8.5810476e-05	0.024914281	0.037011843	0.0033311467	0.29721013	0.003618551	0.002692362	0.0004579397	0.00038662492	0.0029627692	8.929368e-06	2.6627073e-05	6.17082e-05	0.43500453	0.00026024634	1.2574836e-05	1.9977018e-05	0.0036782683	0.066247545	0.0645864	0.05567006	0.0017516484
a20	0.00016226861	0.018483825	0.03398435	0.0049701855	0.2909756	0.005034896	0.003911528	0.00086144626	0.0012210755	0.018746864	0.000101906575	0.00024313299	0.00041994674	0.5197627	0.000707746	7.004157e-05	0.00020968191	0.0042404644	0.035814844	0.033103008	0.024266375	0.002708143
