 	mia	sorella	non	è	venuta	mai	qui	come	io	</S>
a31	0.016551485	0.4271081	0.011003057	0.007040687	0.2110706	0.012513745	0.023938676	0.027268367	0.20384145	0.059663765
a24	0.0025014314	0.036258303	0.007908736	0.008622843	0.09179442	0.02619581	0.09715415	0.20622745	0.41931108	0.10402577
a31	0.0019752618	0.038942996	0.0046057836	0.0047557	0.09719506	0.045094714	0.13343492	0.20233741	0.30013055	0.17152765
a13	0.009132627	0.15951367	0.010315377	0.0072036847	0.41719732	0.022336308	0.0683817	0.065042704	0.16387257	0.07700407
a18	0.0015653335	0.09793612	0.0019783499	0.0018722229	0.053533025	0.015079486	0.060699202	0.15737268	0.4672875	0.142676
a20	0.0024542864	0.19420773	0.0028522727	0.0020829358	0.03221458	0.0065307477	0.026254248	0.1180507	0.52035993	0.094992556
a31	0.011502986	0.45074278	0.00999114	0.0037004284	0.029938119	0.0045865816	0.012962482	0.11576893	0.3061345	0.0546721
a37	0.011417439	0.44096637	0.013355978	0.01299327	0.40557027	0.014221935	0.017397765	0.013657797	0.046817254	0.023602
a31	0.0029037886	0.2051913	0.0034939402	0.002348944	0.021300584	0.0041376855	0.014446273	0.1339803	0.53947484	0.07272236
a11	0.011834492	0.46766573	0.010859708	0.0108862845	0.3660211	0.012193746	0.016326873	0.014867255	0.06327755	0.026067227
a31	0.00063055655	0.04989567	0.0009994572	0.0010465943	0.00914682	0.0026367246	0.009904984	0.13470553	0.71426255	0.07677109
a11	0.010848346	0.4684843	0.009114777	0.009603291	0.338476	0.011112949	0.015721694	0.017188607	0.08883367	0.0306163
a31	0.00033407373	0.019525712	0.00051717466	0.00058813073	0.0050582658	0.0016972696	0.0061503635	0.1393069	0.75617373	0.07064837
a11	0.010151281	0.44356546	0.007998826	0.00854359	0.3011613	0.00956418	0.014836476	0.0232363	0.14086409	0.040078495
a31	0.00026105554	0.009851387	0.0003819455	0.00041385955	0.0033998874	0.0012067	0.0036369248	0.14408763	0.7788549	0.05790563
a13	0.01003225	0.38225776	0.007621913	0.007898301	0.2481261	0.0077134096	0.011975154	0.03330058	0.2382907	0.052783877
a31	0.00031359185	0.0074098604	0.00040433573	0.00036016488	0.003154216	0.001005274	0.0025423176	0.13828135	0.8023141	0.04421478
a18	0.010737887	0.29869986	0.008512294	0.0077144583	0.19029698	0.005676701	0.0072714384	0.042421535	0.37078378	0.057885125
a31	0.00043878995	0.006428422	0.00060953194	0.00049102376	0.0043793027	0.0015174976	0.003383637	0.13071257	0.81613845	0.03590082
a10	0.013337897	0.26502565	0.012709832	0.008880567	0.1480722	0.0044037127	0.004252868	0.039569117	0.4579401	0.04580805
a7	0.0007003668	0.008519308	0.001129164	0.0008194981	0.008010295	0.0030232426	0.008344755	0.1157718	0.8122434	0.041438174
a31	0.00085553137	0.009581227	0.0017045097	0.0013254773	0.012011113	0.005697337	0.016400175	0.1342714	0.76178145	0.056371737
a20	0.022261923	0.31850865	0.029844029	0.013188996	0.11842271	0.0046662884	0.0036419951	0.031071868	0.42973804	0.028655475
a31	0.0013610793	0.014938269	0.0025587794	0.0019547555	0.017545547	0.00787183	0.023819221	0.11553542	0.7442778	0.07013732
</S>	0.022493158	0.35950378	0.0346547	0.012652053	0.09420245	0.0044319243	0.0036029434	0.021667812	0.4232228	0.023568345
