 	guardando	le	nuvole	capisco	che	piove	</S>
a8	0.00065827224	0.0010080857	0.08315288	0.2994433	0.15658742	0.42701283	0.032137174
a23	0.12221713	0.012228601	0.08638236	0.5621779	0.08222409	0.12308323	0.011686634
a31	0.0060889386	0.001608291	0.029789058	0.35243672	0.1724496	0.39352754	0.04409986
a17	0.007345276	0.0032226525	0.04770172	0.35385713	0.12384703	0.43426016	0.029765949
a31	0.00033546938	0.000118090284	0.012271681	0.23553033	0.1482683	0.5713644	0.032111753
a10	0.00021652263	6.228571e-05	0.011720551	0.25448146	0.06375673	0.66487503	0.0048873466
a20	0.00041827603	0.00041473514	0.03058723	0.27196702	0.07861054	0.604506	0.013496173
a8	0.0024596693	0.0035960455	0.14789708	0.4559772	0.054645818	0.32956353	0.0058606053
a17	0.0014485358	0.0013518446	0.12421284	0.36136812	0.111087635	0.38843304	0.012097998
a13	0.0028184594	0.002194041	0.12747373	0.36695266	0.15618154	0.32371214	0.020667383
a20	0.00798901	0.0047824234	0.14648269	0.43229997	0.1428842	0.24611187	0.01944978
a31	0.0127744125	0.005298607	0.15991524	0.42188463	0.103646316	0.26925093	0.027229933
a37	0.00042445777	0.0004078422	0.096259214	0.34955546	0.10433206	0.4390374	0.009983515
a31	0.003199325	0.0037237026	0.12706089	0.32809705	0.08197007	0.4224209	0.033528015
a0	0.00031854663	0.00026075126	0.14253905	0.39527178	0.054467086	0.40323448	0.0039081816
a31	0.0025101248	0.0052241534	0.1959715	0.2729313	0.06489799	0.42614213	0.032322798
a10	0.00053483894	0.00026488837	0.18269074	0.43400964	0.03992166	0.3400858	0.002492454
a39	0.0016059573	0.0030182053	0.18366192	0.23199074	0.079081774	0.45873064	0.04191074
a46	0.0019900925	0.0046980428	0.29097515	0.2474449	0.06494712	0.3593739	0.030570807
a8	0.0020588285	0.0056117936	0.334707	0.25067872	0.06310931	0.31548628	0.02834807
a20	0.001902864	0.0033125873	0.34769678	0.27527246	0.05758929	0.2949274	0.019298643
a8	0.0022620466	0.008711346	0.32732785	0.23690954	0.07823388	0.3125338	0.034021627
a46	0.0019732057	0.0034060318	0.35208434	0.28444272	0.0655039	0.27355358	0.019036267
a8	0.0018959284	0.004460268	0.363216	0.26382345	0.074062996	0.26912034	0.023421044
a31	0.0016898537	0.0029020722	0.33193347	0.2935029	0.07123448	0.28162232	0.017114924
a20	0.0027352115	0.00074513344	0.17818902	0.49416703	0.053080544	0.26670527	0.004377841
a31	0.0017163535	0.0048195994	0.31072184	0.24396886	0.10367287	0.29850033	0.036600128
a28	0.0028726642	0.000862896	0.14574185	0.48952612	0.052745637	0.30387744	0.004373353
a46	0.0017174388	0.004164751	0.31791022	0.25537714	0.098505765	0.29135722	0.030967405
a23	0.0019368845	0.0041255783	0.31629494	0.2804721	0.08526668	0.29065087	0.021252953
a39	0.0021198962	0.0049485182	0.31589723	0.2767158	0.090932295	0.28484243	0.024543807
a31	0.0021640952	0.0054379357	0.29329157	0.27531126	0.10199559	0.2906491	0.03115052
</S>	0.0035164254	0.004492042	0.20734707	0.32550648	0.092514664	0.3517537	0.014869637
