 	lui	sapeva	che	oggi	fa	freddo	fa	freddo	e	non	ha	fatto	il	bagno	</S>
a31	0.032743108	0.00036921896	0.0001465554	0.034984604	0.014802883	0.047419284	0.022728676	0.05300942	0.14508156	0.037433088	0.0008509438	0.2449918	0.13582517	0.162213	0.06740077
a10	0.013811099	0.0020831218	0.001409725	0.05294421	0.023814593	0.11003741	0.02549093	0.068659484	0.035534434	0.010979563	0.0017997108	0.2947704	0.044946644	0.2619147	0.051803898
a39	0.018198367	0.0019513117	0.0005549489	0.04220686	0.028976802	0.16001	0.04157882	0.100368515	0.052655432	0.009228621	0.0011342897	0.24096404	0.022519816	0.24968575	0.029966446
a31	0.022672344	0.0030403046	0.0010596693	0.06432509	0.04834627	0.1598062	0.060453042	0.122422375	0.063600324	0.008931905	0.0014100784	0.18896468	0.030887052	0.18479103	0.03928959
a21	0.014222436	0.0017527352	0.0023739578	0.117289126	0.035533145	0.1307311	0.028760375	0.06942454	0.039437354	0.011182509	0.001670534	0.2480145	0.035652645	0.22913168	0.03482343
a31	0.025779113	0.002638057	0.0005685672	0.035551436	0.03431168	0.15184121	0.058586434	0.14356464	0.07070422	0.007801187	0.0009381538	0.19378899	0.032050744	0.20379359	0.03808197
a21	0.021797433	0.0019279089	0.0029132455	0.17347573	0.050620753	0.10538133	0.037942074	0.075941056	0.06410351	0.012471696	0.0016389427	0.18458807	0.062918596	0.15678984	0.04748987
a31	0.022663854	0.0013506992	0.00028899955	0.02610103	0.025482288	0.13707718	0.055848125	0.15332375	0.08828463	0.006695511	0.00039341755	0.20062095	0.03575551	0.21293047	0.033183612
a28	0.04238233	0.0024213432	0.0052305176	0.1956196	0.057833534	0.05978215	0.043042265	0.052892774	0.12772354	0.021920968	0.0017891824	0.12434599	0.115039185	0.08898336	0.060993288
a31	0.015168868	0.00061239884	0.00012062656	0.01724095	0.014337648	0.11406234	0.042112887	0.14724715	0.10107888	0.0061229346	0.00019949827	0.23096633	0.033183873	0.24786739	0.029678207
a37	0.047283377	0.0022725747	0.0054495	0.18293901	0.055394758	0.048173446	0.04262659	0.044960905	0.1570576	0.030108418	0.0018508025	0.12007163	0.123858765	0.07802517	0.059927437
a31	0.010462922	0.00035569494	6.0535152e-05	0.011361384	0.008593305	0.095852956	0.03071767	0.13318485	0.10120638	0.005230921	0.0001305522	0.2615039	0.028396524	0.28371826	0.029224144
a6	0.04406782	0.0016206659	0.0032308248	0.15263331	0.046403244	0.04798901	0.04064188	0.046239085	0.17022233	0.032070022	0.0014106403	0.14161728	0.12093315	0.092886224	0.058034543
a31	0.008216598	0.00038493035	8.1640734e-05	0.012309457	0.008141608	0.07993377	0.025534287	0.10393591	0.08549893	0.006129485	0.00016530491	0.2890055	0.033496745	0.31100723	0.036158636
a20	0.041512307	0.0011728647	0.0018814137	0.12514214	0.037113506	0.049295414	0.036739092	0.0484546	0.17724852	0.030387916	0.00096429023	0.17287263	0.109854355	0.11079823	0.056562737
a41	0.0030113934	5.5058157e-05	9.236608e-06	0.0014844737	0.0011678773	0.036653463	0.0076885056	0.06988534	0.07136855	0.0015470687	2.0346299e-05	0.32983255	0.010663525	0.44659808	0.020014592
a33	0.0027071314	4.2084645e-05	8.143525e-06	0.0010533505	0.00091623265	0.025756773	0.0063667633	0.049845155	0.062834136	0.0012423517	1.3884e-05	0.33703813	0.0076279067	0.48781165	0.016736366
a31	0.0047164964	9.924093e-05	2.0746911e-05	0.0020775623	0.0021057227	0.027336305	0.012026399	0.046396255	0.08479397	0.003121138	3.3487955e-05	0.33891526	0.011508876	0.4444183	0.022430202
a37	0.030748934	0.00028554836	0.000281068	0.03703618	0.013921322	0.036124058	0.024429863	0.04437654	0.21299115	0.022670204	0.00025142913	0.27941063	0.068368606	0.18567243	0.04343192
a27	0.0024883982	3.9044287e-05	1.0926367e-05	0.0006948542	0.00072538754	0.01487335	0.00490566	0.03198418	0.05368722	0.0009526386	1.2998158e-05	0.30701193	0.0045781787	0.56558925	0.012445952
a31	0.0017005546	3.7249272e-05	1.2450342e-05	0.0005919253	0.0006381588	0.012174098	0.0039670407	0.028283602	0.04188292	0.0007405522	1.2640703e-05	0.27885532	0.0037324592	0.61810523	0.009265815
a3	0.020926023	0.00012291958	8.239057e-05	0.012612568	0.0064771953	0.021196986	0.018813863	0.032531228	0.2591457	0.016511071	0.00011905545	0.3178328	0.035815198	0.22487673	0.03293636
a8	0.0031802475	6.921894e-05	2.8100443e-05	0.0010459267	0.0013292299	0.016171398	0.007891771	0.037333664	0.07067739	0.0014529912	2.3674276e-05	0.24484669	0.0040029674	0.6039262	0.008020688
a38	0.008760848	0.00012624751	6.229236e-05	0.0027966744	0.004032517	0.035162024	0.025009528	0.0789065	0.19011854	0.0038068772	4.640535e-05	0.19739184	0.0055091297	0.4419238	0.0063469075
a31	0.004844455	0.00018265744	0.00011351506	0.0038324236	0.005574426	0.03528048	0.02448828	0.078967184	0.12722	0.0037005725	7.9624384e-05	0.19317901	0.0074092667	0.5082085	0.006919645
a33	0.03172844	0.0001244517	6.653941e-05	0.0073638083	0.0055886433	0.02349197	0.024978047	0.043492574	0.42241818	0.016160656	0.00011798009	0.21823657	0.016217306	0.17825693	0.01175782
</S>	0.013587045	0.00019633204	0.00010563378	0.0041588736	0.006538066	0.05233035	0.041943412	0.122470774	0.2908143	0.0059177773	7.3729e-05	0.15243281	0.006874998	0.29720742	0.0053485143
