 	mio	fratello	non	mi	ha	mai	scritto	una	lettera	</S>
a23	0.9757262	7.9461424e-05	0.0010050179	0.003892205	0.00013329524	0.0012924009	0.01190531	0.0021995846	0.0028214986	0.0009450854
a31	0.8377139	0.0003326775	0.0024203914	0.0036259848	0.00011058423	0.0037615406	0.1363812	0.005608777	0.0057490924	0.004296003
a28	0.7305595	0.00016025848	0.0008066607	0.0014560723	0.00011308578	0.0014986154	0.20130394	0.018868165	0.035614237	0.009619398
a31	0.7211356	0.0001291369	0.0008727476	0.0012298692	0.00014357448	0.0018538821	0.24910256	0.008114969	0.011978619	0.0054390375
a29	0.8942653	0.00034041106	0.00080323836	0.0016193329	9.230571e-05	0.00053895154	0.07545245	0.007178684	0.015772268	0.0039371
a39	0.66940564	0.00015408189	0.0011830301	0.0017993455	0.00025281587	0.0051917387	0.26881903	0.01836854	0.019676445	0.015149372
a31	0.8660984	0.00017943868	0.0008741037	0.0015630686	0.0001430517	0.005047519	0.099544	0.009802581	0.010191035	0.0065567815
a39	0.9079256	0.00050678884	0.0017974081	0.004153917	0.00023300994	0.0019026906	0.05050652	0.010406401	0.017550657	0.005017016
a41	0.6903839	0.0002122925	0.0034450707	0.007482741	0.00033906606	0.039932135	0.21670505	0.015649488	0.012184495	0.013665737
a10	0.9381052	0.00017239852	0.003467082	0.008103706	0.00015771581	0.013566249	0.0289725	0.0024231838	0.0023834452	0.0026485578
a31	0.9736824	0.00011511052	0.0028029392	0.007149461	8.23892e-05	0.0041484274	0.0077563603	0.001230304	0.0014509623	0.001581654
a18	0.84359694	0.0008074187	0.0056624776	0.021983046	0.00053468393	0.02236676	0.08225585	0.011473699	0.0068805106	0.004438661
a31	0.8326918	8.926231e-05	0.0040843086	0.015651755	0.00015842196	0.02618883	0.067379884	0.01739423	0.018083068	0.018278463
a3	0.8608697	0.0013806318	0.0062651886	0.023017764	0.000649522	0.02298544	0.07609555	0.00505618	0.002265086	0.001414962
a18	0.83793503	0.0010359127	0.003411069	0.010948982	0.0002535869	0.013532493	0.101256765	0.012001365	0.011526387	0.008098303
a31	0.3855996	0.0012823365	0.0033114834	0.010365814	0.000629363	0.037686538	0.36942622	0.07214327	0.07800648	0.041548856
a23	0.930729	0.0048778495	0.010672971	0.02023788	0.0008404362	0.0045720274	0.024484765	0.0018267679	0.0012883819	0.00046983248
</S>	0.4051335	0.003596047	0.005228167	0.00796685	0.0013781054	0.022801574	0.38681856	0.06821122	0.06966158	0.02920443
